g6.t1_1	rna-XM_044901007.1_1
g2380.t1_1	rna-XM_044900107.1_1
g2381.t1_1	rna-XM_044889317.1_1
g2382.t2_1	rna-XM_044910899.1_1
g2383.t2_1	rna-XM_044890676.1_1
g2384.t1_1	rna-XM_044888586.1_1
g2386.t1_1	rna-XM_044888381.1_1
g2387.t1_1	rna-XM_044891376.1_1
g2388.t1_1	rna-XM_044891372.1_1
g2391.t2_1	rna-XM_044888632.1_1
g2392.t1_1	rna-XM_044894472.1_1
g2393.t1_1	rna-XM_044890251.1_1
g2394.t1_1	rna-XM_044888389.1_1
g2395.t1_1	rna-XM_044889578.1_1
g2396.t2_1	rna-XM_044889537.1_1
g2397.t1_1	rna-XM_044888558.1_1
g2398.t1_1	rna-XM_044901126.1_1
g2399.t1_1	rna-XM_044898565.1_1
g2400.t1_1	rna-XM_044888201.1_1
g2401.t1_1	rna-XM_044893564.1_1
g2403.t1_1	rna-XM_044894143.1_1
g2406.t1_1	rna-XM_044893698.1_1
g2410.t1_1	rna-XM_044904984.1_1
g2416.t1_1	rna-XM_044909185.1_1
g2421.t1_1	rna-XM_044910366.1_1
g2423.t1_1	rna-XM_044904134.1_1
g2424.t1_1	rna-XM_044888173.1_1
g2427.t1_1	rna-XM_044888169.1_1
g2430.t1_1	rna-XM_044907093.1_1
g2431.t1_1	rna-XM_044889862.1_1
g2432.t2_1	rna-XM_044893421.1_1
g2435.t1_1	rna-XM_044893106.1_1
g2436.t1_1	rna-XM_044891723.1_1
g2437.t1_1	rna-XM_044893248.1_1
g2438.t1_1	rna-XM_044895775.1_1
g2439.t1_1	rna-XM_044900791.1_1
g2440.t2_1	rna-XM_044891515.1_1
g2442.t1_1	rna-XM_044888168.1_1
g2443.t1_1	rna-XM_044889710.1_1
g2444.t1_1	rna-XM_044889703.1_1
g2446.t1_1	rna-XM_044889701.1_1
g2448.t1_1	rna-XM_044889691.1_1
g2449.t1_1	rna-XM_044892173.1_1
g2450.t1_1	rna-XM_044889547.1_1
g2451.t2_1	rna-XM_044889545.1_1
g2453.t1_1	rna-XM_044890840.1_1
g2454.t1_1	rna-XM_044889536.1_1
g2455.t1_1	rna-XM_044889539.1_1
g2459.t2_1	rna-XM_044890472.1_1
g2465.t1_1	rna-XM_044888776.1_1
g2467.t1_1	rna-XM_044890695.1_1
g2468.t1_1	rna-XM_044888939.1_1
g2469.t1_1	rna-XM_044888938.1_1
g2474.t2_1	rna-XM_044908888.1_1
g2475.t1_1	rna-XM_044891152.1_1
g2477.t2_1	rna-XM_044888779.1_1
g2480.t1_1	rna-XM_044890371.1_1
g2482.t1_1	rna-XM_044889655.1_1
g2487.t1_1	rna-XM_044892387.1_1
g2492.t1_1	rna-XM_044895245.1_1
g2494.t1_1	rna-XM_044892175.1_1
g2546.t1_1	rna-XM_044894822.1_1
g2548.t1_1	rna-XM_044894258.1_1
g2549.t3_1	rna-XM_044888723.1_1
g2552.t1_1	rna-XM_044890688.1_1
g2560.t2_1	rna-XM_044903046.1_1
g2563.t1_1	rna-XM_044889380.1_1
g2572.t1_1	rna-XM_044893933.1_1
g2573.t1_1	rna-XM_044894165.1_1
g2579.t1_1	rna-XM_044901488.1_1
g2580.t1_1	rna-XM_044900428.1_1
g2582.t1_1	rna-XM_044894390.1_1
g2591.t1_1	rna-XM_044893358.1_1
g2595.t1_1	rna-XM_044893244.1_1
g2597.t1_1	rna-XM_044893859.1_1
g2598.t1_1	rna-XM_044892030.1_1
g2602.t1_1	rna-XM_044902733.1_1
g2611.t1_1	rna-XM_044895664.1_1
g2614.t1_1	rna-XM_044892127.1_1
g2616.t1_1	rna-XM_044888670.1_1
g2618.t1_1	rna-XM_044908751.1_1
g2619.t1_1	rna-XM_044888374.1_1
g2620.t1_1	rna-XM_044891428.1_1
g2621.t1_1	rna-XM_044890542.1_1
g2622.t1_1	rna-XM_044901547.1_1
g2623.t1_1	rna-XM_044903103.1_1
g2624.t1_1	rna-XM_044903322.1_1
g2625.t1_1	rna-XM_044902832.1_1
g2627.t1_1	rna-XM_044903908.1_1
g2628.t1_1	rna-XM_044888743.1_1
g2631.t1_1	rna-XM_044890235.1_1
g2633.t1_1	rna-XM_044888491.1_1
g2634.t1_1	rna-XM_044888647.1_1
g2635.t1_1	rna-XM_044888648.1_1
g2636.t2_1	rna-XM_044888471.1_1
g2637.t1_1	rna-XM_044892844.1_1
g2638.t1_1	rna-XM_044893939.1_1
g2640.t1_1	rna-XM_044909572.1_1
g2641.t1_1	rna-XM_044892494.1_1
g2645.t2_1	rna-XM_044893884.1_1
g2647.t1_1	rna-XM_044893485.1_1
g2650.t1_1	rna-XM_044892048.1_1
g2651.t1_1	rna-XM_044890753.1_1
g2652.t1_1	rna-XM_044892216.1_1
g2656.t1_1	rna-XM_044894009.1_1
g2657.t1_1	rna-XM_044892648.1_1
g2662.t1_1	rna-XM_044895581.1_1
g2663.t1_1	rna-XM_044906677.1_1
g2664.t1_1	rna-XM_044895480.1_1
g2665.t1_1	rna-XM_044905177.1_1
g2666.t1_1	rna-XM_044896613.1_1
g2667.t1_1	rna-XM_044888713.1_1
g2669.t2_1	rna-XM_044892737.1_1
g2670.t3_1	rna-XM_044892475.1_1
g2672.t1_1	rna-XM_044890985.1_1
g2673.t1_1	rna-XM_044895844.1_1
g2674.t1_1	rna-XM_044896365.1_1
g2675.t1_1	rna-XM_044896367.1_1
g2676.t1_1	rna-XM_044896370.1_1
g2677.t1_1	rna-XM_044896359.1_1
g2678.t2_1	rna-XM_044894667.1_1
g2680.t1_1	rna-XM_044894676.1_1
g2684.t1_1	rna-XM_044895873.1_1
g2685.t1_1	rna-XM_044896173.1_1
g2688.t1_1	rna-XM_044891309.1_1
g2689.t2_1	rna-XM_044895426.1_1
g2690.t1_1	rna-XM_044911010.1_1
g2693.t1_1	rna-XM_044900849.1_1
g2694.t1_1	rna-XM_044895487.1_1
g2695.t1_1	rna-XM_044892334.1_1
g2696.t1_1	rna-XM_044900276.1_1
g2697.t1_1	rna-XM_044900511.1_1
g2698.t1_1	rna-XM_044891313.1_1
g2699.t1_1	rna-XM_044888557.1_1
g2700.t1_1	rna-XM_044909926.1_1
g2701.t1_1	rna-XM_044889792.1_1
g2702.t1_1	rna-XM_044888371.1_1
g2704.t1_1	rna-XM_044891015.1_1
g2705.t1_1	rna-XM_044889646.1_1
g2706.t1_1	rna-XM_044893232.1_1
g2707.t1_1	rna-XM_044892100.1_1
g2708.t1_1	rna-XM_044893377.1_1
g2709.t1_1	rna-XM_044892509.1_1
g2714.t1_1	rna-XM_044891748.1_1
g2718.t1_1	rna-XM_044904235.1_1
g2720.t1_1	rna-XM_044893439.1_1
g2721.t1_1	rna-XM_044892881.1_1
g2722.t1_1	rna-XM_044893900.1_1
g2723.t2_1	rna-XM_044892065.1_1
g2725.t1_1	rna-XM_044891994.1_1
g2727.t1_1	rna-XM_044893992.1_1
g2728.t1_1	rna-XM_044893995.1_1
g2730.t1_1	rna-XM_044892195.1_1
g2731.t1_1	rna-XM_044892797.1_1
g2732.t1_1	rna-XM_044893161.1_1
g2734.t1_1	rna-XM_044892223.1_1
g2736.t2_1	rna-XM_044891925.1_1
g2812.t1_1	rna-XM_044901042.1_1
g2824.t1_1	rna-XM_044888823.1_1
g2844.t1_1	rna-XM_044909258.1_1
g2845.t1_1	rna-XM_044906558.1_1
g2851.t1_1	rna-XM_044909882.1_1
g2852.t3_1	rna-XM_044910088.1_1
g2853.t1_1	rna-XM_044892243.1_1
g2857.t1_1	rna-XM_044910192.1_1
g2860.t1_1	rna-XM_044909013.1_1
g2862.t1_1	rna-XM_044909051.1_1
g2863.t2_1	rna-XM_044909052.1_1
g2865.t1_1	rna-XM_044909386.1_1
g2866.t1_1	rna-XM_044908894.1_1
g2867.t5_1	rna-XM_044909553.1_1
g2869.t2_1	rna-XM_044909262.1_1
g2870.t1_1	rna-XM_044909683.1_1
g2871.t1_1	rna-XM_044908972.1_1
g2872.t1_1	rna-XM_044908790.1_1
g2873.t1_1	rna-XM_044909061.1_1
g2874.t1_1	rna-XM_044888562.1_1
g2875.t1_1	rna-XM_044910064.1_1
g2876.t1_1	rna-XM_044909939.1_1
g2877.t1_1	rna-XM_044908824.1_1
g2878.t1_1	rna-XM_044900488.1_1
g2879.t1_1	rna-XM_044909008.1_1
g2880.t1_1	rna-XM_044908989.1_1
g2881.t2_1	rna-XM_044908716.1_1
g2882.t2_1	rna-XM_044909168.1_1
g2883.t1_1	rna-XM_044909645.1_1
g2884.t1_1	rna-XM_044909175.1_1
g2885.t2_1	rna-XM_044909233.1_1
g2886.t1_1	rna-XM_044896258.1_1
g2887.t1_1	rna-XM_044897496.1_1
g2888.t1_1	rna-XM_044909012.1_1
g2889.t2_1	rna-XM_044910390.1_1
g2890.t1_1	rna-XM_044909096.1_1
g2891.t1_1	rna-XM_044909349.1_1
g2892.t1_1	rna-XM_044909005.1_1
g2894.t1_1	rna-XM_044908914.1_1
g2897.t7_1	rna-XM_044909162.1_1
g2898.t1_1	rna-XM_044909940.1_1
g2901.t4_1	rna-XM_044908856.1_1
g2902.t1_1	rna-XM_044901301.1_1
g2903.t1_1	rna-XM_044909558.1_1
g2905.t1_1	rna-XM_044909524.1_1
g2908.t1_1	rna-XM_044909522.1_1
g2910.t1_1	rna-XM_044909388.1_1
g2911.t2_1	rna-XM_044909143.1_1
g2912.t1_1	rna-XM_044909037.1_1
g2914.t1_1	rna-XM_044909560.1_1
g2915.t1_1	rna-XM_044909989.1_1
g2916.t1_1	rna-XM_044909531.1_1
g2917.t1_1	rna-XM_044909749.1_1
g2918.t1_1	rna-XM_044908941.1_1
g2919.t1_1	rna-XM_044908937.1_1
g2920.t1_1	rna-XM_044908939.1_1
g2921.t1_1	rna-XM_044909974.1_1
g2922.t1_1	rna-XM_044909778.1_1
g2923.t2_1	rna-XM_044901665.1_1
g2924.t1_1	rna-XM_044910030.1_1
g2928.t1_1	rna-XM_044909861.1_1
g2929.t1_1	rna-XM_044909281.1_1
g2957.t1_1	rna-XM_044907800.1_1
g3008.t1_1	rna-XM_044889207.1_1
g3020.t1_1	rna-XM_044904553.1_1
g3027.t1_1	rna-XM_044888494.1_1
g3034.t1_1	rna-XM_044888904.1_1
g3036.t2_1	rna-XM_044895003.1_1
g3039.t2_1	rna-XM_044894387.1_1
g3040.t1_1	rna-XM_044894384.1_1
g3044.t1_1	rna-XM_044901573.1_1
g3046.t1_1	rna-XM_044895500.1_1
g3047.t1_1	rna-XM_044897011.1_1
g3051.t1_1	rna-XM_044895256.1_1
g3055.t1_1	rna-XM_044897008.1_1
g3057.t2_1	rna-XM_044897102.1_1
g3059.t1_1	rna-XM_044897097.1_1
g3062.t1_1	rna-XM_044895651.1_1
g3067.t1_1	rna-XM_044899055.1_1
g3078.t1_1	rna-XM_044899147.1_1
g3085.t1_1	rna-XM_044888489.1_1
g3086.t1_1	rna-XM_044897093.1_1
g3087.t1_1	rna-XM_044891023.1_1
g3088.t1_1	rna-XM_044894392.1_1
g3090.t1_1	rna-XM_044889506.1_1
g3091.t2_1	rna-XM_044888945.1_1
g3092.t1_1	rna-XM_044888922.1_1
g3116.t2_1	rna-XM_044900919.1_1
g3123.t1_1	rna-XM_044906625.1_1
g3124.t1_1	rna-XM_044906624.1_1
g3129.t1_1	rna-XM_044905520.1_1
g3134.t1_1	rna-XM_044894271.1_1
g3135.t1_1	rna-XM_044898974.1_1
g3136.t1_1	rna-XM_044909187.1_1
g3137.t1_1	rna-XM_044899446.1_1
g3138.t1_1	rna-XM_044897175.1_1
g3140.t1_1	rna-XM_044899912.1_1
g3141.t1_1	rna-XM_044908023.1_1
g3142.t1_1	rna-XM_044908024.1_1
g3144.t2_1	rna-XM_044906735.1_1
g3145.t1_1	rna-XM_044906737.1_1
g3146.t1_1	rna-XM_044899669.1_1
g3147.t1_1	rna-XM_044908429.1_1
g3148.t1_1	rna-XM_044898525.1_1
g3149.t1_1	rna-XM_044906642.1_1
g3150.t1_1	rna-XM_044909793.1_1
g3152.t1_1	rna-XM_044902190.1_1
g3153.t2_1	rna-XM_044903437.1_1
g3155.t1_1	rna-XM_044903438.1_1
g3156.t1_1	rna-XM_044902807.1_1
g3157.t1_1	rna-XM_044890838.1_1
g3159.t1_1	rna-XM_044893445.1_1
g3160.t1_1	rna-XM_044909256.1_1
g3161.t1_1	rna-XM_044893429.1_1
g3167.t1_1	rna-XM_044891958.1_1
g3168.t1_1	rna-XM_044898527.1_1
g3170.t1_1	rna-XM_044893387.1_1
g3178.t1_1	rna-XM_044900508.1_1
g3180.t1_1	rna-XM_044893109.1_1
g3181.t1_1	rna-XM_044889615.1_1
g3182.t1_1	rna-XM_044893907.1_1
g3187.t1_1	rna-XM_044892564.1_1
g3188.t1_1	rna-XM_044893172.1_1
g3189.t1_1	rna-XM_044893087.1_1
g3194.t1_1	rna-XM_044893072.1_1
g3197.t2_1	rna-XM_044911192.1_1
g3216.t1_1	rna-XM_044891901.1_1
g3218.t1_1	rna-XM_044891860.1_1
g3219.t1_1	rna-XM_044899052.1_1
g3220.t1_1	rna-XM_044906966.1_1
g3222.t1_1	rna-XM_044896294.1_1
g3224.t3_1	rna-XM_044890911.1_1
g3231.t1_1	rna-XM_044910769.1_1
g3233.t1_1	rna-XM_044889949.1_1
g3244.t1_1	rna-XM_044905924.1_1
g3246.t1_1	rna-XM_044889219.1_1
g3252.t1_1	rna-XM_044899666.1_1
g3253.t1_1	rna-XM_044910348.1_1
g3255.t1_1	rna-XM_044901376.1_1
g3258.t3_1	rna-XM_044894095.1_1
g3260.t1_1	rna-XM_044900603.1_1
g3261.t2_1	rna-XM_044900601.1_1
g3262.t1_1	rna-XM_044900600.1_1
g3263.t1_1	rna-XM_044900602.1_1
g3267.t1_1	rna-XM_044892245.1_1
g3269.t2_1	rna-XM_044895254.1_1
g3272.t1_1	rna-XM_044896079.1_1
g3278.t2_1	rna-XM_044907838.1_1
g3279.t1_1	rna-XM_044895250.1_1
g3282.t1_1	rna-XM_044895236.1_1
g3285.t1_1	rna-XM_044888375.1_1
g3286.t1_1	rna-XM_044892525.1_1
g3304.t1_1	rna-XM_044894345.1_1
g3305.t1_1	rna-XM_044895773.1_1
g3306.t1_1	rna-XM_044905398.1_1
g3307.t1_1	rna-XM_044891354.1_1
g3308.t1_1	rna-XM_044888913.1_1
g3309.t1_1	rna-XM_044901221.1_1
g3310.t2_1	rna-XM_044894729.1_1
g3311.t1_1	rna-XM_044904577.1_1
g3312.t2_1	rna-XM_044894543.1_1
g3313.t1_1	rna-XM_044894549.1_1
g3315.t2_1	rna-XM_044897162.1_1
g3316.t2_1	rna-XM_044895235.1_1
g3317.t1_1	rna-XM_044892556.1_1
g3319.t1_1	rna-XM_044908267.1_1
g3320.t1_1	rna-XM_044907925.1_1
g3321.t1_1	rna-XM_044907926.1_1
g3322.t1_1	rna-XM_044907923.1_1
g3323.t1_1	rna-XM_044907668.1_1
g3324.t1_1	rna-XM_044908127.1_1
g3325.t1_1	rna-XM_044907670.1_1
g3326.t1_1	rna-XM_044908016.1_1
g3327.t1_1	rna-XM_044896805.1_1
g3328.t1_1	rna-XM_044896804.1_1
g3329.t1_1	rna-XM_044906898.1_1
g3331.t1_1	rna-XM_044894500.1_1
g3333.t1_1	rna-XM_044900034.1_1
g3334.t1_1	rna-XM_044896679.1_1
g3335.t2_1	rna-XM_044896680.1_1
g3336.t1_1	rna-XM_044894864.1_1
g3337.t1_1	rna-XM_044895329.1_1
g3338.t1_1	rna-XM_044895861.1_1
g3339.t1_1	rna-XM_044896297.1_1
g3340.t2_1	rna-XM_044894965.1_1
g3341.t1_1	rna-XM_044907601.1_1
g3342.t1_1	rna-XM_044907481.1_1
g3343.t1_1	rna-XM_044907971.1_1
g3344.t1_1	rna-XM_044907004.1_1
g3345.t1_1	rna-XM_044908153.1_1
g3346.t1_1	rna-XM_044908134.1_1
g3348.t1_1	rna-XM_044897845.1_1
g3349.t1_1	rna-XM_044892481.1_1
g3350.t1_1	rna-XM_044893528.1_1
g3351.t1_1	rna-XM_044905975.1_1
g3352.t1_1	rna-XM_044893998.1_1
g3353.t1_1	rna-XM_044907762.1_1
g3355.t1_1	rna-XM_044906636.1_1
g3356.t1_1	rna-XM_044908239.1_1
g3359.t1_1	rna-XM_044891439.1_1
g3362.t2_1	rna-XM_044906904.1_1
g3364.t1_1	rna-XM_044906931.1_1
g3365.t1_1	rna-XM_044907052.1_1
g3366.t2_1	rna-XM_044906951.1_1
g3367.t1_1	rna-XM_044908702.1_1
g3368.t1_1	rna-XM_044895542.1_1
g3369.t1_1	rna-XM_044910689.1_1
g3370.t2_1	rna-XM_044896310.1_1
g3372.t1_1	rna-XM_044897124.1_1
g3373.t1_1	rna-XM_044897126.1_1
g3374.t1_1	rna-XM_044896908.1_1
g3375.t1_1	rna-XM_044905632.1_1
g3376.t1_1	rna-XM_044906122.1_1
g3377.t1_1	rna-XM_044896328.1_1
g3378.t1_1	rna-XM_044898535.1_1
g3379.t1_1	rna-XM_044890164.1_1
g3380.t1_1	rna-XM_044907532.1_1
g3381.t2_1	rna-XM_044907571.1_1
g3382.t1_1	rna-XM_044910765.1_1
g3384.t1_1	rna-XM_044900681.1_1
g3386.t2_1	rna-XM_044900323.1_1
g3387.t1_1	rna-XM_044905649.1_1
g3388.t1_1	rna-XM_044906010.1_1
g3390.t1_1	rna-XM_044906598.1_1
g3391.t1_1	rna-XM_044895350.1_1
g3392.t1_1	rna-XM_044892511.1_1
g3393.t1_1	rna-XM_044897911.1_1
g3394.t1_1	rna-XM_044908062.1_1
g3395.t1_1	rna-XM_044903542.1_1
g3396.t1_1	rna-XM_044907015.1_1
g3399.t1_1	rna-XM_044902130.1_1
g3401.t1_1	rna-XM_044900716.1_1
g3402.t2_1	rna-XM_044903685.1_1
g3403.t1_1	rna-XM_044904075.1_1
g3404.t2_1	rna-XM_044896243.1_1
g3405.t1_1	rna-XM_044895985.1_1
g3406.t1_1	rna-XM_044895987.1_1
g3407.t1_1	rna-XM_044898924.1_1
g3408.t1_1	rna-XM_044901854.1_1
g3409.t1_1	rna-XM_044897841.1_1
g3410.t1_1	rna-XM_044899402.1_1
g3411.t1_1	rna-XM_044897025.1_1
g3412.t1_1	rna-XM_044896386.1_1
g3413.t1_1	rna-XM_044894795.1_1
g3414.t3_1	rna-XM_044892207.1_1
g3415.t1_1	rna-XM_044888442.1_1
g3416.t2_1	rna-XM_044910812.1_1
g3417.t1_1	rna-XM_044889583.1_1
g3418.t1_1	rna-XM_044889672.1_1
g3419.t2_1	rna-XM_044890480.1_1
g3420.t1_1	rna-XM_044911020.1_1
g3421.t2_1	rna-XM_044907906.1_1
g3422.t1_1	rna-XM_044888576.1_1
g3424.t1_1	rna-XM_044901171.1_1
g3425.t1_1	rna-XM_044901598.1_1
g3426.t1_1	rna-XM_044891135.1_1
g3427.t1_1	rna-XM_044904176.1_1
g3428.t1_1	rna-XM_044888378.1_1
g3430.t1_1	rna-XM_044890064.1_1
g3431.t1_1	rna-XM_044902728.1_1
g3432.t1_1	rna-XM_044889066.1_1
g3433.t1_1	rna-XM_044897441.1_1
g3434.t1_1	rna-XM_044896910.1_1
g3435.t1_1	rna-XM_044894990.1_1
g3438.t1_1	rna-XM_044894988.1_1
g3439.t1_1	rna-XM_044896323.1_1
g3440.t1_1	rna-XM_044895386.1_1
g3441.t3_1	rna-XM_044895237.1_1
g3442.t1_1	rna-XM_044897741.1_1
g3443.t1_1	rna-XM_044907678.1_1
g3453.t1_1	rna-XM_044907946.1_1
g3460.t1_1	rna-XM_044895832.1_1
g3467.t1_1	rna-XM_044906591.1_1
g3482.t1_1	rna-XM_044899139.1_1
g3483.t1_1	rna-XM_044899981.1_1
g3485.t1_1	rna-XM_044908915.1_1
g3486.t1_1	rna-XM_044908926.1_1
g3497.t1_1	rna-XM_044894656.1_1
g3498.t1_1	rna-XM_044894882.1_1
g3499.t3_1	rna-XM_044893336.1_1
g3501.t1_1	rna-XM_044901671.1_1
g3502.t3_1	rna-XM_044910918.1_1
g3510.t1_1	rna-XM_044898087.1_1
g3511.t1_1	rna-XM_044911232.1_1
g3513.t1_1	rna-XM_044889582.1_1
g3514.t1_1	rna-XM_044909455.1_1
g3515.t1_1	rna-XM_044888615.1_1
g3516.t1_1	rna-XM_044890195.1_1
g3517.t1_1	rna-XM_044910616.1_1
g3518.t1_1	rna-XM_044896116.1_1
g3520.t1_1	rna-XM_044910519.1_1
g3521.t1_1	rna-XM_044893444.1_1
g3522.t1_1	rna-XM_044899317.1_1
g3523.t1_1	rna-XM_044903162.1_1
g3524.t1_1	rna-XM_044904334.1_1
g3525.t1_1	rna-XM_044892988.1_1
g3526.t1_1	rna-XM_044900219.1_1
g3527.t1_1	rna-XM_044899396.1_1
g3531.t1_1	rna-XM_044907851.1_1
g3532.t1_1	rna-XM_044911257.1_1
g3535.t1_1	rna-XM_044910518.1_1
g3536.t1_1	rna-XM_044898439.1_1
g3537.t1_1	rna-XM_044903283.1_1
g3538.t1_1	rna-XM_044899340.1_1
g3539.t1_1	rna-XM_044902365.1_1
g3540.t1_1	rna-XM_044900790.1_1
g3542.t1_1	rna-XM_044898448.1_1
g3546.t1_1	rna-XM_044902507.1_1
g3547.t1_1	rna-XM_044889436.1_1
g3548.t1_1	rna-XM_044889431.1_1
g3551.t1_1	rna-XM_044891086.1_1
g4870.t1_1	rna-XM_044889385.1_1
g4878.t1_1	rna-XM_044891411.1_1
g4879.t1_1	rna-XM_044900591.1_1
g4880.t2_1	rna-XM_044890252.1_1
g4881.t1_1	rna-XM_044889604.1_1
g4882.t1_1	rna-XM_044891415.1_1
g4883.t1_1	rna-XM_044889650.1_1
g4885.t1_1	rna-XM_044896709.1_1
g4886.t1_1	rna-XM_044894901.1_1
g4887.t1_1	rna-XM_044894755.1_1
g4889.t3_1	rna-XM_044901934.1_1
g4894.t1_1	rna-XM_044900668.1_1
g4896.t1_1	rna-XM_044900666.1_1
g4898.t1_1	rna-XM_044901672.1_1
g4899.t1_1	rna-XM_044900262.1_1
g4900.t1_1	rna-XM_044895539.1_1
g4901.t1_1	rna-XM_044892384.1_1
g4902.t1_1	rna-XM_044893038.1_1
g4903.t3_1	rna-XM_044892250.1_1
g4904.t1_1	rna-XM_044891398.1_1
g4905.t1_1	rna-XM_044892318.1_1
g4906.t1_1	rna-XM_044895385.1_1
g4907.t1_1	rna-XM_044902482.1_1
g4908.t1_1	rna-XM_044895572.1_1
g4909.t2_1	rna-XM_044895573.1_1
g4910.t1_1	rna-XM_044896029.1_1
g4911.t1_1	rna-XM_044893467.1_1
g4912.t1_1	rna-XM_044894288.1_1
g4913.t1_1	rna-XM_044896754.1_1
g4915.t1_1	rna-XM_044906743.1_1
g4916.t1_1	rna-XM_044902058.1_1
g4917.t1_1	rna-XM_044908167.1_1
g4918.t1_1	rna-XM_044896154.1_1
g4919.t1_1	rna-XM_044894022.1_1
g4920.t1_1	rna-XM_044896231.1_1
g4922.t1_1	rna-XM_044894928.1_1
g4923.t1_1	rna-XM_044894929.1_1
g4926.t1_1	rna-XM_044892894.1_1
g4927.t2_1	rna-XM_044894262.1_1
g4928.t1_1	rna-XM_044896232.1_1
g4929.t1_1	rna-XM_044894534.1_1
g4930.t1_1	rna-XM_044905612.1_1
g4931.t1_1	rna-XM_044889081.1_1
g4932.t1_1	rna-XM_044897090.1_1
g4933.t2_1	rna-XM_044897086.1_1
g4934.t1_1	rna-XM_044903651.1_1
g4935.t1_1	rna-XM_044905931.1_1
g4936.t2_1	rna-XM_044890416.1_1
g4937.t1_1	rna-XM_044890774.1_1
g4938.t1_1	rna-XM_044893276.1_1
g4939.t1_1	rna-XM_044893228.1_1
g4940.t1_1	rna-XM_044893227.1_1
g4942.t1_1	rna-XM_044890618.1_1
g4943.t1_1	rna-XM_044903970.1_1
g4951.t1_1	rna-XM_044903950.1_1
g4952.t2_1	rna-XM_044889601.1_1
g4953.t1_1	rna-XM_044890852.1_1
g4954.t3_1	rna-XM_044891497.1_1
g4955.t1_1	rna-XM_044904587.1_1
g4956.t1_1	rna-XM_044898138.1_1
g4958.t2_1	rna-XM_044888657.1_1
g4960.t1_1	rna-XM_044896169.1_1
g4961.t1_1	rna-XM_044893032.1_1
g4962.t1_1	rna-XM_044895048.1_1
g4963.t1_1	rna-XM_044894389.1_1
g4964.t1_1	rna-XM_044893432.1_1
g4976.t1_1	rna-XM_044900400.1_1
g4979.t1_1	rna-XM_044906171.1_1
g4981.t1_1	rna-XM_044905445.1_1
g4982.t1_1	rna-XM_044905779.1_1
g4984.t2_1	rna-XM_044905524.1_1
g4985.t1_1	rna-XM_044905584.1_1
g4987.t1_1	rna-XM_044905421.1_1
g4990.t1_1	rna-XM_044906581.1_1
g4991.t1_1	rna-XM_044900887.1_1
g4992.t1_1	rna-XM_044888581.1_1
g4994.t1_1	rna-XM_044890627.1_1
g4995.t1_1	rna-XM_044899169.1_1
g4996.t1_1	rna-XM_044905314.1_1
g4997.t3_1	rna-XM_044903719.1_1
g4998.t1_1	rna-XM_044891405.1_1
g5004.t1_1	rna-XM_044890787.1_1
g5005.t1_1	rna-XM_044895680.1_1
g5006.t1_1	rna-XM_044904300.1_1
g5008.t1_1	rna-XM_044890715.1_1
g5010.t1_1	rna-XM_044892773.1_1
g5011.t1_1	rna-XM_044910567.1_1
g5013.t1_1	rna-XM_044896847.1_1
g5015.t3_1	rna-XM_044890901.1_1
g5016.t1_1	rna-XM_044898642.1_1
g5020.t1_1	rna-XM_044906488.1_1
g5021.t1_1	rna-XM_044905708.1_1
g5023.t1_1	rna-XM_044901149.1_1
g5024.t1_1	rna-XM_044904952.1_1
g5026.t1_1	rna-XM_044906805.1_1
g5027.t1_1	rna-XM_044907332.1_1
g5028.t1_1	rna-XM_044895104.1_1
g5029.t1_1	rna-XM_044891477.1_1
g5030.t1_1	rna-XM_044889637.1_1
g5032.t1_1	rna-XM_044910839.1_1
g5033.t1_1	rna-XM_044910832.1_1
g5035.t1_1	rna-XM_044906313.1_1
g5040.t1_1	rna-XM_044900829.1_1
g5041.t1_1	rna-XM_044904803.1_1
g5042.t1_1	rna-XM_044907287.1_1
g5043.t1_1	rna-XM_044908137.1_1
g5044.t1_1	rna-XM_044908145.1_1
g5049.t1_1	rna-XM_044904541.1_1
g5050.t1_1	rna-XM_044895490.1_1
g5051.t1_1	rna-XM_044896722.1_1
g5053.t1_1	rna-XM_044890783.1_1
g5054.t1_1	rna-XM_044906521.1_1
g5056.t1_1	rna-XM_044893030.1_1
g5057.t1_1	rna-XM_044893567.1_1
g5058.t1_1	rna-XM_044892860.1_1
g5059.t1_1	rna-XM_044897484.1_1
g5061.t1_1	rna-XM_044895868.1_1
g5062.t2_1	rna-XM_044892360.1_1
g5063.t1_1	rna-XM_044899730.1_1
g5064.t1_1	rna-XM_044890528.1_1
g5065.t2_1	rna-XM_044902355.1_1
g5066.t1_1	rna-XM_044902537.1_1
g5067.t1_1	rna-XM_044902362.1_1
g5068.t1_1	rna-XM_044903302.1_1
g5069.t1_1	rna-XM_044906651.1_1
g5071.t1_1	rna-XM_044903778.1_1
g5073.t1_1	rna-XM_044903803.1_1
g5074.t1_1	rna-XM_044903782.1_1
g5076.t2_1	rna-XM_044889642.1_1
g5080.t1_1	rna-XM_044902510.1_1
g5094.t1_1	rna-XM_044902153.1_1
g5095.t1_1	rna-XM_044900001.1_1
g5101.t1_1	rna-XM_044897965.1_1
g5102.t2_1	rna-XM_044906489.1_1
g5103.t1_1	rna-XM_044895234.1_1
g5105.t1_1	rna-XM_044900506.1_1
g5106.t1_1	rna-XM_044900569.1_1
g5107.t2_1	rna-XM_044892063.1_1
g5108.t1_1	rna-XM_044899205.1_1
g5109.t1_1	rna-XM_044894082.1_1
