g6.t1_1	BRAKERILHT00000001257_1
g2379.t1_1	BRAKERILHT00000015353_1
g2380.t1_1	BRAKERILHT00000014464_1
g2381.t1_1	BRAKERILHT00000014930_1
g2382.t2_1	BRAKERILHT00000015412_1
g2383.t2_1	BRAKERILHT00000014074_1
g2384.t1_1	BRAKERILHT00000014719_1
g2385.t1_1	BRAKERILHT00000014778_1
g2386.t1_1	BRAKERILHT00000014331_1
g2387.t1_1	BRAKERILHT00000015324_1
g2388.t1_1	BRAKERILHT00000014868_1
g2389.t1_1	BRAKERILHT00000014809_1
g2391.t2_1	BRAKERILHT00000014822_1
g2392.t1_1	BRAKERILHT00000014491_1
g2393.t1_1	BRAKERILHT00000015381_1
g2394.t1_1	BRAKERILHT00000015198_1
g2395.t1_1	BRAKERILHT00000015304_1
g2396.t2_1	BRAKERILHT00000014104_1
g2397.t1_1	BRAKERILHT00000014444_1
g2398.t1_1	BRAKERILHT00000015022_1
g2399.t1_1	BRAKERILHT00000015335_1
g2400.t1_1	BRAKERILHT00000014658_1
g2401.t1_1	BRAKERILHT00000015207_1
g2410.t1_1	BRAKERILHT00000015882_1
g2412.t1_1	BRAKERILHT00000014589_1
g2413.t1_1	BRAKERILHT00000015034_1
g2415.t1_1	BRAKERILHT00000015491_1
g2416.t1_1	BRAKERILHT00000014846_1
g2421.t1_1	BRAKERILHT00000015293_1
g2423.t1_1	BRAKERILHT00000014136_1
g2424.t1_1	BRAKERILHT00000015511_1
g2427.t1_1	BRAKERILHT00000014982_1
g2430.t1_1	BRAKERILHT00000014536_1
g2431.t1_1	BRAKERILHT00000014984_1
g2432.t2_1	BRAKERILHT00000015192_1
g2435.t1_1	BRAKERILHT00000014035_1
g2436.t1_1	BRAKERILHT00000014311_1
g2437.t1_1	BRAKERILHT00000014103_1
g2438.t1_1	BRAKERILHT00000015240_1
g2439.t1_1	BRAKERILHT00000014798_1
g2440.t2_1	BRAKERILHT00000005144_1
g2442.t1_1	BRAKERILHT00000015180_1
g2443.t1_1	BRAKERILHT00000015172_1
g2444.t1_1	BRAKERILHT00000014651_1
g2446.t1_1	BRAKERILHT00000015011_1
g2448.t1_1	BRAKERILHT00000014116_1
g2449.t1_1	BRAKERILHT00000015101_1
g2450.t1_1	BRAKERILHT00000014847_1
g2451.t2_1	BRAKERILHT00000014749_1
g2452.t1_1	BRAKERILHT00000015169_1
g2453.t1_1	BRAKERILHT00000015482_1
g2454.t1_1	BRAKERILHT00000014902_1
g2455.t1_1	BRAKERILHT00000015216_1
g2456.t1_1	BRAKERILHT00000011905_1
g2459.t2_1	BRAKERILHT00000014914_1
g2460.t1_1	BRAKERILHT00000014233_1
g2461.t1_1	BRAKERILHT00000015369_1
g2465.t1_1	BRAKERILHT00000015095_1
g2466.t1_1	BRAKERILHT00000014325_1
g2467.t1_1	BRAKERILHT00000015535_1
g2469.t1_1	BRAKERILHT00000015134_1
g2470.t1_1	BRAKERILHT00000014066_1
g2471.t1_1	BRAKERILHT00000015492_1
g2474.t2_1	BRAKERILHT00000015367_1
g2475.t1_1	BRAKERILHT00000014918_1
g2477.t2_1	BRAKERILHT00000014082_1
g2479.t1_1	BRAKERILHT00000015235_1
g2480.t1_1	BRAKERILHT00000015520_1
g2481.t1_1	BRAKERILHT00000015127_1
g2482.t1_1	BRAKERILHT00000015310_1
g2484.t1_1	BRAKERILHT00000014848_1
g2485.t1_1	BRAKERILHT00000014816_1
g2487.t1_1	BRAKERILHT00000016252_1
g2489.t1_1	BRAKERILHT00000014694_1
g2490.t1_1	BRAKERILHT00000008322_1
g2492.t1_1	BRAKERILHT00000009456_1
g2494.t1_1	BRAKERILHT00000014427_1
g2548.t1_1	BRAKERILHT00000007392_1
g2549.t3_1	BRAKERILHT00000007974_1
g2552.t1_1	BRAKERILHT00000006641_1
g2557.t1_1	BRAKERILHT00000006605_1
g2559.t1_1	BRAKERILHT00000008095_1
g2562.t1_1	BRAKERILHT00000007578_1
g2563.t1_1	BRAKERILHT00000007140_1
g2565.t1_1	BRAKERILHT00000008131_1
g2572.t1_1	BRAKERILHT00000007996_1
g2573.t1_1	BRAKERILHT00000008292_1
g2574.t1_1	BRAKERILHT00000007625_1
g2575.t1_1	BRAKERILHT00000007383_1
g2579.t1_1	BRAKERILHT00000006573_1
g2580.t1_1	BRAKERILHT00000007970_1
g2583.t1_1	BRAKERILHT00000006549_1
g2584.t3_1	BRAKERILHT00000007106_1
g2585.t1_1	BRAKERILHT00000007609_1
g2586.t2_1	BRAKERILHT00000007159_1
g2590.t1_1	BRAKERILHT00000007307_1
g2591.t1_1	BRAKERILHT00000007728_1
g2595.t1_1	BRAKERILHT00000007209_1
g2596.t1_1	BRAKERILHT00000007115_1
g2597.t1_1	BRAKERILHT00000006520_1
g2608.t1_1	BRAKERILHT00000007210_1
g2611.t1_1	BRAKERILHT00000007729_1
g2613.t1_1	BRAKERILHT00000008106_1
g2614.t1_1	BRAKERILHT00000007102_1
g2616.t1_1	BRAKERILHT00000008375_1
g2618.t1_1	BRAKERILHT00000007173_1
g2619.t1_1	BRAKERILHT00000007516_1
g2620.t1_1	BRAKERILHT00000007918_1
g2621.t1_1	BRAKERILHT00000007221_1
g2624.t1_1	BRAKERILHT00000008406_1
g2626.t1_1	BRAKERILHT00000007367_1
g2627.t1_1	BRAKERILHT00000008023_1
g2629.t1_1	BRAKERILHT00000006922_1
g2631.t1_1	BRAKERILHT00000006873_1
g2633.t1_1	BRAKERILHT00000008049_1
g2634.t1_1	BRAKERILHT00000007506_1
g2635.t1_1	BRAKERILHT00000007948_1
g2636.t2_1	BRAKERILHT00000007386_1
g2637.t1_1	BRAKERILHT00000008427_1
g2638.t1_1	BRAKERILHT00000007567_1
g2645.t2_1	BRAKERILHT00000006942_1
g2648.t1_1	BRAKERILHT00000008032_1
g2651.t1_1	BRAKERILHT00000008333_1
g2653.t1_1	BRAKERILHT00000006612_1
g2654.t1_1	BRAKERILHT00000007505_1
g2655.t1_1	BRAKERILHT00000008424_1
g2657.t1_1	BRAKERILHT00000008199_1
g2661.t1_1	BRAKERILHT00000006904_1
g2662.t1_1	BRAKERILHT00000006872_1
g2663.t1_1	BRAKERILHT00000008356_1
g2664.t1_1	BRAKERILHT00000007523_1
g2665.t1_1	BRAKERILHT00000007476_1
g2666.t1_1	BRAKERILHT00000008070_1
g2668.t1_1	BRAKERILHT00000007595_1
g2669.t2_1	BRAKERILHT00000007155_1
g2670.t3_1	BRAKERILHT00000007273_1
g2672.t1_1	BRAKERILHT00000008405_1
g2673.t1_1	BRAKERILHT00000007869_1
g2674.t1_1	BRAKERILHT00000008330_1
g2675.t1_1	BRAKERILHT00000007851_1
g2676.t1_1	BRAKERILHT00000006652_1
g2677.t1_1	BRAKERILHT00000008134_1
g2678.t2_1	BRAKERILHT00000007796_1
g2680.t1_1	BRAKERILHT00000006800_1
g2683.t1_1	BRAKERILHT00000007362_1
g2684.t1_1	BRAKERILHT00000007966_1
g2685.t1_1	BRAKERILHT00000006545_1
g2687.t1_1	BRAKERILHT00000007905_1
g2688.t1_1	BRAKERILHT00000008303_1
g2691.t2_1	BRAKERILHT00000006833_1
g2692.t1_1	BRAKERILHT00000008218_1
g2693.t1_1	BRAKERILHT00000007692_1
g2694.t1_1	BRAKERILHT00000006993_1
g2695.t1_1	BRAKERILHT00000006550_1
g2696.t1_1	BRAKERILHT00000008227_1
g2697.t1_1	BRAKERILHT00000006650_1
g2698.t1_1	BRAKERILHT00000007176_1
g2699.t1_1	BRAKERILHT00000007634_1
g2700.t1_1	BRAKERILHT00000008051_1
g2701.t1_1	BRAKERILHT00000007908_1
g2702.t1_1	BRAKERILHT00000008307_1
g2704.t1_1	BRAKERILHT00000007559_1
g2705.t1_1	BRAKERILHT00000008002_1
g2706.t1_1	BRAKERILHT00000006611_1
g2707.t1_1	BRAKERILHT00000007755_1
g2708.t1_1	BRAKERILHT00000006486_1
g2709.t1_1	BRAKERILHT00000007156_1
g2711.t1_1	BRAKERILHT00000008374_1
g2713.t1_1	BRAKERILHT00000007454_1
g2714.t1_1	BRAKERILHT00000006787_1
g2715.t1_1	BRAKERILHT00000008313_1
g2716.t1_1	BRAKERILHT00000007630_1
g2717.t1_1	BRAKERILHT00000006511_1
g2720.t1_1	BRAKERILHT00000007425_1
g2721.t1_1	BRAKERILHT00000006868_1
g2722.t1_1	BRAKERILHT00000008277_1
g2723.t2_1	BRAKERILHT00000007088_1
g2724.t1_1	BRAKERILHT00000006665_1
g2725.t1_1	BRAKERILHT00000006699_1
g2727.t1_1	BRAKERILHT00000007983_1
g2728.t1_1	BRAKERILHT00000007594_1
g2730.t1_1	BRAKERILHT00000008293_1
g2731.t1_1	BRAKERILHT00000006966_1
g2732.t1_1	BRAKERILHT00000007846_1
g2734.t1_1	BRAKERILHT00000006994_1
g2735.t1_1	BRAKERILHT00000006948_1
g2736.t2_1	BRAKERILHT00000007572_1
g2786.t1_1	BRAKERILHT00000007154_1
g2822.t1_1	BRAKERILHT00000016383_1
g2840.t1_1	BRAKERILHT00000017039_1
g2841.t1_1	BRAKERILHT00000007853_1
g2842.t1_1	BRAKERILHT00000018012_1
g2844.t1_1	BRAKERILHT00000017592_1
g2845.t1_1	BRAKERILHT00000017581_1
g2851.t1_1	BRAKERILHT00000017256_1
g2852.t3_1	BRAKERILHT00000017724_1
g2853.t1_1	BRAKERILHT00000015189_1
g2857.t1_1	BRAKERILHT00000017562_1
g2860.t1_1	BRAKERILHT00000017325_1
g2862.t1_1	BRAKERILHT00000017217_1
g2863.t2_1	BRAKERILHT00000017809_1
g2865.t1_1	BRAKERILHT00000017848_1
g2866.t1_1	BRAKERILHT00000017049_1
g2867.t5_1	BRAKERILHT00000017353_1
g2869.t2_1	BRAKERILHT00000017477_1
g2870.t1_1	BRAKERILHT00000017226_1
g2871.t1_1	BRAKERILHT00000017945_1
g2872.t1_1	BRAKERILHT00000017220_1
g2873.t1_1	BRAKERILHT00000017791_1
g2874.t1_1	BRAKERILHT00000017439_1
g2875.t1_1	BRAKERILHT00000017182_1
g2876.t1_1	BRAKERILHT00000016991_1
g2877.t1_1	BRAKERILHT00000017359_1
g2879.t1_1	BRAKERILHT00000017985_1
g2880.t1_1	BRAKERILHT00000017035_1
g2881.t2_1	BRAKERILHT00000017154_1
g2882.t2_1	BRAKERILHT00000017694_1
g2883.t1_1	BRAKERILHT00000017645_1
g2884.t1_1	BRAKERILHT00000017973_1
g2885.t2_1	BRAKERILHT00000017705_1
g2887.t1_1	BRAKERILHT00000017234_1
g2888.t1_1	BRAKERILHT00000017574_1
g2889.t2_1	BRAKERILHT00000017832_1
g2890.t1_1	BRAKERILHT00000017109_1
g2891.t1_1	BRAKERILHT00000017340_1
g2892.t1_1	BRAKERILHT00000017783_1
g2894.t1_1	BRAKERILHT00000017521_1
g2897.t7_1	BRAKERILHT00000017922_1
g2898.t1_1	BRAKERILHT00000017978_1
g2899.t1_1	BRAKERILHT00000017135_1
g2900.t1_1	BRAKERILHT00000017508_1
g2901.t4_1	BRAKERILHT00000017552_1
g2902.t1_1	BRAKERILHT00000017502_1
g2903.t1_1	BRAKERILHT00000017006_1
g2904.t1_1	BRAKERILHT00000017934_1
g2905.t1_1	BRAKERILHT00000017613_1
g2908.t1_1	BRAKERILHT00000017753_1
g2910.t1_1	BRAKERILHT00000017177_1
g2911.t2_1	BRAKERILHT00000017041_1
g2912.t1_1	BRAKERILHT00000017270_1
g2913.t1_1	BRAKERILHT00000017804_1
g2914.t1_1	BRAKERILHT00000018024_1
g2915.t1_1	BRAKERILHT00000018016_1
g2916.t1_1	BRAKERILHT00000017155_1
g2917.t1_1	BRAKERILHT00000017387_1
g2918.t1_1	BRAKERILHT00000017919_1
g2919.t1_1	BRAKERILHT00000017911_1
g2921.t1_1	BRAKERILHT00000017441_1
g2922.t1_1	BRAKERILHT00000017891_1
g2923.t2_1	BRAKERILHT00000017047_1
g2924.t1_1	BRAKERILHT00000017284_1
g2925.t1_1	BRAKERILHT00000017770_1
g2926.t1_1	BRAKERILHT00000017230_1
g2927.t1_1	BRAKERILHT00000017948_1
g2928.t1_1	BRAKERILHT00000017720_1
g2929.t1_1	BRAKERILHT00000017116_1
g2957.t1_1	BRAKERILHT00000001985_1
g2960.t1_1	BRAKERILHT00000011283_1
g2961.t2_1	BRAKERILHT00000002973_1
g2972.t1_1	BRAKERILHT00000017531_1
g2978.t1_1	BRAKERILHT00000005156_1
g2990.t1_1	BRAKERILHT00000000586_1
g3032.t1_1	BRAKERILHT00000007583_1
g3034.t1_1	BRAKERILHT00000006712_1
g3040.t1_1	BRAKERILHT00000007442_1
g3044.t1_1	BRAKERILHT00000008128_1
g3045.t1_1	BRAKERILHT00000006586_1
g3046.t1_1	BRAKERILHT00000007936_1
g3047.t1_1	BRAKERILHT00000007727_1
g3048.t2_1	BRAKERILHT00000007681_1
g3049.t1_1	BRAKERILHT00000008403_1
g3050.t2_1	BRAKERILHT00000007676_1
g3051.t1_1	BRAKERILHT00000007767_1
g3052.t1_1	BRAKERILHT00000008472_1
g3053.t2_1	BRAKERILHT00000007377_1
g3055.t1_1	BRAKERILHT00000007834_1
g3056.t1_1	BRAKERILHT00000006680_1
g3057.t2_1	BRAKERILHT00000007136_1
g3059.t1_1	BRAKERILHT00000007143_1
g3062.t1_1	BRAKERILHT00000007764_1
g3064.t1_1	BRAKERILHT00000007016_1
g3065.t1_1	BRAKERILHT00000008072_1
g3066.t1_1	BRAKERILHT00000006861_1
g3067.t1_1	BRAKERILHT00000011558_1
g3071.t1_1	BRAKERILHT00000013189_1
g3085.t1_1	BRAKERILHT00000007940_1
g3086.t1_1	BRAKERILHT00000007174_1
g3087.t1_1	BRAKERILHT00000007711_1
g3090.t1_1	BRAKERILHT00000008275_1
g3091.t2_1	BRAKERILHT00000007562_1
g3092.t1_1	BRAKERILHT00000007814_1
g3116.t2_1	BRAKERILHT00000000060_1
g3119.t1_1	BRAKERILHT00000002988_1
g3123.t1_1	BRAKERILHT00000000341_1
g3124.t1_1	BRAKERILHT00000001806_1
g3126.t1_1	BRAKERILHT00000002076_1
g3128.t1_1	BRAKERILHT00000001596_1
g3129.t1_1	BRAKERILHT00000001002_1
g3130.t1_1	BRAKERILHT00000000390_1
g3131.t1_1	BRAKERILHT00000001422_1
g3133.t1_1	BRAKERILHT00000000821_1
g3134.t1_1	BRAKERILHT00000001198_1
g3135.t1_1	BRAKERILHT00000000560_1
g3136.t1_1	BRAKERILHT00000002108_1
g3138.t1_1	BRAKERILHT00000000044_1
g3139.t1_1	BRAKERILHT00000001742_1
g3140.t1_1	BRAKERILHT00000001264_1
g3141.t1_1	BRAKERILHT00000000786_1
g3142.t1_1	BRAKERILHT00000000284_1
g3144.t2_1	BRAKERILHT00000000654_1
g3145.t1_1	BRAKERILHT00000001523_1
g3146.t1_1	BRAKERILHT00000001057_1
g3147.t1_1	BRAKERILHT00000000222_1
g3149.t1_1	BRAKERILHT00000000884_1
g3150.t1_1	BRAKERILHT00000000144_1
g3152.t1_1	BRAKERILHT00000000839_1
g3153.t2_1	BRAKERILHT00000001236_1
g3154.t2_1	BRAKERILHT00000000629_1
g3155.t1_1	BRAKERILHT00000000286_1
g3156.t1_1	BRAKERILHT00000000684_1
g3157.t1_1	BRAKERILHT00000001644_1
g3159.t1_1	BRAKERILHT00000000719_1
g3160.t1_1	BRAKERILHT00000001327_1
g3161.t1_1	BRAKERILHT00000000675_1
g3163.t1_1	BRAKERILHT00000001869_1
g3164.t1_1	BRAKERILHT00000001485_1
g3167.t1_1	BRAKERILHT00000000796_1
g3168.t1_1	BRAKERILHT00000001108_1
g3169.t1_1	BRAKERILHT00000001727_1
g3179.t1_1	BRAKERILHT00000002019_1
g3180.t1_1	BRAKERILHT00000001738_1
g3181.t1_1	BRAKERILHT00000001979_1
g3182.t1_1	BRAKERILHT00000005109_1
g3184.t2_1	BRAKERILHT00000001277_1
g3187.t1_1	BRAKERILHT00000001147_1
g3188.t1_1	BRAKERILHT00000001009_1
g3194.t1_1	BRAKERILHT00000001038_1
g3195.t1_1	BRAKERILHT00000000777_1
g3196.t1_1	BRAKERILHT00000001241_1
g3197.t2_1	BRAKERILHT00000002157_1
g3214.t1_1	BRAKERILHT00000009109_1
g3216.t1_1	BRAKERILHT00000010271_1
g3218.t1_1	BRAKERILHT00000010404_1
g3219.t1_1	BRAKERILHT00000008900_1
g3220.t1_1	BRAKERILHT00000009317_1
g3222.t1_1	BRAKERILHT00000009507_1
g3224.t3_1	BRAKERILHT00000008659_1
g3231.t1_1	BRAKERILHT00000016703_1
g3241.t1_1	BRAKERILHT00000010101_1
g3244.t1_1	BRAKERILHT00000009174_1
g3253.t1_1	BRAKERILHT00000009714_1
g3258.t3_1	BRAKERILHT00000010148_1
g3259.t1_1	BRAKERILHT00000008511_1
g3260.t1_1	BRAKERILHT00000009023_1
g3261.t2_1	BRAKERILHT00000010327_1
g3262.t1_1	BRAKERILHT00000010376_1
g3263.t1_1	BRAKERILHT00000008717_1
g3265.t1_1	BRAKERILHT00000009100_1
g3266.t1_1	BRAKERILHT00000009572_1
g3267.t1_1	BRAKERILHT00000009494_1
g3269.t2_1	BRAKERILHT00000008876_1
g3272.t1_1	BRAKERILHT00000008869_1
g3273.t1_1	BRAKERILHT00000008848_1
g3276.t1_1	BRAKERILHT00000010402_1
g3278.t2_1	BRAKERILHT00000009834_1
g3279.t1_1	BRAKERILHT00000009140_1
g3284.t1_1	BRAKERILHT00000009615_1
g3285.t1_1	BRAKERILHT00000008884_1
g3286.t1_1	BRAKERILHT00000008596_1
g3304.t1_1	BRAKERILHT00000016721_1
g3305.t1_1	BRAKERILHT00000005285_1
g3306.t1_1	BRAKERILHT00000016125_1
g3307.t1_1	BRAKERILHT00000016277_1
g3308.t1_1	BRAKERILHT00000016567_1
g3309.t1_1	BRAKERILHT00000016175_1
g3310.t2_1	BRAKERILHT00000016862_1
g3311.t1_1	BRAKERILHT00000015777_1
g3312.t2_1	BRAKERILHT00000016250_1
g3315.t2_1	BRAKERILHT00000016558_1
g3316.t2_1	BRAKERILHT00000016412_1
g3317.t1_1	BRAKERILHT00000016323_1
g3318.t1_1	BRAKERILHT00000016805_1
g3319.t1_1	BRAKERILHT00000016899_1
g3320.t1_1	BRAKERILHT00000015967_1
g3321.t1_1	BRAKERILHT00000015841_1
g3322.t1_1	BRAKERILHT00000016983_1
g3323.t1_1	BRAKERILHT00000016759_1
g3324.t1_1	BRAKERILHT00000016604_1
g3325.t1_1	BRAKERILHT00000015675_1
g3326.t1_1	BRAKERILHT00000015818_1
g3327.t1_1	BRAKERILHT00000016472_1
g3328.t1_1	BRAKERILHT00000016798_1
g3329.t1_1	BRAKERILHT00000015705_1
g3331.t1_1	BRAKERILHT00000015694_1
g3333.t1_1	BRAKERILHT00000016030_1
g3334.t1_1	BRAKERILHT00000016790_1
g3335.t2_1	BRAKERILHT00000016352_1
g3336.t1_1	BRAKERILHT00000016962_1
g3337.t1_1	BRAKERILHT00000015955_1
g3338.t1_1	BRAKERILHT00000016162_1
g3339.t1_1	BRAKERILHT00000016405_1
g3340.t2_1	BRAKERILHT00000016793_1
g3341.t1_1	BRAKERILHT00000016445_1
g3342.t1_1	BRAKERILHT00000016653_1
g3343.t1_1	BRAKERILHT00000015689_1
g3344.t1_1	BRAKERILHT00000016577_1
g3345.t1_1	BRAKERILHT00000016777_1
g3346.t1_1	BRAKERILHT00000015693_1
g3348.t1_1	BRAKERILHT00000015985_1
g3349.t1_1	BRAKERILHT00000016920_1
g3350.t1_1	BRAKERILHT00000015847_1
g3351.t1_1	BRAKERILHT00000016744_1
g3352.t1_1	BRAKERILHT00000015680_1
g3353.t1_1	BRAKERILHT00000016108_1
g3355.t1_1	BRAKERILHT00000015753_1
g3359.t1_1	BRAKERILHT00000016372_1
g3362.t2_1	BRAKERILHT00000016031_1
g3364.t1_1	BRAKERILHT00000015815_1
g3365.t1_1	BRAKERILHT00000015783_1
g3366.t2_1	BRAKERILHT00000016767_1
g3367.t1_1	BRAKERILHT00000016837_1
g3368.t1_1	BRAKERILHT00000015838_1
g3369.t1_1	BRAKERILHT00000016433_1
g3370.t2_1	BRAKERILHT00000016520_1
g3371.t1_1	BRAKERILHT00000016326_1
g3372.t1_1	BRAKERILHT00000015709_1
g3373.t1_1	BRAKERILHT00000016080_1
g3374.t1_1	BRAKERILHT00000015749_1
g3375.t1_1	BRAKERILHT00000016545_1
g3376.t1_1	BRAKERILHT00000016414_1
g3377.t1_1	BRAKERILHT00000016024_1
g3378.t1_1	BRAKERILHT00000016747_1
g3379.t1_1	BRAKERILHT00000015677_1
g3380.t1_1	BRAKERILHT00000015975_1
g3381.t2_1	BRAKERILHT00000016356_1
g3382.t1_1	BRAKERILHT00000016919_1
g3384.t1_1	BRAKERILHT00000016871_1
g3386.t2_1	BRAKERILHT00000016384_1
g3387.t1_1	BRAKERILHT00000016779_1
g3388.t1_1	BRAKERILHT00000015840_1
g3390.t1_1	BRAKERILHT00000016137_1
g3391.t1_1	BRAKERILHT00000015987_1
g3392.t1_1	BRAKERILHT00000016918_1
g3393.t1_1	BRAKERILHT00000016694_1
g3395.t1_1	BRAKERILHT00000016754_1
g3396.t1_1	BRAKERILHT00000016454_1
g3397.t1_1	BRAKERILHT00000016512_1
g3398.t1_1	BRAKERILHT00000015927_1
g3399.t1_1	BRAKERILHT00000016698_1
g3400.t1_1	BRAKERILHT00000015669_1
g3401.t1_1	BRAKERILHT00000015957_1
g3402.t2_1	BRAKERILHT00000016124_1
g3403.t1_1	BRAKERILHT00000015949_1
g3404.t2_1	BRAKERILHT00000016901_1
g3405.t1_1	BRAKERILHT00000016166_1
g3406.t1_1	BRAKERILHT00000015868_1
g3407.t1_1	BRAKERILHT00000016243_1
g3408.t1_1	BRAKERILHT00000016415_1
g3409.t1_1	BRAKERILHT00000016045_1
g3410.t1_1	BRAKERILHT00000016066_1
g3411.t1_1	BRAKERILHT00000016575_1
g3412.t1_1	BRAKERILHT00000016392_1
g3413.t1_1	BRAKERILHT00000015792_1
g3414.t3_1	BRAKERILHT00000016226_1
g3415.t1_1	BRAKERILHT00000016853_1
g3416.t2_1	BRAKERILHT00000016149_1
g3417.t1_1	BRAKERILHT00000016535_1
g3418.t1_1	BRAKERILHT00000015919_1
g3419.t2_1	BRAKERILHT00000016975_1
g3420.t1_1	BRAKERILHT00000015685_1
g3421.t2_1	BRAKERILHT00000016081_1
g3422.t1_1	BRAKERILHT00000016585_1
g3424.t1_1	BRAKERILHT00000016803_1
g3425.t1_1	BRAKERILHT00000016503_1
g3426.t1_1	BRAKERILHT00000016888_1
g3427.t1_1	BRAKERILHT00000016054_1
g3429.t1_1	BRAKERILHT00000016735_1
g3430.t1_1	BRAKERILHT00000016954_1
g3431.t1_1	BRAKERILHT00000016796_1
g3432.t1_1	BRAKERILHT00000015827_1
g3433.t1_1	BRAKERILHT00000015828_1
g3434.t1_1	BRAKERILHT00000016516_1
g3435.t1_1	BRAKERILHT00000016087_1
g3438.t1_1	BRAKERILHT00000015707_1
g3439.t1_1	BRAKERILHT00000016730_1
g3440.t1_1	BRAKERILHT00000016330_1
g3441.t3_1	BRAKERILHT00000016101_1
g3442.t1_1	BRAKERILHT00000016942_1
g3443.t1_1	BRAKERILHT00000016494_1
g3444.t1_1	BRAKERILHT00000016622_1
g3445.t1_1	BRAKERILHT00000017468_1
g3446.t1_1	BRAKERILHT00000016768_1
g3453.t1_1	BRAKERILHT00000014218_1
g3454.t1_1	BRAKERILHT00000015396_1
g3455.t1_1	BRAKERILHT00000014145_1
g3456.t1_1	BRAKERILHT00000014947_1
g3459.t1_1	BRAKERILHT00000014945_1
g3460.t1_1	BRAKERILHT00000014186_1
g3466.t1_1	BRAKERILHT00000014562_1
g3467.t1_1	BRAKERILHT00000014818_1
g3470.t1_1	BRAKERILHT00000014384_1
g3471.t1_1	BRAKERILHT00000014688_1
g3477.t1_1	BRAKERILHT00000016268_1
g3482.t1_1	BRAKERILHT00000015330_1
g3483.t1_1	BRAKERILHT00000014989_1
g3485.t1_1	BRAKERILHT00000014314_1
g3497.t1_1	BRAKERILHT00000014716_1
g3498.t1_1	BRAKERILHT00000014904_1
g3499.t3_1	BRAKERILHT00000014623_1
g3501.t1_1	BRAKERILHT00000015178_1
g3502.t3_1	BRAKERILHT00000015587_1
g3503.t1_1	BRAKERILHT00000014164_1
g3504.t1_1	BRAKERILHT00000015487_1
g3506.t1_1	BRAKERILHT00000014303_1
g3509.t2_1	BRAKERILHT00000015272_1
g3510.t1_1	BRAKERILHT00000014253_1
g3514.t1_1	BRAKERILHT00000014607_1
g3515.t1_1	BRAKERILHT00000015575_1
g3518.t1_1	BRAKERILHT00000014530_1
g3519.t1_1	BRAKERILHT00000014692_1
g3521.t1_1	BRAKERILHT00000015033_1
g3522.t1_1	BRAKERILHT00000015413_1
g3523.t1_1	BRAKERILHT00000014160_1
g3524.t1_1	BRAKERILHT00000014531_1
g3525.t1_1	BRAKERILHT00000014864_1
g3526.t1_1	BRAKERILHT00000014445_1
g3527.t1_1	BRAKERILHT00000015524_1
g3528.t1_1	BRAKERILHT00000014889_1
g3530.t1_1	BRAKERILHT00000015577_1
g3531.t1_1	BRAKERILHT00000015219_1
g3535.t1_1	BRAKERILHT00000014969_1
g3536.t1_1	BRAKERILHT00000014317_1
g3537.t1_1	BRAKERILHT00000014108_1
g3538.t1_1	BRAKERILHT00000015262_1
g3539.t1_1	BRAKERILHT00000015190_1
g3540.t1_1	BRAKERILHT00000015244_1
g3542.t1_1	BRAKERILHT00000015347_1
g3545.t1_1	BRAKERILHT00000014305_1
g3547.t1_1	BRAKERILHT00000015560_1
g3548.t1_1	BRAKERILHT00000014746_1
g3551.t1_1	BRAKERILHT00000015379_1
g3558.t1_1	BRAKERILHT00000014150_1
g4869.t1_1	BRAKERILHT00000006488_1
g4870.t1_1	BRAKERILHT00000008205_1
g4871.t1_1	BRAKERILHT00000007664_1
g4872.t1_1	BRAKERILHT00000008321_1
g4873.t1_1	BRAKERILHT00000006858_1
g4874.t1_1	BRAKERILHT00000007439_1
g4875.t1_1	BRAKERILHT00000007574_1
g4876.t1_1	BRAKERILHT00000008088_1
g4877.t1_1	BRAKERILHT00000006661_1
g4878.t1_1	BRAKERILHT00000007196_1
g4879.t1_1	BRAKERILHT00000008476_1
g4880.t2_1	BRAKERILHT00000007086_1
g4881.t1_1	BRAKERILHT00000007473_1
g4882.t1_1	BRAKERILHT00000008171_1
g4883.t1_1	BRAKERILHT00000007306_1
g4885.t1_1	BRAKERILHT00000007072_1
g4886.t1_1	BRAKERILHT00000006526_1
g4887.t1_1	BRAKERILHT00000008442_1
g4888.t2_1	BRAKERILHT00000008241_1
g4889.t3_1	BRAKERILHT00000007808_1
g4891.t2_1	BRAKERILHT00000007462_1
g4894.t1_1	BRAKERILHT00000007491_1
g4896.t1_1	BRAKERILHT00000007164_1
g4898.t1_1	BRAKERILHT00000006921_1
g4899.t1_1	BRAKERILHT00000008252_1
g4900.t1_1	BRAKERILHT00000006499_1
g4901.t1_1	BRAKERILHT00000007050_1
g4902.t1_1	BRAKERILHT00000007552_1
g4903.t3_1	BRAKERILHT00000007314_1
g4904.t1_1	BRAKERILHT00000006599_1
g4905.t1_1	BRAKERILHT00000007011_1
g4906.t1_1	BRAKERILHT00000007703_1
g4907.t1_1	BRAKERILHT00000008144_1
g4908.t1_1	BRAKERILHT00000007218_1
g4909.t2_1	BRAKERILHT00000007920_1
g4910.t1_1	BRAKERILHT00000006807_1
g4911.t1_1	BRAKERILHT00000006811_1
g4912.t1_1	BRAKERILHT00000007340_1
g4913.t1_1	BRAKERILHT00000008145_1
g4915.t1_1	BRAKERILHT00000007800_1
g4916.t1_1	BRAKERILHT00000006638_1
