g8.t1_1	CALCHIM00000023384_1
g2920.t1_1	CALCHIM00000000830_1
g2921.t1_1	CALCHIM00000000824_1
g2922.t1_1	CALCHIM00000000812_1
g2923.t2_1	CALCHIM00000000811_1
g2924.t1_1	CALCHIM00000000808_1
g2925.t1_1	CALCHIM00000000798_1
g2926.t1_1	CALCHIM00000000795_1
g2927.t1_1	CALCHIM00000000792_1
g2928.t1_1	CALCHIM00000051694_1
g2929.t1_1	CALCHIM00000051696_1
g2962.t1_1	CALCHIM00000055796_1
g2972.t1_1	CALCHIM00000029395_1
g2978.t1_1	CALCHIM00000042544_1
g2985.t1_1	CALCHIM00000000651_1
g2990.t1_1	CALCHIM00000051163_1
g3000.t1_1	CALCHIM00000022943_1
g3004.t1_1	CALCHIM00000011783_1
g3008.t1_1	CALCHIM00000044245_1
g3019.t1_1	CALCHIM00000030040_1
g3030.t1_1	CALCHIM00000039579_1
g3032.t1_1	CALCHIM00000012416_1
g3034.t1_1	CALCHIM00000012417_1
g3036.t2_1	CALCHIM00000012419_1
g3039.t2_1	CALCHIM00000012424_1
g3040.t1_1	CALCHIM00000036256_1
g3044.t1_1	CALCHIM00000012418_1
g3046.t1_1	CALCHIM00000012422_1
g3047.t1_1	CALCHIM00000012423_1
g3049.t1_1	CALCHIM00000036253_1
g3051.t1_1	CALCHIM00000025639_1
g3054.t1_1	CALCHIM00000033960_1
g3055.t1_1	CALCHIM00000020097_1
g3056.t1_1	CALCHIM00000020102_1
g3057.t2_1	CALCHIM00000020107_1
g3059.t1_1	CALCHIM00000034568_1
g3062.t1_1	CALCHIM00000054290_1
g3064.t1_1	CALCHIM00000021004_1
g3066.t1_1	CALCHIM00000025665_1
g3067.t1_1	CALCHIM00000010906_1
g3085.t1_1	CALCHIM00000012520_1
g3086.t1_1	CALCHIM00000012519_1
g3087.t1_1	CALCHIM00000051717_1
g3088.t1_1	CALCHIM00000051718_1
g3090.t1_1	CALCHIM00000051722_1
g3091.t2_1	CALCHIM00000051723_1
g3092.t1_1	CALCHIM00000051725_1
g3093.t1_1	CALCHIM00000005877_1
g3116.t2_1	CALCHIM00000034279_1
g3117.t1_1	CALCHIM00000017277_1
g3123.t1_1	CALCHIM00000023909_1
g3124.t1_1	CALCHIM00000008622_1
g3126.t1_1	CALCHIM00000008618_1
g3128.t1_1	CALCHIM00000008619_1
g3129.t1_1	CALCHIM00000008615_1
g3130.t1_1	CALCHIM00000008611_1
g3133.t1_1	CALCHIM00000008610_1
g3134.t1_1	CALCHIM00000008608_1
g3135.t1_1	CALCHIM00000008606_1
g3136.t1_1	CALCHIM00000008602_1
g3138.t1_1	CALCHIM00000008593_1
g3139.t1_1	CALCHIM00000008588_1
g3140.t1_1	CALCHIM00000017233_1
g3141.t1_1	CALCHIM00000017236_1
g3142.t1_1	CALCHIM00000017239_1
g3144.t2_1	CALCHIM00000047029_1
g3145.t1_1	CALCHIM00000017243_1
g3146.t1_1	CALCHIM00000017246_1
g3147.t1_1	CALCHIM00000047030_1
g3149.t1_1	CALCHIM00000017250_1
g3150.t1_1	CALCHIM00000047033_1
g3152.t1_1	CALCHIM00000017273_1
g3153.t2_1	CALCHIM00000017259_1
g3154.t2_1	CALCHIM00000017266_1
g3155.t1_1	CALCHIM00000017265_1
g3156.t1_1	CALCHIM00000017258_1
g3157.t1_1	CALCHIM00000017257_1
g3159.t1_1	CALCHIM00000050936_1
g3160.t1_1	CALCHIM00000050935_1
g3161.t1_1	CALCHIM00000050933_1
g3163.t1_1	CALCHIM00000045503_1
g3164.t1_1	CALCHIM00000014478_1
g3167.t1_1	CALCHIM00000014476_1
g3168.t1_1	CALCHIM00000033424_1
g3169.t1_1	CALCHIM00000033423_1
g3175.t1_1	CALCHIM00000044424_1
g3176.t1_1	CALCHIM00000014477_1
g3179.t1_1	CALCHIM00000033422_1
g3180.t1_1	CALCHIM00000033421_1
g3181.t1_1	CALCHIM00000033418_1
g3182.t1_1	CALCHIM00000033411_1
g3184.t2_1	CALCHIM00000033385_1
g3185.t1_1	CALCHIM00000033382_1
g3187.t1_1	CALCHIM00000033367_1
g3188.t1_1	CALCHIM00000033361_1
g3194.t1_1	CALCHIM00000034299_1
g3195.t1_1	CALCHIM00000034294_1
g3196.t1_1	CALCHIM00000034293_1
g3197.t2_1	CALCHIM00000034289_1
g3214.t1_1	CALCHIM00000045258_1
g3215.t1_1	CALCHIM00000045260_1
g3216.t1_1	CALCHIM00000045263_1
g3218.t1_1	CALCHIM00000045265_1
g3219.t1_1	CALCHIM00000045266_1
g3222.t1_1	CALCHIM00000045269_1
g3223.t1_1	CALCHIM00000048260_1
g3224.t3_1	CALCHIM00000045276_1
g3231.t1_1	CALCHIM00000045647_1
g3233.t1_1	CALCHIM00000028666_1
g3241.t1_1	CALCHIM00000024700_1
g3243.t1_1	CALCHIM00000041703_1
g3247.t1_1	CALCHIM00000017629_1
g3252.t1_1	CALCHIM00000003689_1
g3253.t1_1	CALCHIM00000056632_1
g3258.t3_1	CALCHIM00000024748_1
g3259.t1_1	CALCHIM00000024754_1
g3261.t2_1	CALCHIM00000024758_1
g3262.t1_1	CALCHIM00000024763_1
g3263.t1_1	CALCHIM00000024766_1
g3265.t1_1	CALCHIM00000055950_1
g3267.t1_1	CALCHIM00000055944_1
g3268.t1_1	CALCHIM00000013768_1
g3269.t2_1	CALCHIM00000055927_1
g3272.t1_1	CALCHIM00000009216_1
g3273.t1_1	CALCHIM00000009222_1
g3276.t1_1	CALCHIM00000009264_1
g3278.t2_1	CALCHIM00000009293_1
g3279.t1_1	CALCHIM00000009296_1
g3281.t1_1	CALCHIM00000040747_1
g3284.t1_1	CALCHIM00000009301_1
g3285.t1_1	CALCHIM00000009309_1
g3304.t1_1	CALCHIM00000032280_1
g3305.t1_1	CALCHIM00000024864_1
g3306.t1_1	CALCHIM00000053362_1
g3307.t1_1	CALCHIM00000053361_1
g3308.t1_1	CALCHIM00000053360_1
g3309.t1_1	CALCHIM00000053355_1
g3310.t2_1	CALCHIM00000006617_1
g3311.t1_1	CALCHIM00000006618_1
g3312.t2_1	CALCHIM00000006619_1
g3313.t1_1	CALCHIM00000006620_1
g3315.t2_1	CALCHIM00000006621_1
g3316.t2_1	CALCHIM00000006625_1
g3317.t1_1	CALCHIM00000006631_1
g3318.t1_1	CALCHIM00000001811_1
g3319.t1_1	CALCHIM00000059321_1
g3320.t1_1	CALCHIM00000044662_1
g3321.t1_1	CALCHIM00000044659_1
g3322.t1_1	CALCHIM00000044655_1
g3323.t1_1	CALCHIM00000044663_1
g3324.t1_1	CALCHIM00000044665_1
g3325.t1_1	CALCHIM00000044667_1
g3326.t1_1	CALCHIM00000044668_1
g3327.t1_1	CALCHIM00000044669_1
g3328.t1_1	CALCHIM00000044671_1
g3329.t1_1	CALCHIM00000044675_1
g3331.t1_1	CALCHIM00000034779_1
g3333.t1_1	CALCHIM00000005346_1
g3334.t1_1	CALCHIM00000005345_1
g3335.t2_1	CALCHIM00000005343_1
g3336.t1_1	CALCHIM00000005340_1
g3337.t1_1	CALCHIM00000004054_1
g3338.t1_1	CALCHIM00000004056_1
g3339.t1_1	CALCHIM00000005333_1
g3340.t2_1	CALCHIM00000005332_1
g3341.t1_1	CALCHIM00000005329_1
g3342.t1_1	CALCHIM00000005328_1
g3343.t1_1	CALCHIM00000005325_1
g3344.t1_1	CALCHIM00000005322_1
g3345.t1_1	CALCHIM00000034768_1
g3346.t1_1	CALCHIM00000034771_1
g3348.t1_1	CALCHIM00000005299_1
g3349.t1_1	CALCHIM00000005295_1
g3350.t1_1	CALCHIM00000034786_1
g3351.t1_1	CALCHIM00000014954_1
g3352.t1_1	CALCHIM00000014950_1
g3353.t1_1	CALCHIM00000014941_1
g3355.t1_1	CALCHIM00000014939_1
g3356.t1_1	CALCHIM00000014937_1
g3359.t1_1	CALCHIM00000014934_1
g3360.t1_1	CALCHIM00000014931_1
g3361.t1_1	CALCHIM00000014929_1
g3362.t2_1	CALCHIM00000056207_1
g3364.t1_1	CALCHIM00000056200_1
g3365.t1_1	CALCHIM00000056199_1
g3366.t2_1	CALCHIM00000028515_1
g3367.t1_1	CALCHIM00000056193_1
g3368.t1_1	CALCHIM00000056188_1
g3369.t1_1	CALCHIM00000028504_1
g3370.t2_1	CALCHIM00000056173_1
g3371.t1_1	CALCHIM00000056170_1
g3372.t1_1	CALCHIM00000056157_1
g3373.t1_1	CALCHIM00000056154_1
g3374.t1_1	CALCHIM00000056066_1
g3375.t1_1	CALCHIM00000056063_1
g3376.t1_1	CALCHIM00000056060_1
g3377.t1_1	CALCHIM00000056055_1
g3378.t1_1	CALCHIM00000056054_1
g3379.t1_1	CALCHIM00000056052_1
g3380.t1_1	CALCHIM00000056051_1
g3381.t2_1	CALCHIM00000056049_1
g3382.t1_1	CALCHIM00000056042_1
g3384.t1_1	CALCHIM00000034936_1
g3386.t2_1	CALCHIM00000034934_1
g3387.t1_1	CALCHIM00000034916_1
g3388.t1_1	CALCHIM00000034913_1
g3390.t1_1	CALCHIM00000034910_1
g3391.t1_1	CALCHIM00000034907_1
g3392.t1_1	CALCHIM00000034904_1
g3393.t1_1	CALCHIM00000014962_1
g3394.t1_1	CALCHIM00000014963_1
g3395.t1_1	CALCHIM00000014957_1
g3396.t1_1	CALCHIM00000014956_1
g3398.t1_1	CALCHIM00000056124_1
g3399.t1_1	CALCHIM00000056131_1
g3400.t1_1	CALCHIM00000056138_1
g3401.t1_1	CALCHIM00000056148_1
g3402.t2_1	CALCHIM00000056151_1
g3403.t1_1	CALCHIM00000056406_1
g3404.t2_1	CALCHIM00000056407_1
g3405.t1_1	CALCHIM00000056408_1
g3406.t1_1	CALCHIM00000056414_1
g3407.t1_1	CALCHIM00000056416_1
g3408.t1_1	CALCHIM00000029917_1
g3409.t1_1	CALCHIM00000029914_1
g3410.t1_1	CALCHIM00000029912_1
g3411.t1_1	CALCHIM00000029911_1
g3412.t1_1	CALCHIM00000029907_1
g3413.t1_1	CALCHIM00000029898_1
g3414.t3_1	CALCHIM00000029885_1
g3415.t1_1	CALCHIM00000029879_1
g3416.t2_1	CALCHIM00000029876_1
g3417.t1_1	CALCHIM00000029874_1
g3418.t1_1	CALCHIM00000029871_1
g3419.t2_1	CALCHIM00000029865_1
g3420.t1_1	CALCHIM00000029864_1
g3421.t2_1	CALCHIM00000046033_1
g3422.t1_1	CALCHIM00000029860_1
g3424.t1_1	CALCHIM00000029834_1
g3425.t1_1	CALCHIM00000029835_1
g3426.t1_1	CALCHIM00000029843_1
g3427.t1_1	CALCHIM00000029846_1
g3428.t1_1	CALCHIM00000029847_1
g3430.t1_1	CALCHIM00000029854_1
g3431.t1_1	CALCHIM00000029831_1
g3432.t1_1	CALCHIM00000029807_1
g3433.t1_1	CALCHIM00000029816_1
g3434.t1_1	CALCHIM00000029805_1
g3435.t1_1	CALCHIM00000029803_1
g3438.t1_1	CALCHIM00000056086_1
g3439.t1_1	CALCHIM00000056081_1
g3440.t1_1	CALCHIM00000056078_1
g3441.t3_1	CALCHIM00000056074_1
g3442.t1_1	CALCHIM00000056404_1
g3444.t1_1	CALCHIM00000056403_1
g3446.t1_1	CALCHIM00000052470_1
g3453.t1_1	CALCHIM00000006989_1
g3455.t1_1	CALCHIM00000006999_1
g3456.t1_1	CALCHIM00000006997_1
g3459.t1_1	CALCHIM00000007002_1
g3466.t1_1	CALCHIM00000033274_1
g3467.t1_1	CALCHIM00000041773_1
g3471.t1_1	CALCHIM00000033278_1
g3474.t1_1	CALCHIM00000041791_1
g3475.t1_1	CALCHIM00000041793_1
g3477.t1_1	CALCHIM00000041808_1
g3482.t1_1	CALCHIM00000031513_1
g3483.t1_1	CALCHIM00000011550_1
g3485.t1_1	CALCHIM00000031516_1
g3486.t1_1	CALCHIM00000011551_1
g3497.t1_1	CALCHIM00000025739_1
g3498.t1_1	CALCHIM00000031523_1
g3499.t3_1	CALCHIM00000034683_1
g3500.t1_1	CALCHIM00000019311_1
g3501.t1_1	CALCHIM00000009952_1
g3502.t3_1	CALCHIM00000009943_1
g3506.t1_1	CALCHIM00000009941_1
g3507.t1_1	CALCHIM00000014385_1
g3509.t2_1	CALCHIM00000017088_1
g3510.t1_1	CALCHIM00000017089_1
g3511.t1_1	CALCHIM00000017090_1
g3512.t1_1	CALCHIM00000017091_1
g3513.t1_1	CALCHIM00000017092_1
g3514.t1_1	CALCHIM00000017093_1
g3515.t1_1	CALCHIM00000017096_1
g3517.t1_1	CALCHIM00000017100_1
g3518.t1_1	CALCHIM00000017098_1
g3519.t1_1	CALCHIM00000017101_1
g3520.t1_1	CALCHIM00000017105_1
g3521.t1_1	CALCHIM00000017106_1
g3522.t1_1	CALCHIM00000017109_1
g3523.t1_1	CALCHIM00000017110_1
g3524.t1_1	CALCHIM00000017112_1
g3525.t1_1	CALCHIM00000017115_1
g3526.t1_1	CALCHIM00000017116_1
g3528.t1_1	CALCHIM00000017120_1
g3529.t1_1	CALCHIM00000008240_1
g3530.t1_1	CALCHIM00000017121_1
g3531.t1_1	CALCHIM00000031133_1
g3532.t1_1	CALCHIM00000031135_1
g3534.t1_1	CALCHIM00000008738_1
g3535.t1_1	CALCHIM00000031138_1
g3537.t1_1	CALCHIM00000031141_1
g3538.t1_1	CALCHIM00000031142_1
g3539.t1_1	CALCHIM00000031143_1
g3540.t1_1	CALCHIM00000031158_1
g3542.t1_1	CALCHIM00000031146_1
g3543.t1_1	CALCHIM00000018290_1
g3544.t1_1	CALCHIM00000031165_1
g3546.t1_1	CALCHIM00000015809_1
g3550.t1_1	CALCHIM00000024077_1
g3551.t1_1	CALCHIM00000024079_1
g4869.t1_1	CALCHIM00000012107_1
g4870.t1_1	CALCHIM00000012103_1
g4875.t1_1	CALCHIM00000012102_1
g4878.t1_1	CALCHIM00000012099_1
g4879.t1_1	CALCHIM00000012093_1
g4880.t2_1	CALCHIM00000012096_1
g4881.t1_1	CALCHIM00000012094_1
g4882.t1_1	CALCHIM00000012092_1
g4883.t1_1	CALCHIM00000012091_1
g4885.t1_1	CALCHIM00000012090_1
g4886.t1_1	CALCHIM00000012087_1
g4887.t1_1	CALCHIM00000012086_1
g4888.t2_1	CALCHIM00000012085_1
g4889.t3_1	CALCHIM00000012083_1
g4890.t1_1	CALCHIM00000012082_1
g4891.t2_1	CALCHIM00000039504_1
g4892.t1_1	CALCHIM00000031677_1
g4894.t1_1	CALCHIM00000004900_1
g4896.t1_1	CALCHIM00000041383_1
g4898.t1_1	CALCHIM00000040772_1
g4899.t1_1	CALCHIM00000004539_1
g4900.t1_1	CALCHIM00000054596_1
g4901.t1_1	CALCHIM00000054595_1
g4902.t1_1	CALCHIM00000052291_1
g4903.t3_1	CALCHIM00000052293_1
g4907.t1_1	CALCHIM00000028657_1
g4908.t1_1	CALCHIM00000028650_1
g4909.t2_1	CALCHIM00000028654_1
g4910.t1_1	CALCHIM00000028655_1
g4911.t1_1	CALCHIM00000058732_1
g4912.t1_1	CALCHIM00000058734_1
g4913.t1_1	CALCHIM00000058737_1
g4914.t1_1	CALCHIM00000058738_1
g4915.t1_1	CALCHIM00000058740_1
g4916.t1_1	CALCHIM00000058743_1
g4917.t1_1	CALCHIM00000015585_1
g4918.t1_1	CALCHIM00000058746_1
g4920.t1_1	CALCHIM00000014081_1
g4921.t1_1	CALCHIM00000012821_1
g4922.t1_1	CALCHIM00000012984_1
g4923.t1_1	CALCHIM00000012441_1
g4925.t1_1	CALCHIM00000006721_1
g4926.t1_1	CALCHIM00000030851_1
g4927.t2_1	CALCHIM00000030839_1
g4928.t1_1	CALCHIM00000029546_1
g4929.t1_1	CALCHIM00000030836_1
g4930.t1_1	CALCHIM00000030833_1
g4931.t1_1	CALCHIM00000030828_1
g4932.t1_1	CALCHIM00000001044_1
g4933.t2_1	CALCHIM00000001041_1
g4935.t1_1	CALCHIM00000031113_1
g4936.t2_1	CALCHIM00000042715_1
g4937.t1_1	CALCHIM00000042717_1
g4938.t1_1	CALCHIM00000042720_1
g4939.t1_1	CALCHIM00000042728_1
g4940.t1_1	CALCHIM00000042730_1
g4941.t1_1	CALCHIM00000042732_1
g4942.t1_1	CALCHIM00000042735_1
g4943.t1_1	CALCHIM00000042738_1
g4948.t1_1	CALCHIM00000042785_1
g4952.t2_1	CALCHIM00000042810_1
g4954.t3_1	CALCHIM00000055650_1
g4955.t1_1	CALCHIM00000055646_1
g4956.t1_1	CALCHIM00000055644_1
g4958.t2_1	CALCHIM00000055639_1
g4959.t1_1	CALCHIM00000055618_1
g4960.t1_1	CALCHIM00000055615_1
g4961.t1_1	CALCHIM00000055610_1
g4962.t1_1	CALCHIM00000055605_1
g4963.t1_1	CALCHIM00000055601_1
g4964.t1_1	CALCHIM00000055600_1
g4969.t1_1	CALCHIM00000034761_1
g4976.t1_1	CALCHIM00000039230_1
g4977.t1_1	CALCHIM00000039227_1
g4978.t1_1	CALCHIM00000039225_1
g4979.t1_1	CALCHIM00000039224_1
g4982.t1_1	CALCHIM00000025939_1
g4983.t1_1	CALCHIM00000025938_1
g4984.t2_1	CALCHIM00000039220_1
g4985.t1_1	CALCHIM00000039219_1
g4986.t1_1	CALCHIM00000039217_1
g4989.t1_1	CALCHIM00000039215_1
g4990.t1_1	CALCHIM00000039206_1
g4991.t1_1	CALCHIM00000039205_1
g4992.t1_1	CALCHIM00000039203_1
g4994.t1_1	CALCHIM00000039198_1
g4995.t1_1	CALCHIM00000039197_1
g4996.t1_1	CALCHIM00000039196_1
g4997.t3_1	CALCHIM00000039187_1
g4998.t1_1	CALCHIM00000039186_1
g4999.t2_1	CALCHIM00000039184_1
g5000.t1_1	CALCHIM00000039181_1
g5004.t1_1	CALCHIM00000039173_1
g5005.t1_1	CALCHIM00000039169_1
g5006.t1_1	CALCHIM00000053486_1
g5007.t1_1	CALCHIM00000053488_1
g5008.t1_1	CALCHIM00000053489_1
g5009.t1_1	CALCHIM00000053492_1
g5013.t1_1	CALCHIM00000053493_1
g5014.t1_1	CALCHIM00000053498_1
g5015.t3_1	CALCHIM00000053501_1
g5016.t1_1	CALCHIM00000053502_1
g5019.t1_1	CALCHIM00000053505_1
g5020.t1_1	CALCHIM00000053506_1
g5021.t1_1	CALCHIM00000053507_1
g5022.t1_1	CALCHIM00000053508_1
g5024.t1_1	CALCHIM00000053512_1
g5026.t1_1	CALCHIM00000053514_1
g5027.t1_1	CALCHIM00000053513_1
g5028.t1_1	CALCHIM00000053518_1
g5029.t1_1	CALCHIM00000053519_1
g5030.t1_1	CALCHIM00000042954_1
g5032.t1_1	CALCHIM00000010764_1
g5033.t1_1	CALCHIM00000010761_1
g5035.t1_1	CALCHIM00000010752_1
g5036.t1_1	CALCHIM00000010743_1
g5039.t1_1	CALCHIM00000054645_1
g5040.t1_1	CALCHIM00000054647_1
g5041.t1_1	CALCHIM00000054651_1
g5042.t1_1	CALCHIM00000012274_1
g5043.t1_1	CALCHIM00000012275_1
g5044.t1_1	CALCHIM00000012276_1
g5046.t1_1	CALCHIM00000012277_1
g5049.t1_1	CALCHIM00000012280_1
g5050.t1_1	CALCHIM00000012282_1
g5051.t1_1	CALCHIM00000012288_1
g5053.t1_1	CALCHIM00000012291_1
g5054.t1_1	CALCHIM00000012293_1
g5055.t1_1	CALCHIM00000012306_1
g5056.t1_1	CALCHIM00000012313_1
g5057.t1_1	CALCHIM00000012315_1
g5058.t1_1	CALCHIM00000012320_1
g5059.t1_1	CALCHIM00000012322_1
g5060.t1_1	CALCHIM00000012327_1
g5061.t1_1	CALCHIM00000012334_1
g5062.t2_1	CALCHIM00000012339_1
g5063.t1_1	CALCHIM00000012343_1
g5064.t1_1	CALCHIM00000012345_1
g5065.t2_1	CALCHIM00000012347_1
g5066.t1_1	CALCHIM00000012353_1
g5067.t1_1	CALCHIM00000012357_1
g5068.t1_1	CALCHIM00000012359_1
g5069.t1_1	CALCHIM00000012360_1
g5071.t1_1	CALCHIM00000012361_1
g5072.t1_1	CALCHIM00000012363_1
g5073.t1_1	CALCHIM00000012366_1
g5074.t1_1	CALCHIM00000012368_1
g5075.t1_1	CALCHIM00000012371_1
g5076.t2_1	CALCHIM00000012374_1
g5077.t1_1	CALCHIM00000012378_1
g5078.t1_1	CALCHIM00000012379_1
g5080.t1_1	CALCHIM00000012380_1
g5082.t2_1	CALCHIM00000012388_1
g5092.t1_1	CALCHIM00000029002_1
g5094.t1_1	CALCHIM00000029040_1
g5095.t1_1	CALCHIM00000029017_1
g5098.t1_1	CALCHIM00000029030_1
g5101.t1_1	CALCHIM00000029013_1
g5102.t2_1	CALCHIM00000029048_1
g5103.t1_1	CALCHIM00000029044_1
g5104.t1_1	CALCHIM00000029055_1
g5105.t1_1	CALCHIM00000029056_1
g5106.t1_1	CALCHIM00000029057_1
g5107.t2_1	CALCHIM00000029062_1
g5108.t1_1	CALCHIM00000029065_1
g5109.t1_1	CALCHIM00000007758_1
g5110.t1_1	CALCHIM00000007761_1
g5111.t1_1	CALCHIM00000020742_1
g5113.t1_1	CALCHIM00000007754_1
g5114.t1_1	CALCHIM00000007732_1
g5115.t1_1	CALCHIM00000007721_1
g5117.t1_1	CALCHIM00000007681_1
g5118.t1_1	CALCHIM00000004068_1
g5119.t1_1	CALCHIM00000041098_1
g5120.t1_1	CALCHIM00000041095_1
g5121.t1_1	CALCHIM00000017378_1
g5122.t1_1	CALCHIM00000017405_1
g5124.t1_1	CALCHIM00000017413_1
g5125.t1_1	CALCHIM00000017414_1
g5126.t1_1	CALCHIM00000017418_1
g5127.t1_1	CALCHIM00000056308_1
g5129.t1_1	CALCHIM00000056279_1
g5130.t1_1	CALCHIM00000056276_1
g5131.t1_1	CALCHIM00000056258_1
g5132.t1_1	CALCHIM00000056253_1
g5134.t2_1	CALCHIM00000033665_1
g5135.t1_1	CALCHIM00000033656_1
g5137.t1_1	CALCHIM00000033655_1
g5140.t1_1	CALCHIM00000030077_1
g5141.t1_1	CALCHIM00000030072_1
g5142.t1_1	CALCHIM00000030069_1
g5143.t1_1	CALCHIM00000030064_1
g5144.t1_1	CALCHIM00000030062_1
g5145.t2_1	CALCHIM00000030059_1
g5146.t1_1	CALCHIM00000010549_1
g5147.t1_1	CALCHIM00000033038_1
g5148.t1_1	CALCHIM00000021908_1
g5149.t1_1	CALCHIM00000021906_1
g5150.t1_1	CALCHIM00000053068_1
g5151.t1_1	CALCHIM00000053067_1
g5152.t2_1	CALCHIM00000021902_1
g5153.t2_1	CALCHIM00000021901_1
g5155.t1_1	CALCHIM00000021892_1
g5156.t1_1	CALCHIM00000021886_1
g5157.t1_1	CALCHIM00000058426_1
g5158.t1_1	CALCHIM00000058432_1
g5160.t1_1	CALCHIM00000058438_1
g5161.t1_1	CALCHIM00000058439_1
g5162.t1_1	CALCHIM00000058441_1
g5163.t1_1	CALCHIM00000058442_1
g5165.t1_1	CALCHIM00000010517_1
g5166.t1_1	CALCHIM00000010536_1
g5167.t2_1	CALCHIM00000010543_1
g5168.t1_1	CALCHIM00000010544_1
g5169.t1_1	CALCHIM00000010546_1
g5170.t1_1	CALCHIM00000010547_1
g5171.t1_1	CALCHIM00000021918_1
g5172.t1_1	CALCHIM00000021919_1
g5173.t1_1	CALCHIM00000021927_1
g5174.t1_1	CALCHIM00000021945_1
g5175.t1_1	CALCHIM00000021975_1
g5177.t1_1	CALCHIM00000021982_1
g5178.t1_1	CALCHIM00000043195_1
g5179.t1_1	CALCHIM00000028975_1
g5180.t1_1	CALCHIM00000028968_1
g5181.t1_1	CALCHIM00000028970_1
g5182.t1_1	CALCHIM00000028967_1
g5183.t1_1	CALCHIM00000028966_1
g5184.t1_1	CALCHIM00000028962_1
g5185.t1_1	CALCHIM00000028960_1
g5193.t1_1	CALCHIM00000025987_1
g5200.t1_1	CALCHIM00000057120_1
g5203.t1_1	CALCHIM00000029426_1
g5218.t1_1	CALCHIM00000025832_1
g5222.t1_1	CALCHIM00000045422_1
g5223.t1_1	CALCHIM00000018535_1
g5224.t1_1	CALCHIM00000018538_1
g5225.t1_1	CALCHIM00000018556_1
g5226.t1_1	CALCHIM00000018565_1
g5227.t1_1	CALCHIM00000018576_1
g5228.t1_1	CALCHIM00000018569_1
g5230.t1_1	CALCHIM00000038809_1
g5231.t1_1	CALCHIM00000018573_1
g5232.t1_1	CALCHIM00000018583_1
g5233.t2_1	CALCHIM00000018584_1
g5234.t2_1	CALCHIM00000037161_1
g5235.t1_1	CALCHIM00000018582_1
g5236.t1_1	CALCHIM00000040856_1
g5237.t1_1	CALCHIM00000004902_1
g5238.t2_1	CALCHIM00000018586_1
g5239.t1_1	CALCHIM00000018588_1
g5240.t1_1	CALCHIM00000018589_1
g5241.t1_1	CALCHIM00000018592_1
g5242.t1_1	CALCHIM00000018597_1
g5244.t2_1	CALCHIM00000018599_1
g5245.t1_1	CALCHIM00000018611_1
g5246.t2_1	CALCHIM00000018614_1
g5250.t1_1	CALCHIM00000018619_1
g5255.t1_1	CALCHIM00000040604_1
g5256.t1_1	CALCHIM00000040603_1
g5258.t1_1	CALCHIM00000040601_1
g5262.t1_1	CALCHIM00000040585_1
g5265.t1_1	CALCHIM00000040562_1
g5267.t1_1	CALCHIM00000040542_1
g5271.t2_1	CALCHIM00000040539_1
g5274.t1_1	CALCHIM00000041483_1
g5275.t2_1	CALCHIM00000041481_1
g5277.t1_1	CALCHIM00000007675_1
g5278.t1_1	CALCHIM00000054343_1
g5279.t1_1	CALCHIM00000054341_1
g5284.t1_1	CALCHIM00000041473_1
g5286.t1_1	CALCHIM00000017065_1
g5288.t2_1	CALCHIM00000041464_1
g5291.t1_1	CALCHIM00000057295_1
g5293.t1_1	CALCHIM00000006805_1
g5307.t1_1	CALCHIM00000037277_1
g5308.t1_1	CALCHIM00000052175_1
g5332.t1_1	CALCHIM00000024095_1
g5335.t1_1	CALCHIM00000024101_1
g5336.t1_1	CALCHIM00000024103_1
g5337.t2_1	CALCHIM00000024104_1
g5340.t1_1	CALCHIM00000024106_1
g5341.t1_1	CALCHIM00000024110_1
g5348.t2_1	CALCHIM00000024115_1
g5349.t1_1	CALCHIM00000024119_1
g5356.t1_1	CALCHIM00000055135_1
g5360.t1_1	CALCHIM00000017707_1
g5361.t1_1	CALCHIM00000017713_1
g5362.t1_1	CALCHIM00000017714_1
g5368.t1_1	CALCHIM00000042501_1
g5370.t1_1	CALCHIM00000028424_1
g5372.t2_1	CALCHIM00000017734_1
g5373.t1_1	CALCHIM00000028413_1
g5375.t1_1	CALCHIM00000028411_1
g5377.t1_1	CALCHIM00000028394_1
g5380.t2_1	CALCHIM00000022204_1
g5381.t1_1	CALCHIM00000007798_1
g5383.t2_1	CALCHIM00000007802_1
g5384.t1_1	CALCHIM00000007809_1
g5386.t1_1	CALCHIM00000007805_1
g5427.t1_1	CALCHIM00000018191_1
g5457.t1_1	CALCHIM00000022452_1
g5463.t2_1	CALCHIM00000022492_1
g5465.t1_1	CALCHIM00000022495_1
g5466.t1_1	CALCHIM00000022513_1
g5471.t1_1	CALCHIM00000022524_1
g5474.t1_1	CALCHIM00000050471_1
g5475.t1_1	CALCHIM00000032973_1
g5479.t1_1	CALCHIM00000022450_1
g5483.t1_1	CALCHIM00000022453_1
g5484.t1_1	CALCHIM00000022454_1
g5485.t2_1	CALCHIM00000022456_1
g5486.t1_1	CALCHIM00000022491_1
g5488.t1_1	CALCHIM00000022494_1
g5493.t1_1	CALCHIM00000022516_1
g5494.t2_1	CALCHIM00000022518_1
g5495.t1_1	CALCHIM00000022522_1
g5497.t1_1	CALCHIM00000022527_1
g5498.t1_1	CALCHIM00000022528_1
g5503.t1_1	CALCHIM00000024437_1
g5505.t1_1	CALCHIM00000050487_1
g5506.t1_1	CALCHIM00000058877_1
g5508.t1_1	CALCHIM00000027215_1
g5509.t1_1	CALCHIM00000039573_1
