g6.t1_1	rna-XM_008203325.3_1
g3518.t1_1	rna-XM_964088.4_1
g3520.t1_1	rna-XM_015978424.2_1
g3521.t1_1	rna-XM_008193143.3_1
g3522.t1_1	rna-XM_971315.4_1
g3523.t1_1	rna-XM_008199150.3_1
g3524.t1_1	rna-XM_015978013.2_1
g3525.t1_1	rna-XM_008193492.3_1
g3526.t1_1	rna-XM_064355788.1_1
g3527.t1_1	rna-XM_015978494.2_1
g3531.t1_1	rna-XM_962315.4_1
g3532.t1_1	rna-XM_008192936.3_1
g3535.t1_1	rna-XM_965969.4_1
g3536.t1_1	rna-XM_970327.4_1
g3537.t1_1	rna-XM_963418.5_1
g3538.t1_1	rna-XM_965907.3_1
g3539.t1_1	rna-XM_015984613.2_1
g3540.t1_1	rna-XM_961627.4_1
g3542.t1_1	rna-XM_008200306.3_1
g3544.t1_1	rna-XM_064356613.1_1
g3548.t1_1	rna-XM_008197318.3_1
g3551.t1_1	rna-XM_964624.4_1
g4870.t1_1	rna-XM_064355966.1_1
g4872.t1_1	rna-XM_008195573.3_1
g4878.t1_1	rna-XM_966316.4_1
g4879.t1_1	rna-XM_008196906.3_1
g4880.t2_1	rna-XM_008196905.3_1
g4881.t1_1	rna-XM_008196904.3_1
g4882.t1_1	rna-XM_008195574.3_1
g4883.t1_1	rna-NM_001206463.1_1
g4884.t1_1	rna-NM_001206462.1_1
g4885.t1_1	rna-XM_008202252.3_1
g4886.t1_1	rna-XM_967515.5_1
g4887.t1_1	rna-XM_008202199.3_1
g4888.t2_1	rna-XM_008200487.3_1
g4889.t3_1	rna-XM_966853.4_1
g4894.t1_1	rna-XM_961966.4_1
g4896.t1_1	rna-XM_001807161.4_1
g4898.t1_1	rna-XM_008203263.3_1
g4899.t1_1	rna-NM_001143729.1_1
g4901.t1_1	rna-XM_008194375.3_1
g4902.t1_1	rna-XM_064358799.1_1
g4903.t3_1	rna-XM_064359144.1_1
g4904.t1_1	rna-XM_008200473.3_1
g4905.t1_1	rna-XM_963426.4_1
g4906.t1_1	rna-XM_965820.5_1
g4907.t1_1	rna-XM_969889.5_1
g4908.t1_1	rna-XM_969105.5_1
g4909.t2_1	rna-XM_008195385.3_1
g4910.t1_1	rna-XM_964024.4_1
g4911.t1_1	rna-XM_968166.4_1
g4912.t1_1	rna-XM_008202037.3_1
g4913.t1_1	rna-XM_962885.4_1
g4915.t1_1	rna-XM_015979772.2_1
g4916.t1_1	rna-XM_965333.5_1
g4917.t1_1	rna-XM_965567.5_1
g4918.t1_1	rna-XM_965873.4_1
g4919.t1_1	rna-XM_001810823.4_1
g4920.t1_1	rna-XM_064357048.1_1
g4922.t1_1	rna-XM_064357002.1_1
g4923.t1_1	rna-XM_064357003.1_1
g4926.t1_1	rna-XM_064359016.1_1
g4927.t2_1	rna-XM_008194887.3_1
g4928.t1_1	rna-XM_965762.4_1
g4929.t1_1	rna-XM_965566.4_1
g4930.t1_1	rna-XM_015983896.2_1
g4931.t1_1	rna-XM_968543.4_1
g4932.t1_1	rna-XM_015980207.2_1
g4933.t2_1	rna-XM_008195803.3_1
g4934.t1_1	rna-XM_008200337.3_1
g4935.t1_1	rna-XM_968837.4_1
g4936.t2_1	rna-XM_008196988.3_1
g4937.t1_1	rna-XM_967835.4_1
g4938.t1_1	rna-XM_015979488.2_1
g4939.t1_1	rna-XM_969026.4_1
g4940.t1_1	rna-XM_969054.5_1
g4942.t1_1	rna-XM_008196979.3_1
g4943.t1_1	rna-XM_968383.4_1
g4947.t1_1	rna-XM_064355948.1_1
g4952.t2_1	rna-XM_967795.5_1
g4954.t3_1	rna-XM_015981192.2_1
g4955.t1_1	rna-XM_008198954.3_1
g4956.t1_1	rna-XM_961338.5_1
g4958.t2_1	rna-XM_008197487.3_1
g4959.t1_1	rna-XM_965803.5_1
g4960.t1_1	rna-XM_964882.5_1
g4961.t1_1	rna-XM_008194414.3_1
g4962.t1_1	rna-XM_969736.5_1
g4963.t1_1	rna-XM_969587.5_1
g4964.t1_1	rna-XM_969566.5_1
g4969.t1_1	rna-XM_963099.4_1
g4976.t1_1	rna-XM_064357803.1_1
g4979.t1_1	rna-XM_015985377.2_1
g4981.t1_1	rna-XM_064356228.1_1
g4982.t1_1	rna-XM_064356146.1_1
g4984.t2_1	rna-XM_969048.4_1
g4985.t1_1	rna-XM_064356214.1_1
g4987.t1_1	rna-XM_015985092.2_1
g4990.t1_1	rna-XM_969022.5_1
g4991.t1_1	rna-XM_965676.4_1
g4992.t1_1	rna-XM_064355495.1_1
g4994.t1_1	rna-XM_963963.4_1
g4995.t1_1	rna-XM_962478.4_1
g4996.t1_1	rna-XM_962400.2_1
g4998.t1_1	rna-XM_015978353.2_1
g4999.t2_1	rna-XM_963585.4_1
g5000.t1_1	rna-XM_001815252.4_1
g5004.t1_1	rna-XM_008192618.3_1
g5005.t1_1	rna-XM_008192548.3_1
g5006.t1_1	rna-XM_962947.5_1
g5008.t1_1	rna-XM_008193175.3_1
g5011.t1_1	rna-XM_963259.4_1
g5013.t1_1	rna-XM_008193124.3_1
g5015.t3_1	rna-XM_064355469.1_1
g5016.t1_1	rna-XM_963468.5_1
g5019.t1_1	rna-XM_962394.4_1
g5020.t1_1	rna-XM_008200406.3_1
g5022.t1_1	rna-XM_064356066.1_1
g5023.t1_1	rna-XM_015983804.2_1
g5024.t1_1	rna-XM_008201344.3_1
g5026.t1_1	rna-XM_968574.4_1
g5027.t1_1	rna-XM_968508.5_1
g5028.t1_1	rna-XM_064358384.1_1
g5029.t1_1	rna-XM_970560.4_1
g5030.t1_1	rna-XM_015985484.2_1
g5032.t1_1	rna-XM_963677.4_1
g5033.t1_1	rna-XM_001811005.4_1
g5035.t1_1	rna-XM_008200472.3_1
g5040.t1_1	rna-XM_064356952.1_1
g5041.t1_1	rna-XM_015978717.2_1
g5042.t1_1	rna-XM_008196811.1_1
g5043.t1_1	rna-XM_008196583.3_1
g5044.t1_1	rna-XM_001813923.4_1
g5045.t1_1	rna-XM_961709.5_1
g5046.t1_1	rna-XM_008202091.3_1
g5047.t1_1	rna-XM_008202104.3_1
g5049.t1_1	rna-XM_008192817.3_1
g5050.t1_1	rna-XM_064356953.1_1
g5051.t1_1	rna-XM_064356955.1_1
g5053.t1_1	rna-XM_015977994.2_1
g5054.t1_1	rna-XM_966625.4_1
g5056.t1_1	rna-XM_008194410.3_1
g5057.t1_1	rna-XM_970285.5_1
g5058.t1_1	rna-XM_969842.4_1
g5059.t1_1	rna-XM_968129.5_1
g5061.t1_1	rna-XM_970257.5_1
g5062.t2_1	rna-XM_969995.5_1
g5063.t1_1	rna-XM_968164.5_1
g5064.t1_1	rna-XM_965704.5_1
g5065.t2_1	rna-XM_015983001.2_1
g5066.t1_1	rna-XM_008199217.3_1
g5067.t1_1	rna-XM_968799.5_1
g5068.t1_1	rna-XM_008199304.3_1
g5071.t1_1	rna-XM_015983013.2_1
g5073.t1_1	rna-XM_008199196.3_1
g5074.t1_1	rna-XM_008199300.3_1
g5076.t2_1	rna-XM_008197048.3_1
g5080.t1_1	rna-XM_008199199.3_1
g5093.t1_1	rna-XM_015983181.2_1
g5094.t1_1	rna-XM_970984.5_1
g5095.t1_1	rna-XM_008202641.3_1
g5101.t1_1	rna-XM_966172.5_1
g5102.t2_1	rna-XM_015985117.2_1
g5103.t1_1	rna-XM_064357830.1_1
g5105.t1_1	rna-NM_001039411.1_1
g5106.t1_1	rna-XM_008200499.3_1
g5107.t2_1	rna-XM_064359037.1_1
g5108.t1_1	rna-XM_064356182.1_1
g5109.t1_1	rna-XM_008193715.3_1
g5110.t1_1	rna-XM_008192710.3_1
g5111.t1_1	rna-XM_015977791.2_1
g5112.t1_1	rna-XM_008198519.3_1
g5113.t1_1	rna-XM_008201860.3_1
g5115.t1_1	rna-XM_064359030.1_1
g5117.t1_1	rna-XM_001811500.4_1
g5122.t1_1	rna-XM_008201862.3_1
g5126.t1_1	rna-XM_064359780.1_1
g5129.t1_1	rna-XM_961403.5_1
g5132.t1_1	rna-XM_963496.4_1
g5134.t2_1	rna-XM_008192559.3_1
g5136.t1_1	rna-XM_970082.5_1
g5139.t1_1	rna-XM_968014.5_1
g5140.t1_1	rna-XM_008199900.3_1
g5141.t1_1	rna-XM_008196499.3_1
g5142.t1_1	rna-XM_966315.5_1
g5143.t1_1	rna-XM_966710.4_1
g5144.t1_1	rna-XM_008198168.3_1
g5145.t2_1	rna-XM_008198167.3_1
g5146.t1_1	rna-XM_008198172.3_1
g5148.t1_1	rna-XM_008197530.3_1
g5149.t1_1	rna-XM_008193496.3_1
g5150.t1_1	rna-XM_961355.5_1
g5151.t1_1	rna-XM_008193581.3_1
g5152.t2_1	rna-XM_064359183.1_1
g5153.t2_1	rna-XM_008194469.3_1
g5155.t1_1	rna-XM_970904.5_1
g5156.t1_1	rna-XM_008201531.3_1
g5157.t1_1	rna-XM_015981679.2_1
g5158.t1_1	rna-XM_008197359.3_1
g5159.t1_1	rna-XM_008199350.3_1
g5161.t1_1	rna-XM_015982180.2_1
g5162.t1_1	rna-XM_015978696.2_1
g5163.t1_1	rna-XM_961961.5_1
g5165.t1_1	rna-XM_962324.4_1
g5166.t1_1	rna-XM_964785.4_1
g5167.t2_1	rna-XM_008202902.3_1
g5168.t1_1	rna-XM_968069.5_1
g5169.t1_1	rna-XM_015982217.2_1
g5170.t1_1	rna-XM_064355462.1_1
g5178.t1_1	rna-XM_008193822.3_1
g5179.t1_1	rna-XM_965926.4_1
g5180.t1_1	rna-XM_015979201.2_1
g5181.t1_1	rna-XM_008199177.3_1
g5182.t1_1	rna-XM_965345.4_1
g5183.t1_1	rna-XM_970403.5_1
g5184.t1_1	rna-XM_969152.5_1
g5185.t1_1	rna-XM_969179.4_1
g5203.t1_1	rna-XM_008195467.3_1
g5222.t1_1	rna-XM_970841.5_1
g5223.t1_1	rna-XM_008199679.3_1
g5224.t1_1	rna-XM_008200683.3_1
g5225.t1_1	rna-XM_008192239.3_1
g5226.t1_1	rna-XM_008202687.3_1
g5227.t1_1	rna-XM_064357421.1_1
g5228.t1_1	rna-XM_008198739.3_1
g5231.t1_1	rna-XM_008192609.3_1
g5232.t1_1	rna-XM_008200614.3_1
g5235.t1_1	rna-XM_064357821.1_1
g5238.t2_1	rna-XM_967589.4_1
g5239.t1_1	rna-XM_967949.5_1
g5240.t1_1	rna-XM_970069.4_1
g5241.t1_1	rna-XM_965469.4_1
g5242.t1_1	rna-XM_015980034.2_1
g5244.t2_1	rna-XM_008198416.3_1
g5245.t1_1	rna-XM_963208.4_1
g5246.t2_1	rna-XM_015983990.2_1
g5250.t1_1	rna-XM_064358066.1_1
g5252.t1_1	rna-XM_064357579.1_1
g5256.t1_1	rna-XM_064358904.1_1
g5258.t1_1	rna-XM_008196655.3_1
g5267.t1_1	rna-XM_963373.4_1
g5271.t2_1	rna-XM_008198771.3_1
g5275.t2_1	rna-XM_968601.4_1
g5278.t1_1	rna-XM_966825.5_1
g5279.t1_1	rna-XM_969435.3_1
g5284.t1_1	rna-XM_015982243.2_1
g5286.t1_1	rna-XM_964328.4_1
g5288.t2_1	rna-XM_064356059.1_1
g5308.t1_1	rna-XM_008197317.3_1
g5310.t1_1	rna-XM_008197322.3_1
g5324.t1_1	rna-XM_015981500.2_1
g5326.t1_1	rna-XM_008197294.3_1
g5332.t1_1	rna-XM_964469.4_1
g5336.t1_1	rna-XM_966132.4_1
g5337.t2_1	rna-XM_015981393.2_1
g5338.t1_1	rna-XM_965946.5_1
g5347.t1_1	rna-NM_001145486.1_1
g5348.t2_1	rna-XM_008197325.3_1
g5354.t1_1	rna-XM_963527.3_1
g5356.t1_1	rna-XM_008200486.2_1
g5358.t1_1	rna-XM_964899.4_1
g5360.t1_1	rna-XM_015981380.2_1
g5361.t1_1	rna-XM_964325.3_1
g5365.t1_1	rna-XM_968510.5_1
g5368.t1_1	rna-XM_015985396.2_1
g5369.t1_1	rna-XM_015985401.2_1
g5370.t1_1	rna-XM_008203315.3_1
g5373.t1_1	rna-XM_001811182.3_1
g5376.t1_1	rna-XM_008203311.3_1
g5377.t1_1	rna-XM_064357965.1_1
g5380.t2_1	rna-XM_015985489.2_1
g5381.t1_1	rna-XM_969125.5_1
g5384.t1_1	rna-XM_965010.4_1
g5386.t1_1	rna-XM_008200550.3_1
g5387.t1_1	rna-XM_965461.4_1
g5426.t1_1	rna-XM_008198615.3_1
g5427.t1_1	rna-XM_008192357.3_1
g5465.t1_1	rna-XM_008195353.3_1
g5466.t1_1	rna-XM_064355328.1_1
g5471.t1_1	rna-XM_967696.5_1
g5476.t1_1	rna-XM_015981571.2_1
g5479.t1_1	rna-XM_970301.4_1
g5482.t1_1	rna-XM_015981862.2_1
g5483.t1_1	rna-XM_015981904.2_1
g5484.t1_1	rna-XM_968901.4_1
g5485.t2_1	rna-XM_015981630.2_1
g5486.t1_1	rna-XM_970383.4_1
g5487.t2_1	rna-XM_008200025.3_1
g5488.t1_1	rna-XM_008198141.2_1
g5493.t1_1	rna-XM_968343.5_1
g5494.t2_1	rna-XM_015983112.2_1
g5495.t1_1	rna-XM_965042.4_1
g5497.t1_1	rna-XM_963281.4_1
g5498.t1_1	rna-XM_008197702.3_1
g5506.t1_1	rna-XM_015983927.2_1
g5508.t1_1	rna-XM_008195119.3_1
g5510.t2_1	rna-XM_008197377.3_1
g5511.t1_1	rna-XM_015977954.2_1
g5513.t1_1	rna-XM_064354910.1_1
g5515.t1_1	rna-XM_064354906.1_1
g5522.t1_1	rna-XM_064357779.1_1
g5525.t1_1	rna-XM_966580.4_1
g5526.t1_1	rna-NM_001143731.1_1
g5527.t1_1	rna-XM_008192770.3_1
g5529.t1_1	rna-XM_008202742.3_1
g5539.t1_1	rna-XM_961871.5_1
g5543.t1_1	rna-XM_964591.4_1
g5544.t1_1	rna-XM_008203194.3_1
g5547.t1_1	rna-XM_008195348.3_1
g5548.t1_1	rna-XM_969544.4_1
g5549.t1_1	rna-XM_008202587.3_1
g5550.t1_1	rna-XM_968747.4_1
g5552.t1_1	rna-XM_008193019.3_1
g5553.t1_1	rna-XM_008196022.3_1
g5554.t1_1	rna-XM_064356045.1_1
g5557.t1_1	rna-XM_008192766.3_1
g5561.t1_1	rna-XM_970334.5_1
g5562.t1_1	rna-XM_015984509.2_1
g5564.t1_1	rna-XM_008200606.3_1
g5566.t1_1	rna-XM_964421.5_1
g5568.t1_1	rna-XM_961775.4_1
g5571.t1_1	rna-XM_064357790.1_1
g5572.t1_1	rna-XM_968071.5_1
g5574.t1_1	rna-XM_064356094.1_1
g5579.t1_1	rna-XM_008198981.3_1
g5580.t1_1	rna-XM_008198976.3_1
g5585.t1_1	rna-XM_008194555.3_1
g5586.t1_1	rna-XM_008197870.3_1
g5591.t1_1	rna-XM_008198042.3_1
g5595.t1_1	rna-XM_008202084.3_1
g5596.t1_1	rna-XM_970568.5_1
g5599.t1_1	rna-XM_961333.5_1
g5600.t1_1	rna-XM_008198979.2_1
g5601.t1_1	rna-XM_961967.4_1
g5602.t1_1	rna-XM_064356113.1_1
g5603.t1_1	rna-XM_961520.5_1
g5605.t1_1	rna-XM_015978267.2_1
g5608.t1_1	rna-XM_961608.4_1
g5610.t1_1	rna-XM_008200680.3_1
g5612.t2_1	rna-XM_970063.5_1
g5614.t1_1	rna-XM_001816315.4_1
g5615.t1_1	rna-XM_008192081.3_1
g5619.t1_1	rna-XM_015982440.2_1
g5620.t1_1	rna-XM_962140.5_1
g5622.t2_1	rna-NM_001164174.1_1
g5624.t1_1	rna-XM_963657.4_1
g5625.t1_1	rna-XM_015980573.2_1
g5626.t1_1	rna-XM_963512.5_1
g5627.t1_1	rna-XM_008195411.3_1
g5628.t1_1	rna-XM_008195372.3_1
g5629.t1_1	rna-XM_963041.3_1
g5630.t1_1	rna-XM_971090.4_1
g5631.t1_1	rna-XM_969663.4_1
g5632.t1_1	rna-XM_962964.4_1
g5633.t1_1	rna-XM_001809535.4_1
g5635.t4_1	rna-XM_965156.5_1
g5636.t1_1	rna-XM_967519.4_1
g5637.t1_1	rna-XM_962935.4_1
g5641.t1_1	rna-XM_064357095.1_1
g5642.t1_1	rna-XM_968660.4_1
g5643.t2_1	rna-XM_964794.4_1
g5645.t1_1	rna-XM_064356121.1_1
g5646.t1_1	rna-XM_015984208.2_1
g5647.t1_1	rna-XM_015984979.2_1
g5648.t1_1	rna-XM_008199181.3_1
g5649.t1_1	rna-XM_008198462.3_1
g5650.t1_1	rna-XM_961411.5_1
g5651.t1_1	rna-XM_008202293.3_1
g5652.t1_1	rna-XM_008201429.3_1
g5654.t1_1	rna-XM_008192581.3_1
g5655.t1_1	rna-XM_008192585.3_1
g5656.t1_1	rna-XM_964606.4_1
g5657.t2_1	rna-XM_968987.4_1
g5660.t1_1	rna-XM_962004.4_1
g5661.t1_1	rna-XM_008192735.3_1
g5662.t1_1	rna-XM_015980035.2_1
g5664.t1_1	rna-XM_008196389.3_1
g5669.t2_1	rna-XM_064359390.1_1
g5670.t1_1	rna-XM_965157.4_1
g5673.t1_1	rna-XM_969564.4_1
g5674.t1_1	rna-XM_008195823.3_1
g5675.t1_1	rna-XM_008195023.3_1
g5676.t1_1	rna-XM_015980462.2_1
g5678.t1_1	rna-XM_969986.4_1
g5679.t2_1	rna-XM_008196626.3_1
g5680.t1_1	rna-XM_965072.4_1
g5681.t1_1	rna-XM_968684.4_1
g5682.t1_1	rna-XM_015985214.2_1
g5687.t1_1	rna-XM_966078.5_1
g5688.t1_1	rna-XM_970107.4_1
g5691.t1_1	rna-XM_064359288.1_1
g5692.t1_1	rna-XM_970098.4_1
g7166.t1_1	rna-XM_967064.4_1
g7167.t2_1	rna-XM_064356437.1_1
g7168.t1_1	rna-XM_962677.5_1
g7171.t4_1	rna-XM_064356029.1_1
g7172.t1_1	rna-XM_968625.5_1
g7173.t2_1	rna-XM_008192242.3_1
g7174.t1_1	rna-XM_968591.4_1
g7175.t1_1	rna-XM_008192245.3_1
g7176.t1_1	rna-XM_008192244.3_1
g7177.t1_1	rna-XM_008192246.3_1
g7178.t1_1	rna-XM_964141.5_1
g7179.t2_1	rna-XM_008200402.3_1
g7180.t1_1	rna-XM_968523.5_1
g7184.t5_1	rna-XM_008195106.3_1
g7185.t1_1	rna-XM_964457.5_1
g7186.t1_1	rna-XM_967812.5_1
g7187.t1_1	rna-XM_964535.5_1
g7189.t1_1	rna-XM_015979840.2_1
g7193.t1_1	rna-NM_001102476.1_1
g7194.t1_1	rna-XM_015981881.2_1
g7196.t1_1	rna-XM_008192390.3_1
g7197.t1_1	rna-XM_008192389.3_1
g7198.t1_1	rna-XM_008201349.3_1
g7202.t1_1	rna-XM_008196856.3_1
g7203.t1_1	rna-XM_968766.5_1
g7204.t1_1	rna-XM_970569.5_1
g7205.t1_1	rna-XM_969697.4_1
g7206.t1_1	rna-XM_015979452.2_1
g7207.t1_1	rna-XM_970418.3_1
g7209.t1_1	rna-XM_008197444.3_1
g7210.t1_1	rna-XM_969515.4_1
g7212.t1_1	rna-XM_008200813.3_1
g7213.t1_1	rna-XM_970425.4_1
g7219.t1_1	rna-XM_015979204.2_1
g7232.t1_1	rna-XM_064359794.1_1
g7253.t1_1	rna-XM_008202032.3_1
g7254.t1_1	rna-XM_008202034.3_1
g7255.t2_1	rna-XM_968619.5_1
g7256.t1_1	rna-XM_966847.4_1
g7257.t1_1	rna-XM_965127.4_1
g7258.t2_1	rna-XM_015979178.2_1
g7259.t1_1	rna-XM_008201129.3_1
g7262.t1_1	rna-XM_064359553.1_1
g7264.t4_1	rna-XM_015980364.2_1
g7268.t1_1	rna-XM_008202439.3_1
g7270.t1_1	rna-XM_015981087.2_1
g7271.t1_1	rna-XM_968789.4_1
g7272.t4_1	rna-XM_064359406.1_1
g7317.t1_1	rna-XM_968519.5_1
g7318.t2_1	rna-XM_064356596.1_1
g7319.t2_1	rna-XM_008200933.3_1
g7321.t1_1	rna-XM_008195864.3_1
g7322.t2_1	rna-XM_015978370.2_1
g7323.t1_1	rna-XM_008195833.3_1
g7326.t2_1	rna-XM_064359720.1_1
g7328.t1_1	rna-XM_962230.4_1
g7329.t1_1	rna-XM_001813381.4_1
g7330.t1_1	rna-XM_001812724.4_1
g7332.t1_1	rna-XM_001812646.4_1
g7346.t1_1	rna-XM_966913.5_1
g7349.t1_1	rna-XM_966861.4_1
g7351.t1_1	rna-XM_966753.4_1
g7352.t1_1	rna-XM_964062.4_1
g7354.t1_1	rna-XM_008201931.3_1
g7357.t1_1	rna-XM_001809361.4_1
g7359.t1_1	rna-XM_966935.4_1
g7360.t1_1	rna-XM_008197185.3_1
g7364.t1_1	rna-XM_967878.4_1
g7365.t1_1	rna-XM_970414.5_1
g7372.t1_1	rna-XM_968067.4_1
g7374.t1_1	rna-XM_008201896.3_1
g7378.t1_1	rna-XM_968623.5_1
g7380.t2_1	rna-XM_008196830.3_1
g7390.t1_1	rna-XM_015980464.2_1
g7392.t1_1	rna-XM_008201018.3_1
g7405.t1_1	rna-XM_008203240.3_1
g7407.t1_1	rna-XM_015985167.2_1
g7408.t1_1	rna-XM_963034.4_1
g7410.t1_1	rna-XM_970290.5_1
g7411.t1_1	rna-XM_001811253.4_1
g7412.t2_1	rna-XM_008194627.3_1
g7415.t1_1	rna-XM_968491.4_1
g7426.t1_1	rna-XM_008202500.3_1
g7427.t1_1	rna-XM_015985029.2_1
g7428.t1_1	rna-NM_001160248.1_1
g7430.t1_1	rna-XM_064359494.1_1
g7432.t1_1	rna-XM_008201189.3_1
g7434.t1_1	rna-XM_968082.4_1
g7436.t1_1	rna-XM_008192524.3_1
g7437.t2_1	rna-XM_064359404.1_1
g7438.t4_1	rna-XM_064359211.1_1
g7439.t1_1	rna-XM_015977952.2_1
g7440.t1_1	rna-XM_008200805.3_1
g7441.t1_1	rna-XM_963381.5_1
g7444.t3_1	rna-XM_015978416.2_1
g7445.t1_1	rna-XM_967006.4_1
g7453.t3_1	rna-XM_008195116.3_1
g7454.t2_1	rna-XM_008202467.3_1
g7455.t1_1	rna-XM_967562.5_1
g7456.t1_1	rna-XM_015984397.2_1
g7457.t1_1	rna-XM_008202137.2_1
g7458.t7_1	rna-XM_008201499.3_1
g7459.t3_1	rna-XM_008202518.3_1
g7460.t1_1	rna-XM_008200811.3_1
g7461.t1_1	rna-XM_008201842.3_1
g7462.t2_1	rna-XM_008195167.3_1
g7463.t1_1	rna-XM_008201837.3_1
g7464.t1_1	rna-XM_965643.4_1
g7465.t1_1	rna-XM_008200653.3_1
g7466.t1_1	rna-XM_008200184.3_1
g7467.t1_1	rna-XM_962378.4_1
g7469.t1_1	rna-XM_001814147.3_1
g7470.t1_1	rna-XM_001811385.4_1
g7471.t1_1	rna-XM_965423.4_1
g7472.t2_1	rna-XM_008195197.3_1
g7473.t1_1	rna-XM_008203259.3_1
g7474.t1_1	rna-XM_962216.5_1
g7475.t2_1	rna-XM_015978931.2_1
g7476.t1_1	rna-XM_008201222.3_1
g7478.t1_1	rna-XM_001814833.4_1
g7485.t1_1	rna-XM_015978209.2_1
g7494.t1_1	rna-XM_008200751.3_1
g7496.t1_1	rna-XM_962222.5_1
g7498.t1_1	rna-XM_008201372.3_1
g7499.t1_1	rna-XM_008201312.3_1
g7500.t1_1	rna-XM_064355283.1_1
g7501.t1_1	rna-XM_968478.5_1
g7502.t1_1	rna-XM_965776.4_1
g7503.t1_1	rna-XM_015981843.2_1
g7506.t1_1	rna-XM_965649.5_1
g7507.t1_1	rna-XM_008197383.3_1
g7508.t1_1	rna-XM_963992.5_1
g7511.t1_1	rna-XM_963282.5_1
g7513.t1_1	rna-NM_001039433.1_1
g7514.t1_1	rna-XM_015981964.2_1
g7518.t1_1	rna-XM_961954.4_1
g7520.t1_1	rna-XM_064355327.1_1
g7522.t1_1	rna-XM_008197708.3_1
g7525.t1_1	rna-XM_968025.4_1
g7526.t1_1	rna-XM_008201924.3_1
g7527.t1_1	rna-XM_008201923.3_1
g7528.t1_1	rna-XM_965580.4_1
g7529.t1_1	rna-XM_015981513.2_1
g7531.t1_1	rna-XM_008199946.3_1
g7532.t1_1	rna-XM_001809183.4_1
g7533.t1_1	rna-XM_008201932.3_1
g7535.t1_1	rna-XM_969411.4_1
g7538.t1_1	rna-XM_008192471.3_1
g7540.t1_1	rna-XM_015982501.2_1
g7544.t1_1	rna-XM_962735.4_1
g7547.t1_1	rna-XM_064356153.1_1
g7548.t1_1	rna-XM_001808095.4_1
g7549.t1_1	rna-XM_970413.5_1
g7553.t1_1	rna-XM_015978558.2_1
g7564.t1_1	rna-XM_008195040.3_1
g7569.t1_1	rna-XM_064359058.1_1
g7570.t1_1	rna-XM_008195792.3_1
g7573.t1_1	rna-XM_969918.4_1
g7575.t1_1	rna-XM_008201086.3_1
g7578.t1_1	rna-XM_008192918.3_1
g7579.t2_1	rna-XM_008192919.3_1
g7584.t1_1	rna-XM_008192917.3_1
g7585.t1_1	rna-XM_064356746.1_1
g7592.t1_1	rna-XM_963388.5_1
g7593.t2_1	rna-XM_008194761.3_1
g7596.t1_1	rna-XM_015984130.2_1
g7600.t1_1	rna-XM_008192854.3_1
g7602.t1_1	rna-XM_966249.4_1
g7604.t1_1	rna-XM_008200801.3_1
g7607.t1_1	rna-XM_064359167.1_1
g7608.t1_1	rna-XM_968138.5_1
g7609.t1_1	rna-XM_962850.4_1
g7614.t1_1	rna-XM_008203104.3_1
g7619.t1_1	rna-XM_064355463.1_1
g7624.t1_1	rna-NM_001168450.1_1
g7625.t1_1	rna-XM_008195676.3_1
g7626.t1_1	rna-XM_969959.4_1
g7627.t1_1	rna-XM_965070.4_1
g7630.t1_1	rna-XM_008198963.3_1
g7645.t1_1	rna-XM_970018.4_1
g7646.t1_1	rna-XM_008193302.3_1
g7647.t1_1	rna-XM_970299.5_1
g7648.t1_1	rna-XM_064358973.1_1
g7649.t1_1	rna-XM_015981859.2_1
g7651.t1_1	rna-XM_969331.5_1
g7652.t1_1	rna-XM_008197223.3_1
g7653.t1_1	rna-XM_008197648.3_1
g7658.t1_1	rna-XM_008195456.3_1
g7659.t1_1	rna-XM_971056.3_1
g7660.t1_1	rna-XM_008195679.3_1
g7661.t1_1	rna-XM_970009.4_1
g7662.t1_1	rna-XM_008195678.3_1
g7665.t1_1	rna-XM_008196021.3_1
g7666.t1_1	rna-XM_963870.4_1
g7667.t1_1	rna-XM_001811753.4_1
g7668.t1_1	rna-XM_961624.5_1
g7669.t1_1	rna-XM_966831.4_1
g7670.t2_1	rna-XM_962410.5_1
g7671.t1_1	rna-XM_008193220.3_1
g7673.t1_1	rna-XM_966864.5_1
g7674.t1_1	rna-XM_008193216.3_1
g7675.t1_1	rna-XM_008200349.3_1
g7676.t1_1	rna-XM_064356295.1_1
g7677.t1_1	rna-XM_965608.4_1
g7678.t1_1	rna-XM_970036.4_1
g7679.t1_1	rna-XM_064359455.1_1
g7680.t1_1	rna-XM_008192845.3_1
g7682.t1_1	rna-XM_008192771.3_1
g7683.t1_1	rna-XM_008201029.3_1
g7684.t1_1	rna-XM_964195.4_1
g7685.t1_1	rna-XM_008201028.3_1
g7686.t1_1	rna-XM_961701.4_1
g7688.t1_1	rna-XM_970083.5_1
g7689.t1_1	rna-XM_967478.4_1
g7692.t1_1	rna-XM_965614.4_1
g7693.t1_1	rna-XM_008195538.3_1
g7694.t1_1	rna-XM_008200883.3_1
g7695.t1_1	rna-XM_001810357.4_1
g7696.t1_1	rna-XM_968086.4_1
g7697.t1_1	rna-XM_064357968.1_1
g7698.t1_1	rna-XM_008203390.3_1
g7699.t2_1	rna-XM_064356106.1_1
g7700.t2_1	rna-XM_015985015.2_1
g7701.t1_1	rna-NM_001172390.1_1
g7702.t1_1	rna-XM_968048.4_1
g7703.t1_1	rna-XM_064358038.1_1
