ortholog_number	focal_transcript	LFC_abdomen	FDR_pval_abdomen	LFC_head+thorax	FDR_pval_head+thorax	level_most_dist_ortholog	chromosome	C_chinensis_dNdS	C_chinensis_dS	C_chinensis_dN	C_chinensis_positive_selection	B_siliquastri_dNdS	B_siliquastri_dS	B_siliquastri_dN	B_siliquastri_positive_selection	A_obtectus_dNdS	A_obtectus_dS	A_obtectus_dN	A_obtectus_positive_selection
276	g2911.t2	-0.061533041314538	0.79870574033115	0.314691971151885	0.278759900822097	5	1	0.0961236249345207	0.3818	0.0367	False	0.1080238547031715	0.7378	0.0797	False	0.0960131863603585	0.9707	0.0932	False
233	g1467.t1	0.707576646275416	1.08111296036679e-18	0.13803908931981	0.158624651767353	5	1	0.1233077204537138	0.2733	0.0337	True	0.0428660178090702	0.4829	0.0207	False	0.0233160621761658	0.772	0.018	False
12	g1535.t1	-0.764236575734164	3.81429879629906e-09	-0.608986140309905	1.12398412949778e-05	5	1					0.0682701652089407	0.8232	0.0562	False	0.0570113866791452	1.2822	0.0731	False
57	g2897.t7	-0.344445118902066	0.0735171751277639	-0.263015164719201	0.227409310388074	5	1					0.1882613510520487	0.7224	0.136	False	0.1740218680015808	0.7591	0.1321	True
177	g1667.t2	-1.14718162840636	8.85165188176117e-26	-0.0745653437185389	0.586549218157078	5	1	0.1164740539315658	0.4413	0.0514	False	0.0672445820433436	0.8075	0.0543	True	0.036640360766629	1.9514	0.0715	False
132	g1434.t1	0.569609334797785	6.83426528693911e-13	-0.0959110703407053	0.309467726229163	5	1	0.0542986425339366	0.3315	0.018	False	0.0352614418548484	0.8281	0.0292	False	0.0325210378681626	1.1408	0.0371	False
97	g1604.t1	0.916709432838232	0.0004694670788423	0.154997141180301	0.646085447155982	5	1	0.0244190626230799	0.2539	0.0062	False	0.0164400885235535	0.6326	0.0104	False	0.0229617641108638	0.9886	0.0227	False
313	g1506.t1	0.140891020287159	0.159384710756907	-0.0963641606666469	0.4264825827298	5	1					0.1278195488721804	0.6517	0.0833	False	0.0977209944751381	0.8688	0.0849	False
356	g1693.t2	-1.64933480396134	0.0003602129188157	-0.416782652531909	0.43281525426748	4	1	0.4107447413303012	0.3518	0.1445	False	0.2336914214541491	0.6423	0.1501	False				
173	g1737.t1	2.57423179018379	9.05924457683591e-111	0.684440396018872	2.64250592122074e-07	4	1	0.2531919497944168	0.4621	0.117	False	0.1014874788175485	1.0622	0.1078	False	0.0983458374762722	1.1063	0.1088	False
136	g1428.t1	-1.90547231130076	1.0160888255487202e-09	-0.0352501714843737	0.935767304047185	3	1	0.058008378988076	0.6206	0.036	False	0.0517711171662125	1.3579	0.0703	False	0.040200534132971	2.1343	0.0858	False
272	g2904.t1		1.0		1.0	3	1	0.1737100163436843	0.4283	0.0744	False	0.3546099290780142	0.7473	0.265	True	0.3031567489114659	1.1024	0.3342	True
237	g5203.t1	-0.0864566747366776	0.603866522673682	-0.220469209722481	0.24996435866157	5	1	0.0099767209843698	0.3007	0.003	False	0.0362348178137651	0.494	0.0179	False	0.0120989668297988	0.7356	0.0089	False
16	g1569.t1	-0.457214636895383	5.94991593176222e-06	0.260662582623823	0.0210823782950212	5	1	0.0350821744627054	0.3164	0.0111	False	0.0349547511312217	0.884	0.0309	False	0.0240263682886633	1.1529	0.0277	False
53	g1644.t1	0.751416147908891	1.85073125452037e-09	-0.344891829107433	0.0143108215685216	5	1	0.1264478764478764	0.2072	0.0262	True	0.0031682027649769	0.3472	0.0011	False	0.2428314170937803	0.7219	0.1753	True
317	g1490.t1	-0.441041772058493	0.0007267040241072	0.459199853371951	0.001006802015838	5	1	0.0692520775623268	0.3971	0.0275	False	0.0503442999234889	0.6535	0.0329	False				
352	g1399.t2	-1.00590560581432	2.68974252520893e-21	-0.855459090529461	8.36076573516324e-16	5	1	0.0393569844789357	0.1804	0.0071	False	0.0301204819277108	0.3154	0.0095	False	0.0478914677999346	0.6118	0.0293	False
93	g1599.t1	3.88710022188985	1.5553899405586402e-44	3.09802320540997	5.62763895648524e-27	4	1					0.4866853112840467	1.6448	0.8005	False	0.10161615749893	4.9067	0.4986	False
333	g1718.t1	1.34315265364309	3.2651147315798296e-28	-0.301810213738116	0.0241305067137809	5	1					0.0423678771774431	0.6774	0.0287	False	0.0302936948038611	0.9738	0.0295	False
376	g7270.t1	-1.3641963720854	4.78262877894625e-26	-0.972070526857523	1.38509963910657e-14	5	1	0.0204139495321803	0.3527	0.0072	False	0.052569228491041	0.6753	0.0355	False	0.0439125518281191	1.0612	0.0466	False
296	g7426.t1	-0.463218965621815	9.201441456787141e-09	-0.152215173934257	0.100935699425704	5	1	0.0223737481355209	0.4693	0.0105	False	0.0191272315103428	0.7058	0.0135	False	0.0160156700080654	0.8679	0.0139	False
197	g1682.t1	0.201008667794425	0.472706447425043	-0.744206418349992	0.0139209092762324	5	1	0.0539744847890088	0.3057	0.0165	False	0.0377434519811954	0.7445	0.0281	False	0.0453788509575353	0.7206	0.0327	False
32	g1423.t1	1.07550505298757	7.52413149804671e-14	0.425214911002772	0.0152456656503896	5	1	0.1175462645647703	0.2918	0.0343	False	0.0631909376279514	0.7327	0.0463	False	0.0646984200207588	0.8671	0.0561	False
77	g1623.t2	-1.29807252228479	2.55602106872722e-14	-0.423702122246865	0.0219866063360407	5	1	0.0321259842519685	0.3175	0.0102	False	0.0231170768083519	0.8046	0.0186	False				
256	g1538.t1	0.40712452898031	0.0025276559963265	-0.0778587012314746	0.652317869126578	5	1	0.1827606635071089	0.3376	0.0617	False	0.1237193619504603	0.7711	0.0954	False				
213	g1532.t1	0.694502670931007	7.20800276938568e-08	-0.60654354968289	3.8709568160098e-06	5	1	0.0120452310717797	0.4068	0.0049	False	0.0121919917864476	0.7792	0.0095	False	0.0493146603098927	0.6712	0.0331	False
157	g1646.t2	0.909786764766381	5.88983343539557e-06	-0.114275834483394	0.652024106105979	5	1	0.0848822800495663	0.3228	0.0274	True	0.0118615347373517	0.4131	0.0049	False	0.0120923415170392	0.5458	0.0066	False
112	g1615.t1	0.707930580178729	0.0025527218185255	0.336857155268516	0.211133372584179	5	1					0.0373141580021377	1.0291	0.0384	False	0.0485120511559271	1.6264	0.0789	False
155	g1648.t1	1.27297849694312	6.41568186604929e-22	-0.172063255782699	0.346488365078818	5	1	0.0542463317029791	0.4498	0.0244	False	0.0337620578778135	0.6842	0.0231	False	0.0165079852579852	1.3024	0.0215	False
88	g1591.t3	-1.05478439222102	0.0216242509384139	-1.38597799692767	0.0055663360313151	5	1	0.0340795188773805	0.2993	0.0102	False	0.0337793733681462	0.6128	0.0207	False	0.0429809358752166	0.8655	0.0372	False
110	g1665.t1	0.112983488797855	0.251314645874205	-0.040849526484496	0.752418146867999	5	1	0.1781899943788645	0.3558	0.0634	True	0.1008376797850481	0.6327	0.0638	False	0.0875880758807588	0.9225	0.0808	False
254	g1540.t1	0.0595897494867198	0.584676543421684	-0.588380196612626	1.06843963821952e-08	5	1	0.2761337023632105	0.4697	0.1297	True	0.0495939675174013	0.6896	0.0342	False	0.1114160263446761	0.7288	0.0812	False
211	g1530.t1	-0.719251633370787	2.5879379957086797e-11	-0.0092085948303821	0.9538456238105	5	1	0.0547660311958405	0.2885	0.0158	False	0.0553751495470859	0.5851	0.0324	False	0.0579339486267096	0.8993	0.0521	False
30	g1421.t3	0.647337744107679	0.0034330528413228	-0.0497794305816324	0.868843555932084	5	1	0.0278453636117869	0.3699	0.0103	False	0.0858502476449451	1.0297	0.0884	True	0.0334575260804769	1.342	0.0449	False
75	g1625.t1	-0.212411313390461	0.0164223633107482	-0.138276008776169	0.1886946435326	5	1	0.0473553032400997	0.3611	0.0171	False	0.0741852487135506	0.6996	0.0519	False	0.0755215708486736	1.0593	0.08	False
349	g1402.t1	0.680121493597031	9.950767163741341e-09	-0.294281123184134	0.0297693169722815	5	1	0.0	0.1247	0.0	False	0.0197628458498023	0.3795	0.0075	False	0.0273448181569592	0.3657	0.01	False
389	g1552.t1	0.776960326465368	1.86290925416259e-05	-0.0264505824295384	0.919318269813636	5	1	0.2229744023693674	0.4727	0.1054	False	0.1913077221575475	0.7731	0.1479	False				
331	g1716.t1	-1.59005717908285	3.2214792863003e-14	-0.571211727478925	0.0110857641789282	5	1					0.0081954538425854	0.6467	0.0053	False	0.0054155384294938	0.9602	0.0052	False
374	g7272.t4	1.86988264616312	7.96777536241524e-22	0.0223667897133245	0.947290082261448	5	1	0.0209931368591037	0.4954	0.0104	False	0.0122780819644931	0.6027	0.0074	False	0.010286783042394	1.2832	0.0132	False
269	g7439.t1	1.13688357284304	4.09968827580743e-10	-0.47762409076797	0.0186104905986427	5	1	0.0095117311350665	0.3154	0.003	False	0.0193116337019155	0.6421	0.0124	False	0.0120327102803738	0.856	0.0103	False
195	g1684.t1	-1.98580863114777	1.19612088798708e-16	-0.758564637907377	0.0027508450599772	5	1	0.0172465060957478	0.3363	0.0058	False	0.0288098031547386	0.7671	0.0221	True	0.0196428571428571	0.896	0.0176	False
48	g1636.t1	-0.548416488828595	4.37078377813375e-07	-0.49940327709612	4.18364986689863e-06	5	1	0.0560099132589838	0.4035	0.0226	False	0.078758397034978	0.8634	0.068	False	0.0617571474461933	1.2452	0.0769	False
168	g1476.t1	0.0	1.0	-1.66233059398089	0.001024713014438	5	1	0.1073446327683615	0.1947	0.0209	True	0.0398701900788131	0.4314	0.0172	False	0.0407350689127105	0.653	0.0266	False
294	g2929.t1		1.0		1.0	5	1	0.0460017196904557	0.4652	0.0214	False	0.0481591058514135	0.6084	0.0293	False	0.0447908445146014	0.5068	0.0227	False
315	g1508.t1	-0.126037674086566	0.652459427903142	-0.562960598631309	0.0478247912850102	3	1					0.0597863150716071	0.4399	0.0263	False	0.0466009687656589	0.5987	0.0279	False
350	g1401.t1		1.0		1.0	5	1	0.0136612021857923	0.3294	0.0045	False	0.0260436614324013	0.5222	0.0136	False	0.0159782222748254	0.8449	0.0135	False
109	g1664.t1	0.915270761313982	0.0001114788751392	-0.164388567322488	0.594948284624982	5	1	0.1089978054133138	0.4101	0.0447	False	0.1370093457943925	0.535	0.0733	False	0.1370353784146887	0.8932	0.1224	False
91	g1597.t1	-0.750750729307397	7.53829961982734e-07	-0.490378013487809	0.0027667315955859	5	1					0.0059633678830044	0.7043	0.0042	False	0.0323078619472929	0.9069	0.0293	False
29	g1420.t1	-0.433096823208255	8.99885109472282e-05	-0.333554251847333	0.0086348637063907	5	1					0.0574604875435306	0.7466	0.0429	False	0.0939318370739817	0.8421	0.0791	False
208	g1527.t2	-0.279185238432487	0.0025153858019227	-0.0645723097382493	0.6041774622494	4	1	0.0189260563380281	0.2272	0.0043	False	0.0315989045713081	0.4747	0.015	False				
14	g1537.t1	1.35910728778421	6.681715208389971e-35	0.0790606239431147	0.590402312835259	5	1					0.2511071744906997	0.4516	0.1134	False	0.1763378037445226	0.7531	0.1328	False
51	g1640.t1	-0.360692456022451	0.0526058141501484	0.158780494161116	0.472641029083989	5	1					0.0801635991820041	0.978	0.0784	False	0.0655458278453552	1.2907	0.0846	False
270	g2902.t1	1.9879686601603	2.8978766069489603e-98	0.186820542396675	0.09807423105574	5	1	0.0537741485759808	0.5021	0.027	False	0.0643956239437872	1.1243	0.0724	True	0.0577478344562079	1.4546	0.084	True
235	g2863.t2	2.88410546222566	5.99444430400684e-15	1.26355677408844	0.0025469251830976	5	1	0.3236404833836858	0.2648	0.0857	True	0.0888888888888888	0.459	0.0408	False	0.0659808963997061	0.6805	0.0449	False
171	g1473.t1		1.0		1.0	5	1	0.0403251015942482	0.3199	0.0129	False	0.0435003170577045	0.7885	0.0343	False	0.0405924300603401	1.2761	0.0518	False
134	g1431.t1	-1.84060389711576	1.7822147668556e-46	-0.427729734405021	0.0017841226442308	5	1	0.067553735926305	0.2931	0.0198	False	0.0322999814367922	0.5387	0.0174	False	0.0237363864842222	0.7162	0.017	False
328	g1713.t1	-0.41414107147927	0.322256714268549	0.0199651128157981	0.974494382991217	5	1					0.0198425196850393	0.635	0.0126	False	0.0194202898550724	0.69	0.0134	False
117	g1610.t1		1.0		1.0	5	1	0.0516162669447341	0.5754	0.0297	False	0.0874340475934101	0.9287	0.0812	False	0.0837823065511048	1.2807	0.1073	False
152	g1702.t1	0.696633759410198	6.37348918017008e-16	-0.207707921925867	0.0409494250145945	5	1	0.056326694830014	0.4971	0.028	True	0.0598412904904384	0.7687	0.046	False	0.0377947668784322	0.9287	0.0351	False
72	g1629.t1	-0.916774289441794	0.0463015533593854	-1.24958706414232	0.206506269341432	5	1	0.150892047172664	0.3307	0.0499	True	0.1338153372051677	0.8437	0.1129	False	0.1471215351812367	1.0787	0.1587	False
37	g1580.t1	0.180085236728003	0.125144000941688	0.206606543284484	0.118333759368559	5	1	0.2254556143445032	0.3402	0.0767	True	0.0702664796633941	0.713	0.0501	True	0.0893269029146571	0.9538	0.0852	True
216	g2876.t1	-0.522122434197941	7.28275770084188e-08	-0.649859630124782	1.04080253925115e-10	5	1	0.0908460471567267	0.2884	0.0262	False	0.0471023427866831	0.811	0.0382	False	0.1055297593921485	0.7107	0.075	False
253	g1541.t1	-0.553186429551427	8.1442910125112e-07	-0.567224556568802	1.2393317632266e-06	5	1	0.0932692307692307	0.416	0.0388	False	0.0219848273726583	0.6459	0.0142	False	0.0458374982150506	0.7003	0.0321	False
8	g7475.t2	-0.977966094335866	2.89958932631112e-17	-0.665658100084558	1.13122391069882e-07	5	1	0.0323554788610871	0.2318	0.0075	False	0.0604068857589984	0.3195	0.0193	False	0.08056315995307	0.5114	0.0412	False
373	g1448.t1	0.406257794627469	0.0007710388805444	-0.0623182133208375	0.683577460794994	4	1	0.1885245901639344	0.3416	0.0644	True	0.1423452366242431	0.8093	0.1152	True	0.1734086242299794	1.948	0.3378	True
336	g1721.t1	-0.267743224115759	0.0008440553878225	0.440569741866205	1.99043740081283e-07	5	1					0.2071671462202459	0.3823	0.0792	True				
192	g1523.t1	-1.77687051506954	6.59920478303485e-72	-0.303906489895997	0.0021165885385068	4	1					0.0834227467811158	0.7456	0.0622	False	0.0821221955693523	0.7087	0.0582	False
293	g2928.t1	-0.0501895223693832	0.887936728736233	-0.143537378183019	0.710202537313211	5	1	0.0876803551609323	0.2703	0.0237	True	0.1876160990712074	0.4845	0.0909	False	0.0723291307232913	0.4521	0.0327	False
357	g2872.t1	0.755304583992611	0.000659434132878	-0.0355951259048053	0.914458893137911	5	1	0.0143784786641929	0.2156	0.0031	False	0.0018646280067126	0.5363	0.001	False	0.028275377590446	0.5694	0.0161	True
312	g1505.t1	-0.377856177634892	0.0337032159881053	-0.388765310828679	0.0412574969074742	5	1					0.0121951219512195	0.4838	0.0059	False	0.0079617834394904	0.7536	0.006	False
96	g1603.t1	-0.298288379003531	0.280596327459472	-0.73540893778614	0.0041112238550554	5	1	0.0049975012493753	0.2001	0.001	False	0.1859799713876967	0.3495	0.065	True	0.1389931207004378	0.6396	0.0889	True
232	g1468.t1	0.533159908163546	2.33519874997378e-05	-0.106534428900552	0.544405674974326	4	1	0.0092561427128912	0.5942	0.0055	False	0.0	1.2169	0.0	False	0.0093987382515771	1.5534	0.0146	False
277	g2912.t1	-1.00279700405779	1.96684650437899e-15	-0.0435591703515899	0.795712263294442	4	1	0.0474626865671641	0.335	0.0159	False	0.0558895873189396	0.7318	0.0409	False	0.0370032810791104	1.0972	0.0406	False
56	g2898.t1	-2.05064832982806	0.0055712347360962	-0.951973500632192	0.0714773204400632	5	1	0.0340425531914893	0.3055	0.0104	False	0.0079804350624275	0.7769	0.0062	False	0.0169753086419753	0.972	0.0165	False
13	g1536.t1	0.981522978307741	4.91040668476929e-15	-0.301070414408962	0.0365857017383056	4	1					0.0712533224289511	0.9782	0.0697	False	0.1300071275837491	0.7015	0.0912	False
133	g1432.t1	0.784905385437979	7.133740541243921e-14	-0.21633245482492	0.0714443169863662	5	1	0.0068230277185501	0.2345	0.0016	False	0.0028525583883045	0.5609	0.0016	False				
176	g1686.t1	0.575953536555502	1.14559087345991e-07	-0.1527165349906	0.256544860224512	4	1	0.4045564376941664	0.2897	0.1172	True	0.1156082809955803	0.4299	0.0497	True	0.06655552705822	0.7798	0.0519	True
288	g2923.t2	-0.127893483165847	0.290661092290801	0.535305985023168	1.62746872821357e-05	5	1	0.0717198368913408	0.4169	0.0299	False	0.074288130814773	0.7094	0.0527	False	0.0546280642434488	0.9464	0.0517	False
131	g1435.t1	0.512324234469978	0.0324849273081574	-0.736797096994737	0.0035882010668222	5	1	0.1491553358055212	0.2427	0.0362	True	0.0	0.6136	0.0	False	0.0030686612965093	0.7821	0.0024	False
174	g1738.t1	0.154548475704635	0.0967107898357522	-0.0996059938604116	0.370092284118995	5	1	0.0318659658344283	0.3044	0.0097	False	0.0171253822629969	0.4905	0.0084	False	0.0133386821783171	0.9971	0.0133	False
54	g2900.t1		1.0		1.0	3	1	0.4793238756414126	0.3313	0.1588	False	0.1263333333333333	3.0	0.379	False	0.1378063877197326	2.0195	0.2783	False
189	g1669.t1	0.769168273149911	4.72014442824438e-19	0.0935484612340947	0.377094510673672	5	1	0.0146453089244851	0.437	0.0064	False	0.009985437903058	0.9614	0.0096	False	0.0070595229248718	1.3457	0.0095	False
11	g7464.t1	1.44789002866557	8.31339237425986e-41	0.349384676086847	0.0046506722851346	5	1	0.4550418638514743	0.5494	0.25	True	0.1462024752916036	1.1231	0.1642	False	0.1457082052494679	2.1145	0.3081	False
230	g1470.t1	1.72051950973207	2.7059805904606398e-71	0.110532359500625	0.385148706687359	5	1	0.0239410681399631	0.1086	0.0026	False	0.0125214829364105	0.4073	0.0051	False	0.0095518001469507	0.5444	0.0052	False
275	g2910.t1	-1.98708124848313	2.73159392724741e-27	-0.63579621174998	0.0009612814138961	5	1	0.0521562429442312	0.4429	0.0231	False	0.0689179875947622	0.8706	0.06	False	0.0586123403189446	1.1977	0.0702	False
368	g1453.t1		1.0		1.0	5	1	0.0226652102676133	0.3662	0.0083	False	0.0218290220213482	1.0399	0.0227	False	0.0070239039311204	2.6481	0.0186	False
355	g1548.t1	3.84809593542614	1.75183181551295e-79	3.30112207115186	1.50221490336872e-28	3	1	0.3044843049327354	1.338	0.4074	False	0.1150586040475321	2.4657	0.2837	False	0.1599	3.0	0.4797	False
310	g1502.t1	-1.78496015963833	8.51326436137853e-05	-0.974831424847329	0.005823824882809	5	1	0.1652930402930403	0.2184	0.0361	True	0.0627705627705627	0.3234	0.0203	False	0.1158845259269393	0.7309	0.0847	True
69	g1626.t1	0.433158463940416	0.0045552684696819	0.140923458313196	0.497348231652658	5	1	0.0761346998535871	0.2049	0.0156	False	0.1006657252370385	0.4957	0.0499	False	0.0951633613924953	0.7009	0.0667	False
248	g1546.t1	-0.398777748529655	0.0061596736944662	1.09664661577947	1.72603964970015e-13	5	1	0.0604426787741203	0.3524	0.0213	False	0.0388349514563106	0.9167	0.0356	False	0.0511913626209977	1.0744	0.055	False
94	g1601.t2	-0.362110838504183	0.0007797268055075	-0.362926282659948	0.0016695832976768	5	1	0.1903471415666537	0.7749	0.1475	True	0.0543125383872949	1.1397	0.0619	False	0.055216746332619	1.8201	0.1005	False
149	g1660.t1	-0.0156268174577342	0.872802815659152	-0.320909001515696	0.0023725089744654	5	1	0.1071533706211363	0.3397	0.0364	False	0.0617059891107078	0.551	0.034	False	0.0578261419714032	0.7903	0.0457	False
371	g1450.t1	-0.2598981411715	0.0235118094350519	-0.0872559570069749	0.531653803201125	5	1	0.0074441687344913	0.3224	0.0024	False	0.0166374781085814	0.571	0.0095	False				
334	g1719.t1	0.249787513792342	0.0933914468706485	0.0910377699576351	0.631288615454548	4	1					0.1987690904946432	0.4387	0.0872	False	0.118502316006176	0.7772	0.0921	False
128	g1438.t1	0.835241259175138	1.92841022499545e-10	-0.884486899177691	1.8682137139219197e-12	5	1	0.0117403314917127	0.2896	0.0034	False	0.0139423958906622	0.5451	0.0076	False	0.00714762222434	1.0493	0.0075	False
291	g2926.t1	-0.806403698543801	0.0007881512813843	0.718981209446025	0.0112877546716845	4	1	0.0756880733944954	0.5668	0.0429	False	0.1058628547752227	0.9654	0.1022	False	0.1425049309664694	1.014	0.1445	False
229	g1513.t1	1.14331793304453	9.468276355997299e-34	0.201009501955041	0.0618140390412195	5	1					0.0101667990468625	0.6295	0.0064	False	0.051706657654613	1.1836	0.0612	False
190	g1525.t1	2.81519670405881	2.0970210376254802e-188	0.806541520669917	4.5684715422504205e-14	3	1	0.1143198090692124	0.419	0.0479	False	0.1265274949083503	0.7856	0.0994	False	0.0888655645937199	1.1433	0.1016	False
214	g1533.t2	0.741471713529433	3.77581701890571e-20	0.165816321795854	0.144977985709814	5	1	0.0855661192739844	0.3471	0.0297	False	0.0420701168614357	0.599	0.0252	False	0.0396603300202644	1.0363	0.0411	False
