Cmac_transcript_ID	conservation_rank	abdomen_sex_bias_category	head_thorax_sex_bias_category
g9574.t1	5	-1	-1
g11285.t1	5	-1	-1
g13016.t1	5	-1	0
g11919.t2	5	0	0
g13455.t1	5	1	0
g3912.t1	5	0	0
g8905.t1	4	-1	-1
g12680.t1	5	-1	-1
g13305.t1	4	1	1
g13491.t2	5	-1	-1
g14742.t1	5	-1	-1
g13069.t1	5	-1	0
g7822.t2	4	1	0
g3893.t1	2	-1	0
g6873.t1	5	0	-1
g14179.t1	4	-1	-1
g14075.t1	5	1	0
g6476.t1	5	-1	0
g4836.t2	5	-1	-1
g8160.t1	5	1	0
g1297.t1	4	-1	-1
g6627.t1	5	0	0
g14140.t1	5	0	0
g8427.t1	5	1	-1
g4774.t1	5	-1	-1
g5068.t1	5	-1	0
g11201.t1	5	1	1
g10267.t1	4	0	0
g4929.t1	5	1	0
g10165.t1	5	0	-1
g9986.t1	4	1	0
g150.t1	5	0	0
g3779.t1	5	1	0
g11712.t1	5	1	0
g13375.t1	3	0	0
g10027.t1	5	-1	0
g12750.t1	5	1	0
g5539.t1	5	-1	-1
g3438.t1	4	1	1
g6706.t1	2	0	0
g9474.t1	5	0	0
g7737.t3	5	1	0
g14439.t1	5	1	0
g2291.t2	4	1	1
g556.t1	5	-1	0
g6852.t1	5	1	1
g5279.t1	5	-1	-1
g12126.t1	2	-1	-1
g382.t1	5	1	0
g14415.t1	4	0	0
g1255.t1	5	1	-1
g9567.t2	5	1	0
g12216.t1	2	0	0
g4310.t1	5	1	0
g7183.t2	4	-1	-1
g6245.t1	5	1	-1
g7323.t1	5	1	1
g9031.t1	3	1	1
g4108.t1	5	1	-1
g10121.t1	2	0	0
g6395.t1	5	1	1
g11697.t1	5	-1	-1
g3938.t1	4	1	0
g12878.t2	5	1	-1
g10054.t1	5	1	0
g5850.t1	5	0	0
g13250.t1	4	-1	-1
g11533.t1	5	1	0
g7033.t1	5	1	0
g10401.t1	5	0	0
g4886.t1	5	1	1
g11559.t1	5	0	0
g13553.t1	5	1	0
g12254.t1	5	1	0
g8362.t1	4	-1	-1
g6086.t1	5	1	1
g1027.t1	3	0	0
g14210.t2	4	1	0
g1101.t1	3	-1	0
g1292.t1	2	-1	0
g2329.t1	5	-1	-1
g686.t1	5	1	0
g1194.t1	5	-1	-1
g9152.t1	5	1	0
g14399.t1	4	-1	-1
g10883.t1	5	1	-1
g469.t1	5	1	0
g1061.t1	5	1	0
g4951.t1	4	1	0
g1868.t1	5	1	0
g352.t1	5	-1	0
g14637.t1	5	-1	-1
g6236.t1	5	0	0
g9531.t1	5	1	1
g9108.t1	5	-1	-1
g14668.t1	5	-1	-1
g13258.t1	5	1	0
g12902.t2	5	-1	0
g10077.t1	4	-1	-1
g12243.t1	5	0	0
g3140.t1	4	0	-1
g6835.t2	3	-1	0
g11450.t1	4	1	1
g9814.t1	5	0	1
g7959.t1	4	-1	0
g4588.t2	5	0	-1
g5708.t1	5	-1	-1
g12453.t1	4	-1	0
g8279.t1	5	-1	-1
g9767.t1	5	1	0
g11168.t1	5	1	0
g10817.t1	5	0	0
g9158.t1	5	0	1
g4356.t2	4	1	1
g1186.t1	5	-1	-1
g4070.t1	5	0	0
g10644.t1	4	1	0
g4169.t1	5	0	-1
g9189.t1	5	-1	-1
g2299.t1	4	1	0
g1011.t1	3	1	1
g14838.t3	4	1	0
g3133.t1	3	-1	0
g14765.t1	5	0	0
g1338.t2	4	-1	0
g8123.t1	5	1	0
g2446.t1	4	-1	0
g6467.t1	4	0	0
g1383.t1	5	1	0
g3327.t1	5	-1	-1
g3763.t1	5	1	0
g12628.t2	5	-1	-1
g5056.t1	5	1	0
g4010.t1	5	1	0
g7745.t1	5	1	1
g3047.t1	5	0	0
g11654.t1	5	-1	-1
g6147.t1	5	-1	-1
g11137.t1	5	-1	0
g10322.t1	5	1	1
g8389.t1	5	1	-1
g9956.t1	4	1	1
g9438.t1	4	-1	0
g11874.t1	5	0	-1
g12731.t1	5	1	1
g9329.t1	5	1	0
g4638.t1	4	1	1
g12114.t1	4	-1	-1
g7352.t1	4	1	0
g6335.t1	5	-1	0
g8815.t1	4	1	0
g590.t1	5	-1	-1
g3551.t1	4	-1	0
g11385.t1	5	0	0
g8872.t1	5	0	-1
g6292.t1	4	1	0
g2631.t1	5	0	0
g10725.t1	5	1	1
g13435.t1	5	0	1
g12364.t1	5	1	1
g3720.t1	5	-1	0
g5937.t1	3	0	0
g7866.t1	3	0	0
g10474.t1	5	0	-1
g12706.t1	5	-1	-1
g3624.t1	5	1	0
g5625.t1	5	0	-1
g12410.t1	5	-1	-1
g958.t1	5	1	0
g10406.t1	5	1	0
g8261.t1	2	0	0
g4725.t2	5	0	0
g8050.t2	5	0	-1
g663.t2	5	1	1
g14031.t2	5	1	1
g7052.t1	4	-1	-1
g8012.t1	5	-1	-1
g4678.t1	4	-1	-1
g2524.t1	3	1	1
g13963.t1	4	-1	0
g5529.t1	4	0	0
g6965.t1	5	-1	0
g83.t1	5	0	0
g2475.t1	5	1	1
g7571.t2	4	0	-1
g5183.t1	5	0	-1
g14391.t1	5	0	0
g3377.t1	5	0	-1
g8908.t1	5	0	1
g13478.t1	4	1	0
g9096.t1	5	-1	-1
g4984.t2	5	-1	0
g13206.t1	5	1	1
g5679.t2	4	-1	-1
g2676.t1	5	1	1
g9921.t2	5	1	1
g5730.t1	5	-1	-1
g13135.t1	5	1	1
g11741.t1	5	1	1
g13157.t1	3	1	0
g6734.t1	4	0	0
g9882.t1	5	-1	-1
g2723.t2	5	1	0
g6124.t1	5	1	0
g460.t1	5	1	0
g10924.t1	5	-1	0
g4490.t1	4	0	1
g7922.t1	5	1	1
g12062.t2	5	1	-1
g6784.t1	5	-1	0
g877.t2	5	-1	0
g3278.t2	5	1	0
g7772.t1	5	1	1
g4371.t1	4	-1	-1
g10633.t1	5	0	0
g7792.t1	5	0	0
g2362.t2	4	1	1
g66.t1	5	1	0
g10498.t1	4	-1	1
g12309.t1	4	0	0
g724.t1	5	0	0
g14244.t1	5	-1	-1
g14048.t1	5	1	0
g5784.t1	5	1	-1
g9018.t1	5	1	1
g13756.t1	5	-1	0
g3739.t1	5	-1	-1
g7749.t1	3	-1	0
g4008.t1	4	0	0
g3040.t1	4	-1	-1
g6149.t1	5	0	0
g11652.t1	5	1	1
g14800.t1	5	1	1
g11134.t1	5	-1	-1
g10320.t1	3	0	0
g9958.t1	4	1	1
g8386.t1	4	-1	-1
g11996.t1	4	1	1
g9436.t1	5	1	1
g12832.t1	4	-1	-1
g3885.t1	3	0	0
g4636.t1	5	-1	-1
g7349.t1	5	1	0
g12112.t1	2	0	0
g6332.t1	5	-1	-1
g8817.t8	5	-1	-1
g11202.t1	5	1	1
g3558.t1	2	-1	0
g8497.t2	5	1	1
g6294.t2	4	1	0
g4794.t3	5	-1	-1
g3135.t1	5	0	0
g14771.t1	4	-1	0
g1336.t2	2	-1	-1
g2443.t1	5	-1	-1
g1381.t1	4	1	0
g3329.t1	5	1	0
g10010.t1	5	-1	-1
g11379.t1	5	1	1
g10082.t2	4	-1	0
g12248.t1	5	1	0
g6995.t1	5	1	0
g3142.t1	5	0	0
g5661.t1	4	-1	0
g8325.t1	5	-1	0
g9812.t1	5	0	0
g4586.t1	3	-1	0
g12461.t2	5	0	-1
g5710.t1	5	1	1
g9770.t1	5	0	-1
g7861.t1	5	1	0
g11166.t1	5	1	0
g10813.t1	5	-1	0
g4353.t1	5	1	-1
g9160.t1	5	0	-1
g4065.t1	4	1	1
g2432.t2	5	-1	-1
g10648.t1	5	0	0
g9191.t1	5	0	-1
g4171.t1	5	0	-1
g2297.t1	5	0	0
g471.t1	5	1	1
g5103.t1	5	1	0
g4156.t1	3	0	0
g4128.t1	4	1	1
g1871.t1	4	-1	-1
g357.t1	4	-1	-1
g14639.t1	5	0	-1
g8512.t1	4	-1	0
g9529.t1	4	-1	-1
g10253.t1	5	1	0
g11517.t5	4	0	-1
g10213.t1	3	-1	-1
g14666.t1	5	-1	-1
g5840.t1	5	0	-1
g13011.t2	5	1	0
g2365.t1	4	1	1
g69.t2	5	1	1
g722.t1	5	-1	-1
g14242.t1	4	-1	-1
g4439.t1	3	-1	-1
g11856.t1	5	1	1
g10266.t3	4	0	1
g9099.t1	5	0	0
g4982.t1	5	0	1
g5681.t1	5	1	1
g12408.t1	5	1	1
g9923.t1	5	-1	0
g2674.t1	5	1	0
g5732.t1	5	1	0
g13131.t1	3	1	-1
g13159.t2	4	-1	-1
g11738.t1	5	1	1
g6736.t1	5	0	0
g2721.t1	5	1	0
g9884.t1	5	1	0
g7598.t2	3	-1	-1
g10773.t1	5	1	1
g7920.t2	5	1	0
g4494.t1	4	1	0
g286.t1	5	0	0
g12059.t1	4	1	0
g6780.t1	5	1	1
g13728.t2	2	1	0
g3272.t1	5	1	0
g4367.t1	3	-1	0
g7770.t2	5	1	0
g3562.t1	5	1	0
g2073.t1	3	-1	-1
g7794.t1	5	0	0
g7800.t1	3	0	0
g85.t1	4	1	1
g13879.t1	5	1	0
g7575.t1	5	1	0
g7498.t1	5	1	1
g14343.t1	3	-1	-1
g3188.t1	4	-1	-1
g3375.t1	4	1	0
g13124.t1	5	-1	-1
g3986.t1	5	1	0
g13704.t1	3	-1	0
g10727.t2	5	1	-1
g2633.t1	5	0	-1
g12362.t1	5	1	0
g13437.t1	5	1	1
g3724.t2	3	-1	0
g5943.t2	3	-1	-1
g7868.t1	3	0	-1
g12708.t1	5	1	1
g10472.t1	5	-1	0
g3623.t1	5	1	0
g12412.t2	5	0	-1
g5622.t2	5	-1	-1
g10404.t2	4	1	0
g8259.t1	5	0	0
g8053.t1	5	0	0
g4727.t1	4	0	0
g14033.t1	5	1	0
g7054.t1	4	-1	0
g9655.t1	5	1	0
g4679.t1	5	1	0
g8014.t1	5	1	1
g2529.t1	3	-1	-1
g13975.t1	5	1	-1
g13732.t1	4	-1	-1
g7983.t1	5	1	0
g6178.t2	4	1	0
g6831.t1	5	1	1
g8514.t1	5	1	-1
g7493.t1	3	0	0
g5550.t1	5	1	0
g12574.t1	4	1	0
g5143.t1	5	-1	-1
g2131.t1	5	1	1
g8608.t1	4	-1	0
g6943.t1	3	-1	-1
g11288.t1	3	-1	-1
g9577.t1	3	-1	-1
g13013.t1	5	1	0
g5035.t1	5	1	0
g14384.t1	4	-1	0
g8903.t1	4	-1	-1
g4258.t1	5	1	0
g12682.t2	5	-1	-1
g13303.t1	5	1	0
g11962.t1	5	1	1
g13489.t1	5	0	0
g13067.t1	5	1	0
g3851.t1	5	-1	0
g8506.t1	5	0	0
g6870.t2	5	1	0
g12357.t1	5	-1	-1
g10754.t1	5	-1	0
g1178.t1	5	-1	-1
g9659.t1	5	1	1
g4575.t2	5	-1	0
g2188.t2	4	1	0
g6.t1	4	1	1
g4445.t1	5	-1	-1
g12301.t1	5	-1	0
g10453.t1	5	1	0
g7129.t1	4	-1	-1
g8101.t1	4	-1	0
g11420.t1	5	-1	0
g4862.t1	4	-1	0
g10701.t2	5	1	1
g2207.t1	5	0	0
g14318.t1	5	1	0
g13529.t1	5	-1	-1
g2673.t1	5	-1	-1
g12179.t1	4	1	1
g9088.t1	3	-1	-1
g9731.t1	3	1	-1
g5885.t1	4	1	0
g11828.t1	4	-1	-1
g9859.t1	5	-1	1
g8971.t1	5	-1	0
g11151.t1	3	-1	-1
g11593.t1	4	-1	0
g5799.t1	5	1	0
g6862.t1	4	1	1
g12199.t1	4	0	0
g5693.t1	3	1	0
g2115.t1	4	-1	0
g732.t1	4	0	0
g237.t1	5	-1	0
g10574.t1	5	1	1
g872.t1	5	-1	-1
g2048.t3	5	-1	0
g280.t1	5	-1	0
g4527.t1	5	0	1
g9809.t1	5	0	0
g13651.t1	4	1	1
g1024.t1	3	0	0
g13735.t1	5	1	0
g4350.t2	5	-1	-1
g1103.t1	4	1	0
g1288.t1	3	0	0
g2374.t1	5	-1	1
g688.t1	5	-1	0
g1201.t4	5	-1	-1
g14551.t1	5	0	0
g14491.t1	2	0	0
g7186.t1	5	0	0
g4312.t1	5	1	1
g6247.t2	5	0	-1
g1762.t1	5	1	0
g14853.t1	4	0	0
g4100.t1	5	1	-1
g9033.t1	2	-1	-1
g10118.t1	5	-1	-1
g6397.t1	4	-1	-1
g355.t1	4	-1	1
g11695.t1	5	0	-1
g3935.t1	5	1	0
g10057.t1	3	1	0
g12882.t1	5	1	0
g5848.t1	4	0	0
g11520.t1	4	0	0
g13248.t1	5	1	0
g7037.t1	5	0	0
g4883.t1	5	0	-1
g9874.t2	5	-1	-1
g5040.t1	5	1	1
g11498.t1	5	0	0
g3434.t1	5	1	0
g11891.t1	4	-1	0
g704.t2	4	-1	-1
g5966.t1	5	1	0
g14753.t2	4	1	1
g3053.t2	3	-1	-1
g3501.t1	5	-1	-1
g14503.t1	5	0	0
g2293.t1	5	1	1
g559.t1	5	0	0
g14583.t1	5	0	1
g8822.t1	4	-1	-1
g289.t1	5	1	1
g10911.t1	5	1	0
g14534.t1	5	-1	-1
g1257.t1	3	-1	-1
g6042.t1	3	-1	0
g14181.t1	5	-1	0
g3312.t2	5	-1	0
g14077.t1	5	0	0
g6478.t1	4	-1	0
g8165.t1	4	-1	-1
g4838.t1	4	1	0
g6629.t1	2	1	-1
g14142.t1	5	1	1
g4772.t1	5	-1	-1
g8429.t1	5	1	0
g11382.t1	5	1	1
g5072.t1	4	-1	0
g11761.t1	2	0	0
g10167.t1	5	1	1
g4927.t2	5	-1	-1
g9989.t1	5	-1	0
g148.t1	5	1	1
g3777.t1	5	-1	-1
g13377.t1	2	-1	-1
g11710.t1	5	-1	-1
g12752.t1	5	-1	1
g10029.t1	5	1	0
g9946.t1	4	0	0
g9885.t1	5	1	0
g11783.t1	5	0	0
g6765.t1	5	1	0
g2085.t1	5	0	0
g1154.t1	5	1	-1
g250.t1	5	1	0
g4366.t2	5	1	0
g5123.t1	4	-1	0
g801.t1	3	-1	-1
g14643.t1	5	-1	-1
g364.t1	5	1	1
g3420.t1	5	1	0
g10598.t1	5	1	0
g8523.t1	4	0	0
g4408.t1	5	1	0
g12514.t1	4	1	0
g10524.t1	4	-1	-1
g14056.t1	5	1	0
g14265.t2	5	0	0
g11177.t1	5	1	1
g4814.t1	3	0	0
g10509.t1	5	1	1
g4652.t1	4	0	0
g3743.t1	5	-1	0
g9063.t1	5	1	0
g2523.t1	2	1	1
g12210.t2	5	0	-1
g5916.t2	5	1	0
g11859.t1	5	1	1
g5652.t1	5	1	1
g10562.t1	4	1	1
g7703.t1	5	1	0
g4650.t1	4	0	1
g9030.t2	3	1	0
g11575.t1	4	-1	0
g5781.t2	5	-1	0
g5645.t1	5	1	0
g10513.t1	5	-1	0
g2339.t1	5	1	-1
g4683.t1	4	-1	-1
g753.t1	5	1	1
g9656.t1	5	1	0
g668.t1	5	1	0
g2172.t1	5	0	0
g472.t1	5	1	0
g5153.t2	5	1	0
g1082.t1	5	1	-1
g8546.t1	3	-1	0
g6799.t1	3	-1	-1
g7346.t1	4	-1	0
g5572.t1	5	-1	0
g4399.t1	5	1	0
g6973.t1	5	1	0
g8628.t1	3	0	0
g11308.t1	4	-1	-1
g9602.t1	5	1	0
g5000.t1	4	1	0
g13705.t1	5	-1	0
g13044.t1	4	-1	-1
g8874.t1	5	0	-1
g3964.t1	5	1	0
g13086.t1	4	1	1
g11943.t1	5	1	-1
g13473.t1	5	1	-1
g3691.t1	4	0	0
g8925.t1	4	0	0
g10379.t1	5	-1	0
g11794.t1	4	1	-1
g6450.t1	5	-1	0
g14114.t1	5	0	0
g8128.t1	5	1	1
g4040.t1	5	1	1
g9237.t1	5	1	-1
g14768.t1	3	-1	-1
g10680.t1	4	1	1
g14833.t1	4	0	-1
g6610.t1	5	0	0
g4795.t2	5	1	0
g8405.t1	4	-1	0
g3791.t1	5	-1	-1
g7682.t1	5	-1	0
g6595.t1	2	1	0
g10143.t1	5	1	0
g12583.t1	3	0	0
g13358.t1	5	0	0
g11729.t1	4	1	1
g4614.t1	5	0	0
g12837.t1	4	1	1
g10009.t1	4	0	-1
g7828.t1	3	-1	-1
g6015.t1	5	1	0
g5447.t1	5	1	0
g4963.t1	5	0	0
g10319.t1	5	-1	0
g2227.t1	4	0	0
g14686.t2	5	0	0
g11016.t1	5	-1	-1
g9686.t1	5	0	0
g8855.t1	4	1	-1
g9629.t1	5	1	0
g5380.t2	5	1	1
g553.t2	5	1	0
g7364.t1	5	0	0
g4635.t1	3	1	0
g14514.t1	5	-1	0
g649.t2	5	0	0
g13808.t1	4	1	-1
g9104.t1	4	1	0
g996.t1	3	1	1
g10233.t1	4	1	0
g6207.t1	5	0	0
g8798.t1	4	0	-1
g328.t1	4	1	1
g10759.t1	4	0	0
g4338.t1	5	0	0
g7219.t1	5	1	0
g6378.t1	4	-1	0
g6275.t1	4	-1	-1
g5102.t2	5	-1	-1
g11259.t1	5	1	0
g12990.t1	5	0	-1
g5993.t1	5	-1	-1
g10300.t1	5	-1	-1
g12895.t1	5	-1	-1
g3978.t1	3	-1	0
g13282.t1	5	-1	-1
g6065.t1	4	-1	-1
g7725.t5	5	0	0
g4905.t1	5	-1	0
g10205.t1	5	1	1
g6889.t1	5	1	-1
g13572.t1	2	-1	-1
g11239.t1	5	-1	0
g9834.t1	5	-1	-1
g3145.t1	4	-1	-1
g3291.t1	3	0	0
g10087.t1	3	-1	-1
g1006.t2	5	1	1
g5498.t1	5	1	0
g1226.t1	4	1	1
g2395.t1	5	1	0
g1051.t1	3	-1	-1
g4061.t1	5	1	1
g9413.t1	5	1	1
g423.t1	4	0	0
g5233.t2	2	1	0
g10231.t1	5	-1	-1
g320.t1	5	1	0
g7325.t1	3	-1	-1
g14612.t1	3	1	1
g4313.t1	5	1	0
g7007.t1	2	-1	0
g10950.t1	3	-1	-1
g10059.t1	5	-1	0
g3960.t1	4	-1	0
g11692.t1	3	-1	-1
g7005.t2	5	0	0
g36.t1	5	-1	0
g7894.t1	3	0	0
g9840.t1	3	-1	0
g14270.t1	2	0	0
g12780.t1	4	-1	0
g13406.t3	5	-1	0
g13654.t1	5	-1	-1
g5773.t1	4	1	0
g12263.t1	3	-1	-1
g9790.t1	5	-1	-1
g8293.t1	5	1	0
g10880.t1	5	0	0
g5370.t1	5	0	0
g8238.t1	4	1	0
g10790.t1	5	-1	-1
g9185.t1	5	0	-1
g4148.t1	4	-1	0
g8472.t1	5	-1	-1
g5466.t1	4	1	1
g6668.t1	2	0	0
g3350.t1	5	1	0
g1318.t1	5	-1	-1
g1133.t1	5	1	1
g4761.t1	5	1	1
g1357.t2	4	-1	-1
g3311.t1	5	-1	-1
g5332.t1	5	1	0
g145.t2	5	-1	-1
g9963.t1	5	-1	0
g10173.t1	3	-1	0
g7691.t2	5	1	0
g8206.t1	5	0	1
g4269.t1	4	-1	-1
g9502.t1	5	1	-1
g11677.t1	5	1	1
g3099.t1	4	1	1
g6115.t1	5	1	1
g10349.t1	4	-1	-1
g8347.t1	5	1	0
g12812.t1	5	1	-1
g11892.t1	5	1	-1
g6171.t1	5	0	0
g5092.t1	3	-1	0
g13225.t1	5	-1	-1
g7649.t1	5	1	0
g10904.t1	5	-1	-1
g368.t1	5	0	-1
g3485.t1	5	1	-1
g12148.t1	5	1	1
g8849.t1	4	-1	-1
g6365.t1	5	1	0
g6425.t1	5	1	0
g5387.t1	4	0	0
g9140.t1	5	1	1
g11403.t1	5	1	0
g3530.t1	2	1	1
g6308.t2	4	1	0
g8476.t2	5	-1	-1
g10755.t1	4	-1	-1
g2590.t1	2	1	0
g3601.t1	5	1	1
g14360.t1	3	1	0
g2490.t1	5	1	1
g12162.t1	3	1	1
g12647.t1	5	1	1
g10705.t1	5	1	0
g12436.t1	5	0	-1
g12389.t1	5	1	0
g3642.t1	5	-1	-1
g11622.t1	5	0	0
g9746.t1	5	1	1
g2154.t1	2	0	0
g8081.t2	5	-1	0
g4574.t1	4	-1	-1
g7124.t1	5	1	0
g14002.t1	3	-1	-1
g11046.t1	3	-1	0
g4699.t1	4	0	-1
g8033.t1	5	-1	0
g13946.t1	5	0	0
g6917.t1	5	-1	-1
g13896.t1	5	1	1
g208.t1	4	-1	-1
g2134.t1	4	1	0
g532.t1	5	1	1
g5156.t1	5	-1	-1
g1853.t1	5	-1	-1
g8537.t1	4	-1	-1
g810.t1	2	-1	-1
g9554.t1	5	1	0
g120.t1	5	1	1
g14474.t1	5	0	0
g3705.t1	4	-1	1
g13716.t1	5	0	0
g13036.t1	5	1	0
g7666.t1	5	1	0
g13325.t1	4	-1	-1
g6760.t1	5	1	1
g9949.t1	5	1	1
g12661.t1	5	0	1
g3835.t3	4	-1	0
g12091.t1	5	-1	-1
g13179.t1	5	0	0
g11351.t2	4	-1	0
g2701.t1	5	0	0
g9903.t1	5	-1	-1
g6710.t1	4	1	1
g5744.t1	5	-1	0
g7961.t1	5	1	0
g4525.t1	3	-1	0
g10603.t1	5	-1	0
g2047.t1	5	1	0
g12588.t1	5	0	0
g10835.t1	4	-1	-1
g4472.t1	5	-1	-1
g7951.t1	4	1	0
g13908.t1	2	-1	0
g218.t1	4	1	1
g14273.t1	5	1	1
g52.t1	2	-1	-1
g2206.t1	5	-1	-1
g11040.t1	5	1	0
g981.t1	2	-1	-1
g13722.t1	5	1	0
g890.t1	2	-1	-1
g11592.t1	5	1	1
g9743.t1	4	-1	1
g10237.t1	5	1	0
g9258.t1	5	0	0
g4286.t1	5	0	-1
g6214.t4	5	0	0
g9545.t1	5	-1	0
g8793.t1	5	1	1
g5256.t1	5	0	0
g4332.t1	4	-1	0
g7213.t1	5	-1	-1
g11776.t1	5	0	-1
g6373.t1	5	1	1
g6271.t2	4	-1	-1
g11226.t1	5	1	0
g425.t1	5	-1	-1
g12995.t1	5	1	1
g367.t1	4	1	1
g12889.t1	4	1	1
g6001.t1	5	1	1
g10951.t1	5	-1	0
g13274.t2	2	-1	0
g6050.t1	4	-1	0
g8195.t1	4	1	1
g6885.t1	5	0	0
g4908.t1	5	0	1
g10138.t1	5	0	0
g13576.t1	4	1	0
g11502.t1	4	1	1
g9786.t2	5	-1	-1
g172.t1	5	1	1
g5493.t1	4	1	0
g1001.t2	5	1	1
g1222.t2	2	1	1
g4154.t2	4	-1	-1
g1056.t1	5	1	0
g2399.t1	5	1	1
g3336.t1	5	1	-1
g2465.t1	5	0	-1
g14109.t1	4	-1	-1
g6454.t1	5	0	-1
g8132.t1	5	0	0
g4036.t1	5	-1	-1
g9233.t1	5	0	0
g10676.t1	3	-1	-1
g6501.t1	2	-1	0
g14828.t1	5	1	0
g4800.t1	5	1	0
g8397.t1	4	-1	-1
g7686.t1	5	-1	-1
g3104.t1	4	1	0
g3785.t1	5	-1	-1
g10025.t1	5	1	1
g4952.t2	5	-1	0
g4608.t1	5	1	0
g12415.t1	5	-1	0
g11734.t1	5	-1	-1
g4911.t1	5	-1	-1
g10004.t1	5	1	1
g7832.t2	5	-1	0
g5827.t1	3	-1	1
g5098.t1	4	1	0
g12092.t1	4	-1	-1
g10345.t1	4	0	-1
g14681.t1	3	-1	0
g12987.t1	4	-1	-1
g3531.t1	5	1	0
g10978.t1	5	0	0
g592.t2	5	1	1
g5384.t1	4	1	0
g8799.t1	5	0	0
g9367.t1	4	-1	0
g13859.t1	3	0	0
g968.t1	5	1	1
g12382.t1	5	-1	-1
g10732.t1	5	1	0
g2335.t1	5	1	1
g14720.t1	5	1	0
g759.t1	3	-1	-1
g672.t1	5	1	0
g4732.t1	4	-1	-1
g435.t1	5	1	-1
g2176.t1	3	1	1
g6803.t1	3	-1	-1
g8540.t1	4	-1	0
g1072.t1	5	1	0
g7515.t1	4	0	-1
g5525.t1	5	1	0
g4395.t1	5	1	-1
g5121.t1	3	-1	-1
g6623.t1	4	0	0
g6977.t1	5	1	0
g11312.t1	4	-1	1
g9607.t1	5	1	0
g13040.t1	5	-1	-1
g5009.t1	3	-1	-1
g3569.t1	5	0	0
g8878.t2	5	-1	0
g13719.t1	5	1	0
g11938.t1	5	1	1
g13468.t1	5	1	0
g11112.t1	5	1	1
g3684.t1	5	0	0
g8921.t1	5	-1	-1
g10387.t1	5	1	1
g11785.t1	5	1	0
g6713.t1	5	-1	-1
g13152.t1	5	1	0
g9931.t1	4	1	-1
g11358.t1	5	-1	0
g1150.t1	5	1	1
g8210.t2	5	-1	0
g2090.t1	4	1	0
g255.t1	5	1	1
g10838.t3	2	-1	0
g5127.t1	4	-1	-1
g14722.t1	4	-1	0
g831.t2	5	1	-1
g360.t2	5	1	-1
g3364.t1	5	1	1
g4504.t1	5	1	0
g519.t1	5	1	0
g4415.t1	5	-1	-1
g12533.t1	4	1	0
g10520.t1	5	1	1
g14060.t1	5	1	0
g12328.t1	5	1	0
g2744.t2	5	0	0
g10500.t1	4	1	1
g2344.t2	5	0	-1
g4657.t1	5	0	-1
g3744.t1	5	1	1
g12214.t1	4	0	0
g9067.t1	5	1	0
g9687.t1	5	-1	0
g5913.t1	4	-1	0
g11863.t1	5	1	0
g5648.t1	5	1	0
g10556.t1	3	0	0
g10187.t1	4	1	0
g8993.t1	4	-1	0
g7707.t2	3	-1	-1
g11570.t1	5	1	0
g5865.t1	5	1	0
g7660.t1	5	0	1
g13329.t1	5	1	1
g9944.t1	5	-1	-1
g12619.t3	4	-1	-1
g6764.t1	5	1	0
g3700.t1	5	1	1
g11989.t1	5	1	0
g13185.t1	4	-1	-1
g11355.t1	5	1	0
g6592.t1	5	1	0
g2697.t1	5	1	0
g9907.t1	5	-1	0
g6573.t1	2	0	0
g10599.t2	5	1	0
g12483.t1	4	-1	0
g4520.t1	5	0	-1
g258.t1	5	0	0
g3220.t1	4	1	1
g4476.t1	5	-1	0
g7945.t1	5	-1	0
g10831.t1	5	1	0
g13902.t1	5	-1	-1
g6177.t1	2	0	0
g48.t1	2	0	0
g14282.t1	5	1	1
g2197.t1	2	0	0
g13729.t1	4	-1	1
g972.t1	5	0	0
g911.t1	5	1	-1
g4810.t1	5	-1	-1
g11836.t1	5	1	0
g9854.t1	5	0	-1
g10761.t1	2	-1	-1
g2654.t1	4	0	0
g12338.t1	5	1	0
g13550.t2	5	-1	-1
g14369.t1	4	0	0
g12156.t1	5	1	0
g2552.t1	5	1	1
g10710.t1	4	1	0
g3653.t1	5	-1	-1
g12424.t1	5	-1	0
g12384.t1	5	1	0
g11617.t1	5	-1	-1
g9742.t2	3	0	1
g8077.t1	2	-1	-1
g4570.t1	5	-1	-1
g14010.t1	5	1	-1
g7118.t1	5	1	1
g13789.t1	3	-1	-1
g11041.t1	5	1	1
g4706.t1	5	1	1
g8037.t1	5	-1	-1
g6912.t2	3	-1	-1
g4103.t1	5	1	1
g214.t1	4	1	0
g8625.t1	4	0	0
g2153.t2	4	1	0
g5159.t1	4	1	0
g525.t1	5	1	1
g1848.t1	5	-1	-1
g10045.t1	5	1	1
g9610.t1	5	1	0
g806.t1	5	1	1
g74.t1	5	1	-1
g9547.t1	5	1	0
g2354.t1	5	1	-1
g10503.t1	2	0	0
g13085.t2	5	-1	0
g3678.t1	5	0	0
g11006.t2	5	-1	-1
g4767.t1	5	1	0
g1313.t1	5	0	0
g3355.t1	5	1	0
g1126.t1	5	1	1
g3307.t1	4	0	0
g1362.t1	3	-1	-1
g10036.t1	5	0	0
g11728.t1	5	-1	0
g8200.t1	5	-1	-1
g9122.t1	5	0	-1
g2514.t1	5	-1	-1
g13611.t1	5	0	0
g11673.t1	5	1	0
g14687.t1	4	-1	0
g5980.t3	5	1	0
g10354.t1	2	1	1
g8351.t2	5	1	0
g11897.t4	5	1	0
g6167.t1	5	1	0
g12805.t2	5	1	0
g13172.t1	4	1	1
g7653.t1	5	1	0
g13809.t1	4	1	1
g10900.t1	3	-1	0
g7518.t1	5	1	0
