g6.t1_1	g532.t1_1
g3415.t1_1	g11148.t1_1
g3416.t2_1	g4299.t1_1
g3417.t1_1	g10970.t1_1
g3418.t1_1	g9945.t1_1
g3419.t2_1	g11781.t1_1
g3420.t1_1	g3444.t1_1
g3421.t2_1	g9373.t1_1
g3422.t1_1	g11780.t1_1
g3424.t1_1	g819.t1_1
g3425.t1_1	g818.t1_1
g3427.t1_1	g12664.t1_1
g3428.t1_1	g10318.t1_1
g3430.t1_1	g10312.t1_1
g3431.t1_1	g14297.t1_1
g3432.t1_1	g10792.t3_1
g3433.t1_1	g3732.t1_1
g3434.t1_1	g6712.t1_1
g3435.t1_1	g6688.t1_1
g3439.t1_1	g6690.t1_1
g3440.t1_1	g6691.t1_1
g3441.t3_1	g4874.t1_1
g3442.t1_1	g15757.t1_1
g3443.t1_1	g9353.t1_1
g3446.t1_1	g9033.t1_1
g3453.t1_1	g2292.t1_1
g3456.t1_1	g2287.t1_1
g3462.t2_1	g4168.t1_1
g3467.t1_1	g1681.t1_1
g3482.t1_1	g3557.t1_1
g3483.t1_1	g3556.t1_1
g3485.t1_1	g3555.t1_1
g3486.t1_1	g3554.t1_1
g3488.t1_1	g6183.t2_1
g3497.t1_1	g2326.t1_1
g3498.t1_1	g2325.t1_1
g3499.t3_1	g2562.t1_1
g3500.t1_1	g6020.t1_1
g3501.t1_1	g2167.t1_1
g3502.t3_1	g2163.t1_1
g3510.t1_1	g2680.t1_1
g3511.t1_1	g2682.t1_1
g3513.t1_1	g9788.t2_1
g3514.t1_1	g16939.t1_1
g3515.t1_1	g10287.t1_1
g3516.t1_1	g9997.t1_1
g3518.t1_1	g2530.t1_1
g3520.t1_1	g2531.t1_1
g3521.t1_1	g2532.t1_1
g3522.t1_1	g9999.t1_1
g3523.t1_1	g12504.t1_1
g3524.t1_1	g3938.t1_1
g3525.t1_1	g6024.t2_1
g3526.t1_1	g3765.t1_1
g3527.t1_1	g2529.t1_1
g3531.t1_1	g4202.t1_1
g3532.t1_1	g4200.t1_1
g3534.t1_1	g2371.t1_1
g3535.t1_1	g3231.t1_1
g3536.t1_1	g3586.t1_1
g3537.t1_1	g3652.t1_1
g3538.t1_1	g3229.t1_1
g3539.t1_1	g1881.t1_1
g3540.t1_1	g1879.t1_1
g3542.t1_1	g13972.t1_1
g3544.t1_1	g7561.t1_1
g3547.t1_1	g2400.t1_1
g3551.t1_1	g10460.t2_1
g4869.t1_1	g11801.t1_1
g4870.t1_1	g11806.t1_1
g4876.t1_1	g11807.t1_1
g4878.t1_1	g9777.t1_1
g4879.t1_1	g9778.t1_1
g4880.t2_1	g9780.t1_1
g4881.t1_1	g9779.t1_1
g4882.t1_1	g11808.t1_1
g4883.t1_1	g11457.t1_1
g4884.t1_1	g11458.t1_1
g4885.t1_1	g7479.t1_1
g4886.t1_1	g7483.t1_1
g4887.t1_1	g7480.t1_1
g4888.t2_1	g16878.t1_1
g4889.t3_1	g777.t1_1
g4894.t1_1	g1502.t1_1
g4896.t1_1	g1503.t1_1
g4898.t1_1	g1513.t2_1
g4899.t1_1	g1517.t1_1
g4900.t1_1	g7289.t1_1
g4901.t1_1	g4927.t1_1
g4902.t1_1	g4928.t1_1
g4903.t3_1	g4929.t2_1
g4904.t1_1	g16313.t2_1
g4905.t1_1	g4513.t1_1
g4906.t1_1	g6874.t1_1
g4907.t1_1	g12044.t1_1
g4908.t1_1	g7287.t1_1
g4909.t2_1	g7288.t1_1
g4910.t1_1	g6829.t1_1
g4911.t1_1	g5823.t1_1
g4912.t1_1	g6227.t1_1
g4913.t1_1	g8075.t1_1
g4914.t1_1	g8074.t1_1
g4915.t1_1	g8073.t1_1
g4916.t1_1	g16800.t1_1
g4917.t1_1	g7901.t1_1
g4918.t1_1	g7896.t1_1
g4919.t1_1	g3706.t1_1
g4920.t1_1	g7897.t1_1
g4922.t1_1	g7272.t1_1
g4923.t1_1	g7268.t1_1
g4926.t1_1	g5479.t1_1
g4927.t2_1	g7820.t1_1
g4928.t1_1	g7898.t1_1
g4929.t1_1	g8034.t1_1
g4930.t1_1	g16383.t1_1
g4931.t1_1	g10941.t1_1
g4932.t1_1	g6810.t1_1
g4933.t2_1	g6809.t1_1
g4934.t1_1	g16397.t1_1
g4935.t1_1	g1676.t1_1
g4936.t2_1	g9655.t1_1
g4937.t1_1	g10883.t1_1
g4939.t1_1	g5782.t1_1
g4940.t1_1	g5781.t1_1
g4942.t1_1	g9658.t1_1
g4943.t1_1	g13192.t1_1
g4947.t1_1	g10875.t1_1
g4952.t2_1	g10880.t1_1
g4953.t1_1	g10876.t1_1
g4954.t3_1	g9657.t1_1
g4955.t1_1	g12713.t1_1
g4956.t1_1	g15285.t1_1
g4958.t2_1	g10870.t1_1
g4959.t1_1	g16763.t1_1
g4960.t1_1	g8320.t1_1
g4961.t1_1	g4876.t1_1
g4962.t1_1	g7012.t1_1
g4963.t1_1	g7023.t1_1
g4964.t1_1	g6045.t1_1
g4969.t1_1	g1532.t1_1
g4976.t1_1	g16399.t1_1
g4979.t1_1	g904.t1_1
g4981.t1_1	g897.t1_1
g4982.t1_1	g894.t1_1
g4984.t2_1	g309.t1_1
g4985.t1_1	g310.t1_1
g4987.t1_1	g311.t1_1
g4990.t1_1	g1682.t1_1
g4991.t1_1	g16524.t1_1
g4992.t1_1	g11555.t1_1
g4993.t1_1	g11558.t1_1
g4994.t1_1	g11560.t1_1
g4995.t1_1	g3135.t1_1
g4996.t1_1	g3136.t1_1
g4998.t1_1	g2677.t1_1
g4999.t2_1	g7191.t1_1
g5000.t1_1	g4817.t1_1
g5004.t1_1	g3553.t1_1
g5005.t1_1	g3127.t1_1
g5006.t1_1	g3125.t1_1
g5008.t1_1	g2267.t1_1
g5011.t1_1	g2265.t1_1
g5013.t1_1	g2593.t1_1
g5015.t3_1	g2594.t1_1
g5016.t1_1	g3937.t1_1
g5019.t1_1	g16266.t1_1
g5022.t1_1	g1077.t1_1
g5023.t1_1	g500.t1_1
g5024.t1_1	g3875.t1_1
g5026.t1_1	g8618.t1_1
g5027.t1_1	g8617.t1_1
g5028.t1_1	g9527.t1_1
g5029.t1_1	g11300.t1_1
g5030.t1_1	g2912.t1_1
g5032.t1_1	g2905.t1_1
g5033.t1_1	g2904.t1_1
g5035.t1_1	g16319.t1_1
g5040.t1_1	g2038.t1_1
g5041.t1_1	g2066.t1_1
g5042.t1_1	g9063.t1_1
g5043.t1_1	g8554.t1_1
g5044.t1_1	g9488.t1_1
g5045.t1_1	g1903.t1_1
g5046.t1_1	g1904.t1_1
g5047.t1_1	g1907.t1_1
g5048.t1_1	g1898.t1_1
g5049.t1_1	g3608.t1_1
g5050.t1_1	g7167.t2_1
g5051.t1_1	g7163.t1_1
g5053.t1_1	g3880.t1_1
g5054.t1_1	g3882.t1_1
g5056.t1_1	g4879.t1_1
g5057.t1_1	g5674.t1_1
g5058.t1_1	g6022.t1_1
g5059.t1_1	g1982.t1_1
g5061.t1_1	g6428.t1_1
g5062.t2_1	g5364.t1_1
g5063.t1_1	g1983.t1_1
g5064.t1_1	g9006.t1_1
g5065.t2_1	g12618.t1_1
g5066.t1_1	g12617.t1_1
g5067.t1_1	g12619.t1_1
g5068.t1_1	g12616.t1_1
g5071.t1_1	g12562.t1_1
g5072.t1_1	g12566.t1_1
g5073.t1_1	g12567.t1_1
g5074.t1_1	g12568.t1_1
g5076.t2_1	g9881.t1_1
g5080.t1_1	g12578.t1_1
g5082.t2_1	g7975.t1_1
g5093.t1_1	g14715.t1_1
g5094.t1_1	g811.t1_1
g5095.t1_1	g814.t1_1
g5098.t1_1	g817.t1_1
g5101.t1_1	g1589.t1_1
g5102.t2_1	g889.t1_1
g5103.t1_1	g3832.t1_1
g5105.t1_1	g1381.t2_1
g5106.t1_1	g16334.t1_1
g5107.t2_1	g5810.t1_1
g5108.t1_1	g1584.t1_1
g5109.t1_1	g5677.t3_1
g5110.t1_1	g3456.t1_1
g5111.t1_1	g3457.t1_1
g5112.t1_1	g15852.t1_1
g5113.t1_1	g3171.t1_1
g5115.t1_1	g5208.t1_1
g5117.t1_1	g3163.t1_1
g5119.t1_1	g10041.t1_1
g5122.t1_1	g3160.t1_1
g5126.t1_1	g3158.t1_1
g5127.t1_1	g3157.t1_1
g5129.t1_1	g3149.t1_1
g5130.t1_1	g3148.t1_1
g5134.t2_1	g3144.t1_1
g5136.t1_1	g383.t2_1
g5139.t1_1	g17067.t1_1
g5140.t1_1	g14422.t1_1
g5141.t1_1	g8412.t1_1
g5142.t1_1	g10595.t1_1
g5143.t1_1	g11778.t1_1
g5144.t1_1	g10701.t1_1
g5145.t2_1	g10699.t1_1
g5146.t1_1	g10702.t1_1
g5148.t1_1	g10853.t1_1
g5149.t1_1	g6004.t1_1
g5150.t1_1	g841.t1_1
g5152.t2_1	g5266.t1_1
g5153.t2_1	g4804.t1_1
g5155.t1_1	g11632.t1_1
g5156.t1_1	g11636.t2_1
g5157.t1_1	g11646.t4_1
g5158.t1_1	g11565.t1_1
g5159.t1_1	g14700.t1_1
g5161.t1_1	g10593.t1_1
g5162.t1_1	g2096.t1_1
g5163.t1_1	g16452.t1_1
g5165.t1_1	g5067.t1_1
g5166.t1_1	g2097.t1_1
g5167.t2_1	g2098.t1_1
g5168.t1_1	g11670.t1_1
g5169.t1_1	g11976.t1_1
g5170.t1_1	g11975.t1_1
g5174.t1_1	g4501.t1_1
g5178.t1_1	g5561.t1_1
g5179.t1_1	g5897.t1_1
g5180.t1_1	g5907.t1_1
g5181.t1_1	g14976.t1_1
g5182.t1_1	g5908.t1_1
g5183.t1_1	g5265.t1_1
g5184.t1_1	g6052.t1_1
g5185.t1_1	g6053.t1_1
g5202.t1_1	g13713.t1_1
g5203.t1_1	g17132.t2_1
g5222.t1_1	g13621.t1_1
g5223.t1_1	g15984.t1_1
g5224.t1_1	g16249.t1_1
g5225.t1_1	g1792.t1_1
g5226.t1_1	g848.t1_1
g5227.t1_1	g12818.t1_1
g5228.t1_1	g12248.t1_1
g5229.t1_1	g3975.t1_1
g5231.t1_1	g3322.t1_1
g5232.t1_1	g16117.t1_1
g5235.t1_1	g16118.t1_1
g5237.t1_1	g50.t1_1
g5238.t2_1	g13499.t1_1
g5239.t1_1	g13206.t1_1
g5240.t1_1	g13536.t1_1
g5241.t1_1	g107.t1_1
g5242.t1_1	g17563.t1_1
g5244.t2_1	g13390.t1_1
g5245.t1_1	g12777.t1_1
g5246.t2_1	g16877.t1_1
g5250.t1_1	g16874.t1_1
g5252.t1_1	g13134.t1_1
g5256.t1_1	g4661.t2_1
g5258.t1_1	g8693.t1_1
g5265.t1_1	g12466.t1_1
g5267.t1_1	g12470.t1_1
g5271.t2_1	g12176.t2_1
g5275.t2_1	g7549.t1_1
g5278.t1_1	g10857.t1_1
g5279.t1_1	g6549.t1_1
g5284.t1_1	g13605.t1_1
g5286.t1_1	g13411.t1_1
g5288.t2_1	g1729.t1_1
g5309.t1_1	g10494.t1_1
g5310.t1_1	g10495.t1_1
g5326.t1_1	g10465.t1_1
g5336.t1_1	g10137.t1_1
g5337.t2_1	g10134.t1_1
g5338.t1_1	g10133.t1_1
g5348.t2_1	g10501.t1_1
g5354.t1_1	g13422.t1_1
g5356.t1_1	g16880.t1_1
g5358.t1_1	g10466.t1_1
g5360.t1_1	g10455.t1_1
g5361.t1_1	g10454.t2_1
g5364.t1_1	g15493.t2_1
g5365.t1_1	g10668.t1_1
g5368.t1_1	g530.t1_1
g5369.t1_1	g513.t1_1
g5370.t1_1	g509.t1_1
g5373.t1_1	g505.t1_1
g5374.t1_1	g4750.t1_1
g5376.t1_1	g503.t1_1
g5377.t1_1	g16728.t1_1
g5380.t2_1	g1689.t1_1
g5381.t1_1	g1687.t1_1
g5383.t2_1	g1698.t1_1
g5384.t1_1	g16793.t1_1
g5386.t1_1	g16788.t1_1
g5387.t1_1	g71.t1_1
g5426.t1_1	g13119.t1_1
g5427.t1_1	g2785.t1_1
g5457.t1_1	g11106.t1_1
g5463.t2_1	g11993.t1_1
g5465.t1_1	g7130.t1_1
g5466.t1_1	g10011.t1_1
g5471.t1_1	g7587.t1_1
g5476.t1_1	g11639.t1_1
g5479.t1_1	g11110.t1_1
g5483.t1_1	g11104.t1_1
g5484.t1_1	g10952.t1_1
g5485.t2_1	g10664.t1_1
g5486.t1_1	g11135.t1_1
g5493.t1_1	g10012.t1_1
g5494.t2_1	g15639.t1_1
g5495.t1_1	g9919.t1_1
g5497.t1_1	g9828.t1_1
g5498.t1_1	g11134.t1_1
g5502.t1_1	g11941.t1_1
g5508.t1_1	g17774.t1_1
g5509.t1_1	g13691.t1_1
g5510.t2_1	g11534.t1_1
g5511.t1_1	g3695.t1_1
g5513.t1_1	g1878.t1_1
g5518.t1_1	g11864.t1_1
g5522.t1_1	g16666.t1_1
g5525.t1_1	g4367.t1_1
g5526.t1_1	g4376.t1_1
g5527.t1_1	g3546.t1_1
g5529.t1_1	g1019.t2_1
g5533.t2_1	g16579.t1_1
g5539.t1_1	g612.t1_1
g5543.t1_1	g16785.t1_1
g5544.t1_1	g1185.t1_1
g5547.t1_1	g7150.t1_1
g5548.t1_1	g1452.t1_1
g5549.t1_1	g609.t1_1
g5550.t1_1	g885.t1_1
g5552.t1_1	g16578.t1_1
g5553.t1_1	g6747.t1_1
g5554.t1_1	g476.t1_1
g5557.t1_1	g3543.t1_1
g5561.t1_1	g3589.t1_1
g5562.t1_1	g16047.t1_1
g5564.t1_1	g16668.t1_1
g5566.t1_1	g16671.t1_1
g5567.t1_1	g16674.t1_1
g5568.t1_1	g16676.t1_1
g5569.t1_1	g16677.t1_1
g5571.t1_1	g16680.t1_1
g5572.t1_1	g13560.t1_1
g5574.t1_1	g940.t1_1
g5579.t1_1	g12295.t1_1
g5580.t1_1	g12293.t1_1
g5581.t1_1	g13419.t1_1
g5585.t1_1	g4705.t1_1
g5586.t1_1	g13679.t1_1
g5591.t1_1	g12033.t1_1
g5595.t1_1	g16297.t1_1
g5596.t1_1	g5080.t1_1
g5599.t1_1	g13401.t1_1
g5600.t1_1	g12296.t1_1
g5601.t1_1	g1821.t2_1
g5602.t1_1	g343.t1_1
g5603.t1_1	g16298.t2_1
g5604.t1_1	g16296.t1_1
g5605.t1_1	g16526.t1_1
g5608.t1_1	g691.t1_1
g5609.t3_1	g16257.t1_1
g5614.t1_1	g393.t1_1
g5615.t1_1	g1678.t1_1
g5619.t1_1	g702.t1_1
g5620.t1_1	g703.t1_1
g5631.t1_1	g14446.t1_1
g5633.t1_1	g6770.t1_1
g5635.t4_1	g6719.t1_1
g5636.t1_1	g16882.t1_1
g5637.t1_1	g6247.t1_1
g5641.t1_1	g6245.t1_1
g5642.t1_1	g1813.t1_1
g5643.t2_1	g16502.t1_1
g5645.t1_1	g1241.t2_1
g5646.t1_1	g16294.t2_1
g5647.t1_1	g1135.t1_1
g5648.t1_1	g12548.t1_1
g5649.t1_1	g13351.t1_1
g5650.t1_1	g9282.t1_1
g5651.t1_1	g7444.t1_1
g5652.t1_1	g15397.t1_1
g5654.t1_1	g3296.t1_1
g5655.t1_1	g3297.t1_1
g5656.t1_1	g5029.t1_1
g5657.t2_1	g13454.t1_1
g5660.t1_1	g15230.t1_1
g5661.t1_1	g3492.t1_1
g5662.t1_1	g7443.t2_1
g5664.t1_1	g16132.t1_1
g5669.t2_1	g17480.t1_1
g5670.t1_1	g6266.t1_1
g5673.t1_1	g2847.t1_1
g5674.t1_1	g6421.t1_1
g5675.t1_1	g7672.t1_1
g5676.t1_1	g6626.t1_1
g5677.t1_1	g6258.t1_1
g5678.t1_1	g6959.t1_1
g5679.t2_1	g8646.t1_1
g5680.t1_1	g16130.t1_1
g5681.t1_1	g888.t1_1
g5682.t1_1	g395.t1_1
g5684.t2_1	g396.t1_1
g5687.t1_1	g12528.t1_1
g5688.t1_1	g391.t2_1
g5690.t1_1	g388.t1_1
g5691.t1_1	g17255.t1_1
g5692.t1_1	g387.t1_1
g7161.t1_1	g863.t1_1
g7166.t1_1	g1764.t1_1
g7168.t1_1	g3955.t1_1
g7171.t4_1	g1810.t3_1
g7172.t1_1	g1812.t1_1
g7173.t2_1	g1796.t1_1
g7174.t1_1	g862.t1_1
g7175.t1_1	g1797.t1_1
g7176.t1_1	g1798.t1_1
g7177.t1_1	g1799.t1_1
g7178.t1_1	g1257.t1_1
g7179.t2_1	g16457.t1_1
g7180.t1_1	g860.t1_1
g7184.t5_1	g7548.t1_1
g7185.t1_1	g6893.t1_1
g7186.t1_1	g17444.t1_1
g7187.t1_1	g6892.t1_1
g7189.t1_1	g7569.t1_1
g7191.t1_1	g7564.t1_1
g7193.t1_1	g7684.t1_1
g7194.t1_1	g11182.t1_1
g7196.t1_1	g2855.t1_1
g7197.t1_1	g2858.t1_1
g7198.t1_1	g3870.t1_1
g7202.t1_1	g9850.t1_1
g7203.t1_1	g11433.t1_1
g7204.t1_1	g11304.t1_1
g7205.t1_1	g3499.t1_1
g7206.t1_1	g4698.t1_1
g7207.t1_1	g11154.t1_1
g7209.t1_1	g11432.t1_1
g7210.t1_1	g7028.t1_1
g7212.t1_1	g16998.t1_1
g7213.t1_1	g11159.t1_1
g7219.t1_1	g4763.t1_1
g7253.t1_1	g17335.t1_1
g7254.t1_1	g17337.t1_1
g7255.t2_1	g17508.t1_1
g7256.t1_1	g17329.t1_1
g7257.t1_1	g17131.t1_1
g7258.t2_1	g17367.t1_1
g7259.t1_1	g17524.t2_1
g7262.t1_1	g17809.t1_1
g7264.t4_1	g17463.t1_1
g7268.t1_1	g17119.t1_1
g7270.t1_1	g17025.t1_1
g7272.t4_1	g17217.t2_1
g7278.t1_1	g6153.t1_1
g7317.t1_1	g14716.t1_1
g7318.t2_1	g2612.t1_1
g7319.t2_1	g2382.t1_1
g7321.t1_1	g2372.t2_1
g7322.t2_1	g2367.t1_1
g7323.t1_1	g2369.t1_1
g7324.t1_1	g4799.t1_1
g7326.t2_1	g2564.t1_1
g7328.t1_1	g3622.t1_1
g7329.t1_1	g3770.t1_1
g7330.t1_1	g3771.t1_1
g7332.t1_1	g3767.t1_1
g7335.t1_1	g1831.t1_1
g7337.t1_1	g3985.t1_1
g7346.t1_1	g3094.t1_1
g7351.t1_1	g3091.t1_1
g7352.t1_1	g10349.t1_1
g7354.t1_1	g10338.t1_1
g7357.t1_1	g10337.t1_1
g7359.t1_1	g9760.t1_1
g7360.t1_1	g10124.t1_1
g7363.t1_1	g9995.t1_1
g7364.t1_1	g9991.t1_1
g7365.t1_1	g11152.t1_1
g7372.t1_1	g9996.t1_1
g7374.t1_1	g10333.t1_1
g7378.t1_1	g890.t1_1
g7380.t2_1	g1736.t1_1
g7390.t1_1	g11834.t1_1
g7392.t1_1	g4262.t3_1
g7405.t1_1	g1268.t1_1
g7407.t1_1	g537.t1_1
g7408.t1_1	g5945.t1_1
g7410.t1_1	g4762.t1_1
g7411.t1_1	g6289.t1_1
g7412.t2_1	g4602.t1_1
g7415.t1_1	g17516.t1_1
g7426.t1_1	g17028.t1_1
g7427.t1_1	g16968.t1_1
g7428.t1_1	g17728.t1_1
g7430.t1_1	g17222.t1_1
g7432.t1_1	g17551.t1_1
g7434.t1_1	g17285.t1_1
g7436.t1_1	g17376.t1_1
g7437.t2_1	g17219.t2_1
g7438.t4_1	g17850.t1_1
g7439.t1_1	g17968.t1_1
g7440.t1_1	g17966.t1_1
g7441.t1_1	g17961.t1_1
g7444.t3_1	g17333.t2_1
g7445.t1_1	g17332.t1_1
g7453.t3_1	g17350.t1_1
g7454.t2_1	g17885.t1_1
g7455.t1_1	g17451.t1_1
g7456.t1_1	g17395.t1_1
g7457.t1_1	g17198.t1_1
g7458.t7_1	g17453.t1_1
g7459.t3_1	g17010.t1_1
g7460.t1_1	g11412.t1_1
g7461.t1_1	g17806.t1_1
g7462.t2_1	g17727.t1_1
g7463.t1_1	g17826.t1_1
g7464.t1_1	g9005.t2_1
g7465.t1_1	g16663.t1_1
g7466.t1_1	g17173.t1_1
g7467.t1_1	g17383.t1_1
g7469.t1_1	g17097.t1_1
g7470.t1_1	g17783.t1_1
g7471.t1_1	g17677.t1_1
g7472.t2_1	g17673.t1_1
g7473.t1_1	g1499.t1_1
g7474.t1_1	g17174.t1_1
g7475.t2_1	g17887.t1_1
g7476.t1_1	g17511.t1_1
g7478.t1_1	g17065.t1_1
g7485.t1_1	g4249.t1_1
g7496.t1_1	g16857.t1_1
g7498.t1_1	g3919.t1_1
g7499.t1_1	g3920.t1_1
g7500.t1_1	g3859.t1_1
g7501.t1_1	g10667.t1_1
g7502.t1_1	g11524.t1_1
g7503.t1_1	g11523.t1_1
g7506.t1_1	g11526.t1_1
g7507.t1_1	g11525.t1_1
g7508.t1_1	g10350.t1_1
g7511.t1_1	g10085.t1_1
g7513.t1_1	g9124.t1_1
g7514.t1_1	g11515.t2_1
g7518.t1_1	g11620.t1_1
g7520.t1_1	g10009.t1_1
g7521.t1_1	g11144.t1_1
g7522.t1_1	g11146.t1_1
g7526.t1_1	g10348.t1_1
g7527.t1_1	g10347.t1_1
g7528.t1_1	g10126.t1_1
g7529.t1_1	g10123.t1_1
g7531.t1_1	g10398.t1_1
g7532.t1_1	g10340.t1_1
g7533.t1_1	g10339.t1_1
g7535.t1_1	g326.t1_1
g7538.t1_1	g3092.t1_1
g7539.t1_1	g3093.t1_1
g7540.t1_1	g2168.t2_1
g7544.t1_1	g9286.t1_1
g7547.t1_1	g3987.t1_1
g7548.t1_1	g3621.t1_1
g7549.t1_1	g5259.t1_1
g7553.t1_1	g3986.t1_1
g7561.t1_1	g864.t1_1
g7569.t1_1	g5312.t1_1
g7570.t1_1	g6834.t1_1
g7571.t2_1	g7629.t2_1
g7573.t1_1	g6490.t1_1
g7575.t1_1	g8204.t2_1
g7578.t1_1	g8091.t1_1
g7579.t2_1	g8090.t1_1
g7584.t1_1	g8095.t1_1
g7585.t1_1	g8094.t1_1
g7592.t1_1	g2352.t1_1
g7593.t2_1	g7924.t1_1
g7597.t1_1	g7413.t1_1
g7602.t1_1	g6697.t1_1
g7604.t1_1	g17995.t1_1
g7607.t1_1	g4851.t1_1
g7608.t1_1	g9377.t1_1
g7610.t1_1	g9582.t1_1
g7614.t1_1	g927.t1_1
g7619.t1_1	g11749.t1_1
g7624.t1_1	g6167.t2_1
g7625.t1_1	g6965.t1_1
g7626.t1_1	g6961.t1_1
g7627.t1_1	g16363.t1_1
g7645.t1_1	g5362.t1_1
g7646.t1_1	g4522.t1_1
g7647.t1_1	g5676.t1_1
g7648.t1_1	g5675.t1_1
g7649.t1_1	g11101.t1_1
g7651.t1_1	g10254.t1_1
g7652.t1_1	g10255.t1_1
g7653.t1_1	g11052.t1_1
g7658.t1_1	g7409.t1_1
g7659.t1_1	g6276.t1_1
g7660.t1_1	g6954.t1_1
g7661.t1_1	g6955.t1_1
g7662.t1_1	g6957.t1_1
g7665.t1_1	g6748.t1_1
g7666.t1_1	g8062.t1_1
g7667.t1_1	g6365.t1_1
g7668.t1_1	g2483.t1_1
g7669.t1_1	g8885.t1_1
g7673.t1_1	g2078.t1_1
g7674.t1_1	g3977.t1_1
g7675.t1_1	g16006.t1_1
g7676.t1_1	g3224.t1_1
g7677.t1_1	g3223.t1_1
g7678.t1_1	g3537.t1_1
g7679.t1_1	g3548.t1_1
g7680.t1_1	g3630.t1_1
g7682.t1_1	g3549.t1_1
g7683.t1_1	g4265.t1_1
g7684.t1_1	g4267.t1_1
g7685.t1_1	g4266.t1_1
g7686.t1_1	g2970.t1_1
g7688.t1_1	g3542.t1_1
g7689.t1_1	g4350.t1_1
g7691.t2_1	g4353.t1_1
g7692.t1_1	g1005.t2_1
g7693.t1_1	g15717.t1_1
g7695.t1_1	g6269.t1_1
g7696.t1_1	g251.t1_1
g7697.t1_1	g16732.t1_1
g7698.t1_1	g1423.t1_1
g7699.t2_1	g1024.t1_1
g7700.t2_1	g1200.t1_1
g7701.t1_1	g17658.t1_1
g7702.t1_1	g1632.t1_1
g7703.t1_1	g16228.t1_1
g7704.t1_1	g1677.t1_1
g7706.t1_1	g595.t1_1
g9260.t1_1	g478.t1_1
g9262.t1_1	g3425.t1_1
g9263.t1_1	g4069.t1_1
g9264.t1_1	g4070.t1_1
g9270.t1_1	g1199.t2_1
g9271.t1_1	g596.t1_1
g9273.t2_1	g1196.t1_1
g9279.t1_1	g3944.t1_1
g9280.t1_1	g3953.t1_1
g9281.t1_1	g1195.t1_1
g9282.t1_1	g1197.t1_1
g9283.t2_1	g1198.t1_1
g9285.t1_1	g597.t1_1
g9288.t1_1	g11150.t1_1
g9289.t1_1	g5025.t1_1
g9290.t1_1	g858.t1_1
g9291.t1_1	g15053.t1_1
g9295.t1_1	g477.t1_1
g9297.t3_1	g481.t1_1
g9299.t1_1	g655.t1_1
g9302.t1_1	g1650.t1_1
g9305.t1_1	g17693.t1_1
g9312.t1_1	g1657.t1_1
g9313.t1_1	g1659.t1_1
g9319.t1_1	g7699.t1_1
g9322.t1_1	g6703.t1_1
g9324.t1_1	g6298.t1_1
g9328.t1_1	g8205.t1_1
g9329.t1_1	g8206.t1_1
g9335.t2_1	g8207.t1_1
g9336.t1_1	g14092.t1_1
g9338.t1_1	g8263.t2_1
g9344.t1_1	g6255.t1_1
g9351.t1_1	g7990.t1_1
g9353.t1_1	g6889.t1_1
g9354.t2_1	g6890.t2_1
g9364.t1_1	g14096.t1_1
g9367.t1_1	g8264.t1_1
g9369.t1_1	g17763.t1_1
g9372.t1_1	g10463.t1_1
g9373.t1_1	g10464.t1_1
g9381.t1_1	g10457.t1_1
g9382.t1_1	g7713.t1_1
g9384.t1_1	g10135.t1_1
g9387.t1_1	g10132.t1_1
g9396.t1_1	g10496.t1_1
g9398.t2_1	g10498.t1_1
g9400.t2_1	g13230.t1_1
g9401.t1_1	g12297.t1_1
g9403.t2_1	g16045.t1_1
g9405.t1_1	g10856.t1_1
g9410.t1_1	g4308.t1_1
g9413.t1_1	g13336.t1_1
g9414.t1_1	g12498.t2_1
g9420.t1_1	g16373.t1_1
g9421.t1_1	g506.t1_1
g9432.t1_1	g5278.t1_1
g9433.t1_1	g8900.t1_1
g9435.t1_1	g1746.t1_1
g9436.t1_1	g9218.t1_1
g9437.t1_1	g2455.t1_1
g9438.t1_1	g8232.t1_1
g9439.t1_1	g8234.t1_1
g9440.t2_1	g7963.t1_1
g9441.t1_1	g7962.t1_1
g9443.t1_1	g11621.t1_1
g9446.t1_1	g8223.t1_1
g9451.t1_1	g15912.t1_1
g9453.t1_1	g9078.t1_1
g9457.t1_1	g16400.t1_1
g9459.t2_1	g5776.t1_1
g9462.t1_1	g1468.t1_1
g9464.t1_1	g1470.t1_1
g9465.t1_1	g1492.t1_1
g9468.t1_1	g906.t1_1
g9469.t1_1	g905.t1_1
g9471.t1_1	g1467.t1_1
g9474.t1_1	g1473.t1_1
g9476.t1_1	g1482.t1_1
g9479.t1_1	g1493.t1_1
g9485.t1_1	g3666.t1_1
g9486.t2_1	g9238.t1_1
g9487.t1_1	g9235.t1_1
g9491.t1_1	g3897.t1_1
g9492.t1_1	g3896.t1_1
g9494.t1_1	g12751.t1_1
g9499.t1_1	g12752.t1_1
g9501.t1_1	g1479.t1_1
g9502.t1_1	g1481.t1_1
g9504.t1_1	g1484.t1_1
g9513.t1_1	g5942.t1_1
g9514.t1_1	g5941.t1_1
g9515.t1_1	g6068.t1_1
g9522.t1_1	g5300.t1_1
g9523.t1_1	g5301.t1_1
g9524.t1_1	g5304.t1_1
g9525.t1_1	g5274.t1_1
g9526.t1_1	g9948.t1_1
g9527.t1_1	g11750.t1_1
g9528.t1_1	g10972.t1_1
g9530.t1_1	g10380.t1_1
g9531.t1_1	g3921.t1_1
g9532.t1_1	g10145.t1_1
g9533.t1_1	g7811.t1_1
