g6.t1_1	g12309.t1_1
g3388.t1_1	g15980.t1_1
g3390.t1_1	g16128.t1_1
g3391.t1_1	g8481.t1_1
g3392.t1_1	g5449.t1_1
g3393.t1_1	g1527.t1_1
g3394.t1_1	g17431.t1_1
g3395.t1_1	g14654.t1_1
g3396.t1_1	g16922.t1_1
g3397.t1_1	g12032.t1_1
g3399.t1_1	g12030.t2_1
g3401.t1_1	g12127.t1_1
g3402.t2_1	g14889.t1_1
g3403.t1_1	g13791.t1_1
g3404.t2_1	g8607.t1_1
g3405.t1_1	g8488.t1_1
g3406.t1_1	g8490.t1_1
g3407.t1_1	g10868.t1_1
g3408.t1_1	g2392.t1_1
g3409.t1_1	g10750.t1_1
g3410.t1_1	g10778.t1_1
g3411.t1_1	g8627.t1_1
g3412.t1_1	g8169.t1_1
g3413.t1_1	g8534.t1_1
g3414.t3_1	g5857.t1_1
g3415.t1_1	g5216.t1_1
g3416.t2_1	g2578.t1_1
g3417.t1_1	g4794.t1_1
g3418.t1_1	g4111.t1_1
g3419.t2_1	g4039.t1_1
g3420.t1_1	g2406.t2_1
g3421.t2_1	g16684.t1_1
g3422.t1_1	g4041.t1_1
g3424.t1_1	g12150.t2_1
g3425.t1_1	g12151.t1_1
g3426.t1_1	g4941.t1_1
g3427.t1_1	g14623.t1_1
g3428.t1_1	g4943.t2_1
g3430.t1_1	g5011.t1_1
g3431.t1_1	g14629.t1_1
g3432.t1_1	g4763.t2_1
g3434.t1_1	g7821.t1_1
g3435.t1_1	g7818.t1_1
g3438.t1_1	g7817.t1_1
g3439.t1_1	g7816.t1_1
g3440.t1_1	g7815.t1_1
g3441.t3_1	g8285.t1_1
g3442.t1_1	g10504.t1_1
g3443.t1_1	g16467.t1_1
g3446.t1_1	g17524.t1_1
g3453.t1_1	g2697.t1_1
g3455.t1_1	g2700.t1_1
g3456.t1_1	g2703.t1_1
g3460.t1_1	g8464.t1_1
g3462.t2_1	g1263.t1_1
g3467.t1_1	g16125.t1_1
g3482.t1_1	g1459.t1_1
g3485.t1_1	g1460.t1_1
g3486.t1_1	g1461.t1_1
g3497.t1_1	g9040.t1_1
g3498.t1_1	g2589.t1_1
g3499.t3_1	g1695.t1_1
g3501.t1_1	g1700.t1_1
g3502.t3_1	g2508.t1_1
g3510.t1_1	g1646.t1_1
g3511.t1_1	g1576.t1_1
g3513.t1_1	g5017.t1_1
g3514.t1_1	g18339.t1_1
g3515.t1_1	g4257.t1_1
g3516.t1_1	g5246.t1_1
g3517.t1_1	g1723.t1_1
g3518.t1_1	g1996.t1_1
g3520.t1_1	g1994.t1_1
g3521.t1_1	g1993.t1_1
g3522.t1_1	g1537.t1_1
g3523.t1_1	g14768.t1_1
g3524.t1_1	g445.t1_1
g3525.t1_1	g6919.t1_1
g3526.t1_1	g1747.t2_1
g3527.t1_1	g10780.t1_1
g3531.t1_1	g1148.t1_1
g3532.t1_1	g2112.t1_1
g3535.t1_1	g1399.t1_1
g3536.t1_1	g2536.t1_1
g3537.t1_1	g2727.t1_1
g3540.t1_1	g2325.t1_1
g3542.t1_1	g10018.t1_1
g3543.t1_1	g17849.t1_1
g3544.t1_1	g8658.t1_1
g3547.t1_1	g5064.t2_1
g3548.t1_1	g5063.t1_1
g3551.t1_1	g3790.t1_1
g4869.t1_1	g4635.t1_1
g4870.t1_1	g4630.t1_1
g4878.t1_1	g4627.t1_1
g4879.t1_1	g12447.t1_1
g4881.t1_1	g3393.t1_1
g4882.t1_1	g4628.t1_1
g4883.t1_1	g3420.t1_1
g4885.t1_1	g7298.t1_1
g4886.t1_1	g7346.t1_1
g4887.t1_1	g7317.t1_1
g4889.t3_1	g12561.t1_1
g4894.t1_1	g12565.t1_1
g4896.t1_1	g12566.t1_1
g4898.t1_1	g12573.t1_1
g4899.t1_1	g12576.t1_1
g4901.t1_1	g6662.t1_1
g4902.t1_1	g5800.t1_1
g4903.t3_1	g5799.t2_1
g4904.t1_1	g5343.t1_1
g4905.t1_1	g5793.t1_1
g4906.t1_1	g7730.t1_1
g4907.t1_1	g14171.t1_1
g4908.t1_1	g8608.t1_1
g4909.t2_1	g8609.t1_1
g4910.t1_1	g8612.t1_1
g4911.t1_1	g7125.t1_1
g4912.t1_1	g8004.t1_1
g4913.t1_1	g7685.t1_1
g4915.t1_1	g1391.t1_1
g4916.t1_1	g11974.t1_1
g4917.t1_1	g2387.t1_1
g4918.t1_1	g9122.t1_1
g4919.t1_1	g7137.t1_1
g4920.t1_1	g9121.t1_1
g4922.t1_1	g9142.t1_1
g4923.t1_1	g9141.t1_1
g4926.t1_1	g6713.t1_1
g4927.t2_1	g8424.t1_1
g4928.t1_1	g9120.t1_1
g4929.t1_1	g8710.t1_1
g4930.t1_1	g127.t1_1
g4931.t1_1	g4312.t1_1
g4932.t1_1	g8530.t1_1
g4933.t2_1	g8529.t1_1
g4934.t1_1	g14585.t1_1
g4935.t1_1	g16111.t1_1
g4936.t2_1	g4451.t1_1
g4937.t1_1	g4452.t1_1
g4938.t1_1	g7073.t1_1
g4939.t1_1	g6908.t1_1
g4940.t1_1	g6909.t1_1
g4942.t1_1	g4448.t1_1
g4943.t1_1	g14664.t1_1
g4949.t2_1	g15394.t1_1
g4952.t2_1	g4180.t1_1
g4953.t1_1	g4177.t1_1
g4954.t3_1	g4449.t1_1
g4955.t1_1	g13741.t1_1
g4956.t1_1	g10303.t2_1
g4958.t2_1	g4172.t1_1
g4960.t1_1	g8646.t1_1
g4961.t1_1	g6968.t1_1
g4962.t1_1	g9183.t1_1
g4963.t1_1	g9273.t1_1
g4964.t1_1	g7018.t1_1
g4976.t1_1	g11829.t1_1
g4979.t1_1	g16014.t1_1
g4981.t1_1	g16326.t1_1
g4982.t1_1	g16392.t1_1
g4985.t1_1	g15174.t1_1
g4990.t1_1	g16119.t1_1
g4992.t1_1	g2753.t1_1
g4993.t1_1	g2755.t1_1
g4994.t1_1	g2756.t1_1
g4995.t1_1	g2054.t1_1
g4996.t1_1	g1577.t1_1
g4997.t3_1	g1465.t1_1
g5003.t1_1	g16795.t1_1
g5004.t1_1	g1464.t1_1
g5005.t1_1	g603.t1_1
g5006.t1_1	g1612.t1_1
g5008.t1_1	g713.t1_1
g5011.t1_1	g2695.t1_1
g5013.t1_1	g418.t1_1
g5015.t3_1	g414.t1_1
g5016.t1_1	g444.t1_1
g5024.t1_1	g411.t1_1
g5026.t1_1	g16650.t1_1
g5027.t1_1	g16649.t1_1
g5028.t1_1	g7935.t1_1
g5029.t1_1	g5319.t1_1
g5030.t1_1	g1990.t1_1
g5032.t1_1	g2223.t1_1
g5033.t1_1	g2224.t1_1
g5035.t1_1	g16282.t2_1
g5040.t1_1	g2547.t1_1
g5041.t1_1	g2546.t1_1
g5042.t1_1	g16827.t1_1
g5044.t1_1	g16712.t1_1
g5049.t1_1	g1654.t1_1
g5050.t1_1	g7797.t1_1
g5051.t1_1	g7800.t1_1
g5053.t1_1	g1359.t1_1
g5054.t1_1	g2058.t1_1
g5056.t1_1	g6964.t1_1
g5057.t1_1	g6316.t1_1
g5058.t1_1	g7155.t1_1
g5059.t1_1	g1541.t1_1
g5061.t1_1	g8400.t1_1
g5062.t2_1	g6682.t1_1
g5063.t1_1	g1543.t1_1
g5064.t1_1	g2910.t1_1
g5065.t2_1	g14686.t1_1
g5066.t1_1	g14063.t1_1
g5067.t1_1	g14685.t1_1
g5068.t1_1	g14848.t1_1
g5069.t1_1	g15668.t1_1
g5071.t1_1	g14850.t1_1
g5073.t1_1	g14854.t1_1
g5074.t1_1	g14856.t1_1
g5076.t2_1	g4136.t1_1
g5080.t1_1	g14797.t1_1
g5082.t2_1	g7829.t1_1
g5090.t1_1	g2785.t1_1
g5094.t1_1	g12159.t1_1
g5095.t1_1	g12152.t1_1
g5098.t1_1	g12156.t1_1
g5101.t1_1	g11051.t1_1
g5102.t2_1	g16403.t1_1
g5103.t1_1	g2514.t1_1
g5105.t1_1	g12326.t1_1
g5106.t1_1	g11843.t1_1
g5107.t2_1	g5566.t1_1
g5108.t1_1	g748.t1_1
g5109.t1_1	g6623.t1_1
g5110.t1_1	g2215.t1_1
g5111.t1_1	g2216.t1_1
g5115.t1_1	g6803.t1_1
g5116.t1_1	g3879.t1_1
g5117.t1_1	g1980.t1_1
g5123.t1_1	g1754.t1_1
g5126.t1_1	g612.t1_1
g5127.t1_1	g613.t1_1
g5129.t1_1	g621.t1_1
g5133.t1_1	g1590.t1_1
g5134.t2_1	g1586.t1_1
g5136.t1_1	g12664.t1_1
g5141.t1_1	g16688.t1_1
g5142.t1_1	g3865.t1_1
g5143.t1_1	g16117.t1_1
g5144.t1_1	g2830.t1_1
g5145.t2_1	g12139.t1_1
g5146.t1_1	g2833.t1_1
g5147.t1_1	g7939.t1_1
g5149.t1_1	g6711.t1_1
g5152.t2_1	g6839.t2_1
g5153.t2_1	g7072.t1_1
g5155.t1_1	g5036.t1_1
g5156.t1_1	g5368.t1_1
g5157.t1_1	g5360.t1_1
g5158.t1_1	g5299.t1_1
g5159.t1_1	g10575.t1_1
g5161.t1_1	g3866.t1_1
g5162.t1_1	g7207.t1_1
g5163.t1_1	g10866.t1_1
g5165.t1_1	g6351.t1_1
g5166.t1_1	g234.t1_1
g5168.t1_1	g5214.t2_1
g5169.t1_1	g5205.t1_1
g5170.t1_1	g17342.t1_1
g5178.t1_1	g7222.t1_1
g5179.t1_1	g6603.t1_1
g5180.t1_1	g6296.t1_1
g5182.t1_1	g2686.t1_1
g5183.t1_1	g5917.t1_1
g5184.t1_1	g7013.t1_1
g5185.t1_1	g7011.t2_1
g5198.t1_1	g11376.t1_1
g5201.t1_1	g11606.t1_1
g5203.t1_1	g18902.t1_1
g5222.t1_1	g13815.t1_1
g5223.t1_1	g15929.t1_1
g5224.t1_1	g16214.t1_1
g5225.t1_1	g12529.t1_1
g5226.t1_1	g12528.t1_1
g5227.t1_1	g14221.t1_1
g5228.t1_1	g14082.t1_1
g5232.t1_1	g12739.t1_1
g5235.t1_1	g12364.t1_1
g5238.t2_1	g14674.t1_1
g5239.t1_1	g14379.t1_1
g5240.t1_1	g14223.t1_1
g5241.t1_1	g12678.t2_1
g5242.t1_1	g18819.t1_1
g5244.t2_1	g13959.t2_1
g5245.t1_1	g11457.t1_1
g5246.t2_1	g16238.t1_1
g5250.t1_1	g16265.t1_1
g5256.t1_1	g10005.t1_1
g5258.t1_1	g14753.t1_1
g5264.t1_1	g10027.t1_1
g5265.t1_1	g14749.t1_1
g5267.t1_1	g13779.t1_1
g5271.t2_1	g13810.t1_1
g5275.t2_1	g12735.t1_1
g5279.t1_1	g9227.t1_1
g5284.t1_1	g14742.t1_1
g5285.t1_1	g9549.t1_1
g5286.t1_1	g13016.t1_1
g5288.t2_1	g12600.t1_1
g5310.t1_1	g5061.t1_1
g5332.t1_1	g4683.t1_1
g5335.t1_1	g2891.t1_1
g5338.t1_1	g4315.t2_1
g5348.t2_1	g3906.t1_1
g5350.t2_1	g3899.t1_1
g5351.t1_1	g4139.t1_1
g5352.t2_1	g13914.t1_1
g5354.t1_1	g13310.t1_1
g5360.t1_1	g4525.t1_1
g5364.t1_1	g15525.t1_1
g5365.t1_1	g4518.t1_1
g5368.t1_1	g12311.t1_1
g5370.t1_1	g15216.t1_1
g5373.t1_1	g1483.t1_1
g5376.t1_1	g13049.t1_1
g5377.t1_1	g12764.t1_1
g5380.t2_1	g15480.t1_1
g5381.t1_1	g15481.t1_1
g5383.t2_1	g15476.t1_1
g5384.t1_1	g11968.t1_1
g5386.t1_1	g11969.t1_1
g5427.t1_1	g8439.t1_1
g5428.t1_1	g14745.t1_1
g5432.t1_1	g1043.t1_1
g5457.t1_1	g4500.t1_1
g5463.t2_1	g4054.t1_1
g5465.t1_1	g7758.t1_1
g5466.t1_1	g5252.t1_1
g5469.t2_1	g5254.t1_1
g5471.t1_1	g9039.t1_1
g5476.t1_1	g5366.t1_1
g5479.t1_1	g4499.t1_1
g5483.t1_1	g4511.t1_1
g5484.t1_1	g4517.t1_1
g5485.t2_1	g4516.t1_1
g5486.t1_1	g5392.t1_1
g5488.t1_1	g4515.t1_1
g5493.t1_1	g5253.t1_1
g5495.t1_1	g8822.t1_1
g5497.t1_1	g4848.t1_1
g5498.t1_1	g4222.t1_1
g5502.t1_1	g1195.t1_1
g5506.t1_1	g9435.t1_1
g5508.t1_1	g18453.t1_1
g5510.t2_1	g14765.t1_1
g5511.t1_1	g2241.t1_1
g5513.t1_1	g1561.t1_1
g5514.t1_1	g1562.t1_1
g5518.t1_1	g3299.t1_1
g5522.t1_1	g12100.t1_1
g5525.t1_1	g629.t1_1
g5529.t1_1	g11902.t1_1
g5537.t1_1	g7831.t1_1
g5539.t1_1	g12629.t1_1
g5543.t1_1	g12284.t1_1
g5544.t1_1	g12210.t2_1
g5547.t1_1	g9127.t1_1
g5549.t1_1	g12212.t1_1
g5550.t1_1	g16240.t1_1
g5551.t1_1	g16300.t1_1
g5552.t1_1	g16299.t1_1
g5553.t1_1	g16042.t1_1
g5554.t1_1	g13008.t1_1
g5557.t1_1	g2182.t1_1
g5558.t1_1	g12829.t1_1
g5559.t1_1	g584.t1_1
g5561.t1_1	g2329.t1_1
g5562.t1_1	g16302.t1_1
g5564.t1_1	g12062.t1_1
g5567.t1_1	g12060.t1_1
g5569.t1_1	g12057.t1_1
g5571.t1_1	g12055.t1_1
g5572.t1_1	g9199.t1_1
g5574.t1_1	g12203.t1_1
g5579.t1_1	g14074.t1_1
g5580.t1_1	g14735.t1_1
g5585.t1_1	g6913.t1_1
g5586.t1_1	g14383.t2_1
g5591.t1_1	g17079.t1_1
g5593.t1_1	g7140.t1_1
g5596.t1_1	g7034.t1_1
g5599.t1_1	g14411.t1_1
g5600.t1_1	g14075.t1_1
g5601.t1_1	g16364.t1_1
g5603.t1_1	g11621.t1_1
g5604.t1_1	g11624.t1_1
g5605.t1_1	g16389.t1_1
g5606.t2_1	g12701.t1_1
g5608.t1_1	g12088.t1_1
g5610.t1_1	g12516.t1_1
g5614.t1_1	g12941.t1_1
g5615.t1_1	g16120.t1_1
g5620.t1_1	g12796.t1_1
g5622.t2_1	g8088.t1_1
g5624.t1_1	g8085.t1_1
g5625.t1_1	g8084.t1_1
g5626.t1_1	g8080.t1_1
g5627.t1_1	g8079.t1_1
g5628.t1_1	g8076.t1_1
g5629.t1_1	g1902.t1_1
g5630.t1_1	g8677.t1_1
g5631.t1_1	g11105.t1_1
g5632.t1_1	g8676.t1_1
g5633.t1_1	g9067.t1_1
g5635.t4_1	g9088.t2_1
g5636.t1_1	g13338.t1_1
g5637.t1_1	g7994.t1_1
g5639.t1_1	g7995.t1_1
g5641.t1_1	g7992.t1_1
g5642.t1_1	g12658.t1_1
g5645.t1_1	g16041.t2_1
g5646.t1_1	g16407.t1_1
g5647.t1_1	g12256.t1_1
g5648.t1_1	g4464.t1_1
g5649.t1_1	g14904.t2_1
g5650.t1_1	g4085.t1_1
g5651.t1_1	g9295.t1_1
g5652.t1_1	g12063.t1_1
g5654.t1_1	g1370.t1_1
g5655.t1_1	g1368.t1_1
g5656.t1_1	g6607.t1_1
g5657.t2_1	g2835.t1_1
g5660.t1_1	g10612.t1_1
g5662.t1_1	g9300.t1_1
g5664.t1_1	g11921.t1_1
g5669.t2_1	g18429.t1_1
g5670.t1_1	g4502.t1_1
g5673.t1_1	g2735.t1_1
g5674.t1_1	g9139.t2_1
g5675.t1_1	g9161.t1_1
g5676.t1_1	g17384.t1_1
g5678.t1_1	g8347.t1_1
g5679.t2_1	g16659.t1_1
g5680.t1_1	g12984.t1_1
g5681.t1_1	g15845.t1_1
g5682.t1_1	g12938.t1_1
g5684.t2_1	g12937.t1_1
g5687.t1_1	g14185.t1_1
g5688.t1_1	g12944.t2_1
g5690.t1_1	g12947.t1_1
g5691.t1_1	g14935.t1_1
g5692.t1_1	g12948.t1_1
g7165.t1_1	g15854.t1_1
g7166.t1_1	g12265.t1_1
g7167.t2_1	g12959.t1_1
g7168.t1_1	g2357.t1_1
g7170.t1_1	g16243.t1_1
g7171.t4_1	g16066.t5_1
g7172.t1_1	g12659.t1_1
g7173.t2_1	g12965.t1_1
g7174.t1_1	g12967.t1_1
g7175.t1_1	g12956.t1_1
g7176.t1_1	g12955.t1_1
g7177.t1_1	g12923.t1_1
g7179.t2_1	g12869.t1_1
g7180.t1_1	g12958.t1_1
g7183.t2_1	g8273.t1_1
g7184.t5_1	g8275.t1_1
g7186.t1_1	g18319.t1_1
g7187.t1_1	g9070.t1_1
g7189.t1_1	g9170.t1_1
g7191.t1_1	g9178.t1_1
g7193.t1_1	g9180.t1_1
g7194.t1_1	g4841.t1_1
g7197.t1_1	g1997.t1_1
g7198.t1_1	g5401.t1_1
g7202.t1_1	g4840.t1_1
g7203.t1_1	g4206.t1_1
g7205.t1_1	g2114.t1_1
g7206.t1_1	g5854.t1_1
g7207.t1_1	g4959.t1_1
g7208.t1_1	g4539.t1_1
g7209.t1_1	g4205.t1_1
g7210.t1_1	g8851.t2_1
g7212.t1_1	g16223.t1_1
g7213.t1_1	g4215.t1_1
g7219.t1_1	g5847.t1_1
g7245.t1_1	g3412.t1_1
g7252.t1_1	g13787.t1_1
g7253.t1_1	g18813.t1_1
g7254.t1_1	g18814.t1_1
g7255.t2_1	g18718.t1_1
g7256.t1_1	g8003.t1_1
g7257.t1_1	g18726.t1_1
g7259.t1_1	g18645.t1_1
g7262.t1_1	g18595.t1_1
g7264.t4_1	g18527.t1_1
g7268.t1_1	g18946.t1_1
g7270.t1_1	g18793.t1_1
g7271.t1_1	g18537.t1_1
g7272.t4_1	g18514.t1_1
g7278.t1_1	g4223.t1_1
g7280.t1_1	g13268.t1_1
g7284.t1_1	g1196.t1_1
g7298.t1_1	g16344.t1_1
g7312.t1_1	g11420.t1_1
g7317.t1_1	g11059.t1_1
g7318.t2_1	g2458.t2_1
g7319.t2_1	g2470.t1_1
g7322.t2_1	g2498.t1_1
g7323.t1_1	g8128.t1_1
g7326.t2_1	g1743.t1_1
g7328.t1_1	g2239.t1_1
g7329.t1_1	g2645.t1_1
g7330.t1_1	g14839.t1_1
g7332.t1_1	g1746.t1_1
g7336.t1_1	g1466.t1_1
g7337.t1_1	g1467.t1_1
g7342.t1_1	g2330.t1_1
g7349.t1_1	g2672.t1_1
g7353.t3_1	g5306.t1_1
g7356.t1_1	g5320.t1_1
g7357.t1_1	g4709.t1_1
g7360.t1_1	g4809.t1_1
g7364.t1_1	g4851.t1_1
g7365.t1_1	g4852.t1_1
g7374.t1_1	g3887.t1_1
g7378.t1_1	g12464.t1_1
g7380.t2_1	g5136.t1_1
g7390.t1_1	g4494.t1_1
g7392.t1_1	g1255.t1_1
g7393.t1_1	g1254.t1_1
g7405.t1_1	g15823.t1_1
g7407.t1_1	g12303.t1_1
g7408.t1_1	g6453.t1_1
g7410.t1_1	g5851.t1_1
g7411.t1_1	g8620.t1_1
g7412.t2_1	g6462.t1_1
g7413.t1_1	g9935.t1_1
g7415.t1_1	g18859.t1_1
g7426.t1_1	g18360.t1_1
g7427.t1_1	g18911.t1_1
g7428.t1_1	g18938.t1_1
g7429.t2_1	g18363.t1_1
g7430.t1_1	g3001.t1_1
g7432.t1_1	g18442.t1_1
g7434.t1_1	g18293.t1_1
g7436.t1_1	g18384.t2_1
g7437.t2_1	g18452.t1_1
g7438.t4_1	g18473.t1_1
g7439.t1_1	g18885.t1_1
g7440.t1_1	g18532.t1_1
g7441.t1_1	g18535.t1_1
g7449.t1_1	g9730.t1_1
g7454.t2_1	g18962.t1_1
g7455.t1_1	g18620.t1_1
g7456.t1_1	g11472.t1_1
g7457.t1_1	g18699.t1_1
g7458.t7_1	g18610.t1_1
g7459.t3_1	g18485.t1_1
g7460.t1_1	g18536.t1_1
g7461.t1_1	g18372.t1_1
g7462.t2_1	g18844.t1_1
g7463.t1_1	g18697.t1_1
g7464.t1_1	g18714.t2_1
g7466.t1_1	g18634.t1_1
g7467.t1_1	g13922.t1_1
g7469.t1_1	g18606.t1_1
g7470.t1_1	g18467.t1_1
g7471.t1_1	g18820.t1_1
g7472.t2_1	g18449.t1_1
g7473.t1_1	g15105.t1_1
g7474.t1_1	g18633.t1_1
g7475.t2_1	g18678.t1_1
g7476.t1_1	g18515.t1_1
g7478.t1_1	g18761.t1_1
g7485.t1_1	g2066.t1_1
g7488.t1_1	g2064.t1_1
g7494.t1_1	g9247.t1_1
g7498.t1_1	g12772.t1_1
g7499.t1_1	g1673.t1_1
g7500.t1_1	g7767.t1_1
g7501.t1_1	g4514.t1_1
g7502.t1_1	g5138.t1_1
g7503.t1_1	g5137.t1_1
g7506.t1_1	g5135.t1_1
g7507.t1_1	g5134.t1_1
g7508.t1_1	g4804.t1_1
g7511.t1_1	g4267.t1_1
g7513.t1_1	g13677.t1_1
g7514.t1_1	g3627.t1_1
g7515.t1_1	g4805.t1_1
g7518.t1_1	g4807.t1_1
g7520.t1_1	g5251.t1_1
g7521.t1_1	g5304.t2_1
g7522.t1_1	g5305.t2_1
g7525.t1_1	g4849.t1_1
g7526.t1_1	g4359.t1_1
g7528.t1_1	g4810.t1_1
g7529.t1_1	g4808.t1_1
g7530.t1_1	g17344.t1_1
g7531.t1_1	g4748.t1_1
g7533.t1_1	g4715.t1_1
g7534.t1_1	g4708.t1_1
g7537.t1_1	g17011.t1_1
g7538.t1_1	g2460.t1_1
g7540.t1_1	g1698.t1_1
g7542.t1_1	g2673.t1_1
g7544.t1_1	g16768.t1_1
g7547.t1_1	g2438.t1_1
g7549.t1_1	g17387.t1_1
g7553.t1_1	g8138.t1_1
g7564.t1_1	g18394.t2_1
g7570.t1_1	g9032.t1_1
g7573.t1_1	g8897.t1_1
g7575.t1_1	g8536.t1_1
g7578.t1_1	g7698.t1_1
g7579.t2_1	g7699.t1_1
g7584.t1_1	g7919.t2_1
g7585.t1_1	g7921.t1_1
g7591.t1_1	g2598.t1_1
g7592.t1_1	g2451.t1_1
g7593.t2_1	g8152.t1_1
g7599.t1_1	g7813.t1_1
g7604.t1_1	g18778.t1_1
g7607.t1_1	g5827.t1_1
g7608.t1_1	g17556.t1_1
g7610.t1_1	g16375.t2_1
g7611.t1_1	g16376.t1_1
g7614.t1_1	g15242.t1_1
g7619.t1_1	g2961.t1_1
g7620.t1_1	g16863.t1_1
g7625.t1_1	g8249.t1_1
g7626.t1_1	g9135.t1_1
g7627.t1_1	g11786.t1_1
g7628.t1_1	g15207.t1_1
g7644.t1_1	g12893.t1_1
g7645.t1_1	g5878.t1_1
g7646.t1_1	g5567.t1_1
g7647.t1_1	g6310.t1_1
g7648.t1_1	g6318.t1_1
g7649.t1_1	g4229.t1_1
g7651.t1_1	g4718.t1_1
g7652.t1_1	g4492.t1_1
g7653.t1_1	g14224.t1_1
g7658.t1_1	g7753.t1_1
g7659.t1_1	g8000.t1_1
g7660.t1_1	g8157.t1_1
g7661.t1_1	g8156.t1_1
g7662.t1_1	g8155.t1_1
g7665.t1_1	g8397.t2_1
g7666.t1_1	g8633.t1_1
g7667.t1_1	g8024.t1_1
g7668.t1_1	g1414.t1_1
g7669.t1_1	g10424.t1_1
g7670.t2_1	g9444.t1_1
g7671.t1_1	g4309.t1_1
g7673.t1_1	g2303.t1_1
g7674.t1_1	g371.t1_1
g7675.t1_1	g15716.t1_1
g7676.t1_1	g5781.t1_1
g7678.t1_1	g1873.t1_1
g7682.t1_1	g2664.t1_1
g7683.t1_1	g16466.t1_1
g7684.t1_1	g8644.t1_1
g7686.t1_1	g1347.t1_1
g7688.t1_1	g2230.t1_1
g7689.t1_1	g813.t1_1
g7692.t1_1	g15940.t1_1
g7694.t1_1	g9628.t1_1
g7695.t1_1	g9215.t1_1
g7696.t1_1	g18932.t1_1
g7697.t1_1	g15692.t1_1
g7698.t1_1	g12036.t1_1
g7699.t2_1	g11903.t1_1
g7700.t2_1	g16084.t1_1
g7701.t1_1	g1521.t1_1
g7702.t1_1	g13035.t1_1
g7703.t1_1	g12407.t1_1
g7704.t1_1	g16118.t1_1
g7706.t1_1	g16653.t1_1
g9261.t1_1	g13007.t1_1
g9262.t1_1	g2365.t1_1
g9263.t1_1	g2642.t1_1
g9264.t1_1	g2640.t1_1
g9279.t1_1	g2042.t1_1
g9280.t1_1	g2041.t1_1
g9281.t1_1	g11467.t1_1
g9282.t1_1	g11991.t1_1
g9283.t2_1	g16078.t1_1
g9284.t2_1	g16081.t1_1
g9285.t1_1	g632.t1_1
g9286.t1_1	g631.t1_1
g9288.t1_1	g7739.t1_1
g9289.t1_1	g18849.t1_1
g9290.t1_1	g12969.t1_1
g9291.t1_1	g2752.t1_1
g9296.t1_1	g13006.t1_1
g9297.t3_1	g13002.t2_1
g9302.t1_1	g16094.t1_1
g9306.t1_1	g16097.t1_1
g9307.t1_1	g2762.t1_1
g9312.t1_1	g16098.t1_1
g9313.t1_1	g16099.t1_1
g9323.t1_1	g8875.t1_1
g9328.t1_1	g8537.t1_1
g9329.t1_1	g8539.t1_1
g9335.t2_1	g8540.t1_1
g9342.t2_1	g8216.t2_1
g9344.t1_1	g9232.t1_1
g9345.t1_1	g9288.t1_1
g9347.t2_1	g8538.t1_1
g9351.t1_1	g8212.t1_1
g9353.t1_1	g8215.t1_1
g9362.t1_1	g15588.t1_1
g9367.t1_1	g8163.t1_1
g9368.t1_1	g8300.t1_1
g9372.t1_1	g3793.t1_1
g9373.t1_1	g3794.t1_1
g9376.t1_1	g4306.t1_1
g9382.t1_1	g8579.t1_1
g9387.t1_1	g4617.t1_1
g9396.t1_1	g3901.t1_1
g9401.t1_1	g14377.t1_1
g9403.t2_1	g12860.t1_1
g9405.t1_1	g3629.t1_1
g9406.t1_1	g4305.t1_1
g9409.t1_1	g4522.t1_1
g9410.t1_1	g491.t1_1
g9413.t1_1	g4519.t1_1
g9414.t1_1	g13681.t1_1
g9416.t1_1	g15222.t1_1
g9421.t1_1	g15214.t1_1
g9427.t1_1	g3086.t1_1
g9432.t1_1	g6244.t1_1
g9433.t1_1	g17341.t1_1
g9435.t1_1	g13055.t1_1
g9436.t1_1	g17207.t1_1
g9437.t1_1	g1358.t1_1
g9438.t1_1	g8181.t1_1
g9439.t1_1	g8179.t1_1
g9440.t2_1	g8776.t1_1
g9441.t1_1	g8775.t1_1
g9455.t1_1	g13079.t1_1
g9457.t1_1	g11802.t1_1
g9458.t1_1	g11788.t1_1
g9459.t2_1	g4455.t1_1
g9468.t1_1	g16021.t1_1
g9469.t1_1	g16015.t1_1
g9471.t1_1	g15820.t1_1
g9475.t1_1	g16202.t1_1
g9476.t1_1	g16209.t1_1
g9479.t1_1	g16201.t1_1
g9480.t1_1	g16207.t1_1
g9485.t1_1	g2722.t1_1
g9486.t2_1	g16980.t1_1
g9487.t1_1	g17887.t1_1
g9491.t1_1	g1766.t1_1
g9492.t1_1	g1767.t1_1
g9494.t1_1	g14280.t1_1
g9496.t1_1	g17238.t1_1
g9501.t1_1	g15549.t1_1
g9502.t1_1	g15553.t1_1
g9505.t1_1	g16206.t1_1
g9513.t1_1	g4326.t1_1
g9514.t1_1	g6450.t1_1
g9515.t1_1	g5837.t1_1
g9522.t1_1	g5624.t1_1
g9523.t1_1	g5627.t1_1
g9525.t1_1	g7203.t1_1
g9526.t1_1	g4115.t1_1
g9527.t1_1	g2960.t1_1
g9528.t1_1	g4801.t1_1
g9530.t1_1	g4616.t1_1
g9531.t1_1	g6775.t1_1
g9533.t1_1	g7855.t1_1
g9534.t1_1	g9277.t1_1
g9535.t1_1	g9255.t1_1
g9536.t1_1	g18828.t1_1
g9537.t1_1	g6895.t1_1
g9538.t1_1	g6375.t1_1
g9539.t1_1	g11083.t1_1
g9541.t1_1	g1645.t2_1
g9542.t1_1	g16445.t1_1
g9543.t1_1	g10834.t1_1
